contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
020440002132/230051/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};Приобретение лекарственных средств и прочих изделий медицинского назначения;{'nameRu': 'Электронный магазин'};0.00;159972.00;{'nameRu': 'Товар'}
020440002132/230050/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};Приобретение лекарственных средств и прочих изделий медицинского назначения;{'nameRu': 'Электронный магазин'};0.00;135765.00;{'nameRu': 'Товар'}
020440002132/230049/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};Приобретение лекарственных средств и прочих изделий медицинского назначения;{'nameRu': 'Электронный магазин'};0.00;256167.00;{'nameRu': 'Товар'}
020440002132/230048/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};Приобретение лекарственных средств и прочих изделий медицинского назначения;{'nameRu': 'Электронный магазин'};0.00;184007.00;{'nameRu': 'Товар'}
020440002132/230047/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};Приобретение лекарственных средств и прочих изделий медицинского назначения;{'nameRu': 'Электронный магазин'};0.00;301087.00;{'nameRu': 'Товар'}
020440002132/230046/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};Дәрілік заттар және медициналық мақсаттағы өзге де бұйымдарды сатып алу / Приобретение лекарственных средств и прочих изделий медицинского назначения;{'nameRu': 'Электронный магазин'};0.00;199806.00;{'nameRu': 'Товар'}
020440002132/230045/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};Приобретение лекарственных средств и прочих изделий медицинского назначения;{'nameRu': 'Электронный магазин'};0.00;418440.00;{'nameRu': 'Товар'}
020440002132/230044/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};Дәрілік заттар және медициналық мақсаттағы өзге де бұйымдарды сатып алу / Приобретение лекарственных средств и прочих изделий медицинского назначения;{'nameRu': 'Электронный магазин'};0.00;340423.00;{'nameRu': 'Товар'}
020440002132/230043/00;"{'nameRu': 'ТОО ""ТОО ""Technocity KZ""""'}";Приобретение машин, оборудования, инструментов, производственного и хозяйственного инвентаря;{'nameRu': 'Запрос ценовых предложений'};0.00;502261.76;{'nameRu': 'Товар'}
020440002132/230040/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};Приобретение лекарственных средств и прочих изделий медицинского назначения;{'nameRu': 'Электронный магазин'};0.00;50974.00;{'nameRu': 'Товар'}
020440002132/230039/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &quot;Парус-КАЗ.Бюджет&quot; (тарификация)";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;60684.00;{'nameRu': 'Услуга'}
020440002132/230038/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Установка программного продукта &quot;Парус-КАЗ.Бюджет&quot; (тарификация)";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;150000.00;{'nameRu': 'Услуга'}
020440002132/230037/00;"{'nameRu': 'ТОО ""Восход""'}";Услуги по промывке и опрессовке системы отопления;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;43904.00;{'nameRu': 'Услуга'}
020440002132/230036/00;{'nameRu': 'ИП AlemPlus'};Приобретение машин, оборудования, инструментов, производственного и хозяйственного инвентаря;{'nameRu': 'Запрос ценовых предложений'};0.00;93793.00;{'nameRu': 'Товар'}
