contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
990340002566/230146/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Энергонорма""'}";Услуга по испытанию средств защиты из диэлектрической резины: перчатки в количестве одной пары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;3400.00;{'nameRu': 'Услуга'}
990340002566/230145/00;"{'nameRu': 'ТОО ""Росзапчасть""'}";Ролик натяжной ДВС 4091,4094 Евро-3 4091 1308080 для а/м УАЗ Патриот Пикап 23632-235 (2012г/в);{'nameRu': 'Запрос ценовых предложений'};0.00;1619.52;{'nameRu': 'Товар'}
990340002566/230139/00;"{'nameRu': 'Костанайский филиал Акционерного общества ""Страховая компания ""Виктория""'}";Услуга по обязательному страхованию ГПО автовладельцев транспортных средств;{'nameRu': 'Запрос ценовых предложений'};0.00;105791.00;{'nameRu': 'Услуга'}
990340002566/230138/00;"{'nameRu': 'ТОО ""Костанайские новости""'}";Подписка на газеты и журналы на 2024 г. (Костанайские новости);{'nameRu': 'Запрос ценовых предложений'};0.00;18000.00;{'nameRu': 'Услуга'}
990340002566/230137/00;"{'nameRu': 'ТОО ""Евразия Пресс А""'}";Подписка на газеты и журналы на 2024 г.;{'nameRu': 'Запрос ценовых предложений'};0.00;251500.00;{'nameRu': 'Услуга'}
990340002566/230135/00;{'nameRu': 'АО «Университет КАЗГЮУ имени М.С. Нарикбаева»'};Услуга по проведению семинаров повышения квалификации по программе: «Организация работы с персоналом (кадровая работа) и воинского учета (бронирования)»;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;72240.00;{'nameRu': 'Услуга'}
990340002566/230134/00;"{'nameRu': 'ТОО ""Зерде"" Оқыту орталығы""'}";Услуга по участию сотрудника на семинаре по теме: «Изменения в МСФО. Практическое применение и актуальные вопросы учёта»;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;40000.00;{'nameRu': 'Услуга'}
990340002566/230133/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Центр сертификации специалистов ""САПА""""'}";Обучение по курсу: «Пожарно-технический минимум»;{'nameRu': 'Запрос ценовых предложений'};0.00;9500.00;{'nameRu': 'Услуга'}
990340002566/230130/01;{'nameRu': 'ИП Лю Елена'};Краска водоэмульсионная 25кг;{'nameRu': 'Запрос ценовых предложений'};0.00;30000.00;{'nameRu': 'Товар'}
990340002566/230132/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";Обслуживание программного продукта «Парус-КАЗ.Бюджет» (Бюджетная заявка);{'nameRu': 'Из одного источника путем прямого заключения договора'};18060.71;80912.00;{'nameRu': 'Услуга'}
990340002566/230131/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";Установка и настройка программного продукта «Парус-КАЗ.Бюджет» (Бюджетная заявка);{'nameRu': 'Из одного источника путем прямого заключения договора'};107142.86;120000.00;{'nameRu': 'Услуга'}
990340002566/230121/01;"{'nameRu': 'АО ""Нефтяная страховая компания""'}";Услуга по обязательному страхованию ГПО автовладельцев транспортных средств;{'nameRu': 'Запрос ценовых предложений'};32057.88;32057.88;{'nameRu': 'Услуга'}
990340002566/230130/00;{'nameRu': 'ИП Лю Елена'};Краска водоэмульсионная 25кг;{'nameRu': 'Запрос ценовых предложений'};0.00;30000.00;{'nameRu': 'Товар'}
990340002566/230129/00;"{'nameRu': 'ТОО ""Производственно-коммерческая фирма ""Теплосервис""'}";Услуга по поверке электронных весов более 50 кг;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};12500.00;14000.00;{'nameRu': 'Услуга'}
990340002566/230128/00;"{'nameRu': 'ТОО ""Мунай Трейд kst""'}";Бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};732120.00;819974.40;{'nameRu': 'Товар'}
990340002566/230127/00;"{'nameRu': 'ТОО ""Green Кост""'}";Мастика МБР 65 (мешок 27кг);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};83400.00;83400.00;{'nameRu': 'Товар'}
990340002566/230126/00;{'nameRu': 'ИП Нуржан'};Текущий ремонт мягкой кровли склада № 169 (Литер А), расположенный по адресу ул. Я. Гашека, 3/1 г. Костанай;{'nameRu': 'Запрос ценовых предложений'};2879000.00;2879000.00;{'nameRu': 'Работа'}
990340002566/230125/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Центр сертификации специалистов ""САПА""""'}";"Услуга по обучающему курсу &quot;Безопасность и охрана труда&quot;";{'nameRu': 'Запрос ценовых предложений'};11250.00;11250.00;{'nameRu': 'Услуга'}
990340002566/230124/00;"{'nameRu': 'Костанайский филиал АО ""Национальный центр экспертизы и сертификации""'}";Услуга по поверке гигрометров ВИТ-2 в количестве 10 шт.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};28473.21;31890.00;{'nameRu': 'Услуга'}
990340002566/230123/00;"{'nameRu': 'ТОО ""Восход""'}";Услуги по техническому обслуживанию системы теплоснабжения (промывка, опрессовка) (2 эл. узла);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};62000.00;69440.00;{'nameRu': 'Услуга'}
990340002566/230122/00;{'nameRu': 'ИП СМК'};Услуга по перезарядке огнетушителей ОП-5 (10 шт.);{'nameRu': 'Запрос ценовых предложений'};14399.00;14399.00;{'nameRu': 'Услуга'}
990340002566/230121/00;"{'nameRu': 'АО ""Нефтяная страховая компания""'}";Услуга по обязательному страхованию ГПО автовладельцев транспортных средств;{'nameRu': 'Запрос ценовых предложений'};0.00;32057.88;{'nameRu': 'Услуга'}
990340002566/230120/00;"{'nameRu': 'ТОО ""Green Кост""'}";Уайт-спирит 0,9 л;{'nameRu': 'Запрос ценовых предложений'};17800.00;17800.00;{'nameRu': 'Товар'}
990340002566/230119/00;{'nameRu': 'ИП НАУРУЗБАЕВА ДАРИЯ КУЛТАЕВНА'};Олифа 5л;{'nameRu': 'Запрос ценовых предложений'};10426.00;10426.00;{'nameRu': 'Товар'}
990340002566/230118/00;{'nameRu': 'ИП ARSENAL'};"Мастика гидроизоляционная 16 кг
Растворитель 646 (1 л)";{'nameRu': 'Запрос ценовых предложений'};92501.00;92501.00;{'nameRu': 'Товар'}
990340002566/230117/00;"{'nameRu': 'ТОО ""Производственно-коммерческая фирма ""Теплосервис""'}";Услуги по поверке манометров (4 шт.);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};6071.30;6799.86;{'nameRu': 'Услуга'}
990340002566/230116/00;"{'nameRu': 'ТОО ""AVA Build""'}";"Папка с 60 вкладышами 17мм, 600мкм
Папка на 2 кольцах 25мм, 700мкм
Линейка 30см, флуоресцентная, ассорти
Папка с 30 вкладышами 17мм, 600мкм
Папка с 10 вкладышами 9мм, 600мкм
Папка с 20 вкладышами 14мм, 600мкм
Папка с 40 вкладышами 17мм, 600мкм";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};99970.00;99970.00;{'nameRu': 'Товар'}
990340002566/230115/00;"{'nameRu': 'ТОО ""Энергоимпульс""'}";Услуга по экспертному обследованию теплоустановок с выдачей заключения (2 узла);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};102245.00;102245.00;{'nameRu': 'Услуга'}
990340002566/230114/00;{'nameRu': 'Баймышев'};Аккумулятор АА (HR06) 2500mAh 4BL (2 шт);{'nameRu': 'Запрос ценовых предложений'};29860.00;29860.00;{'nameRu': 'Товар'}
990340002566/230113/00;"{'nameRu': 'ИП ""Маштаков Д. Р.""'}";Батарейка АА (LR06) алкалиновая, 12BL (4 шт);{'nameRu': 'Запрос ценовых предложений'};9250.00;9250.00;{'nameRu': 'Товар'}
