contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
970140002872/230055/00;{'nameRu': 'индивидуальный предприниматель Краснобородиков Сергей Александрович'};Услуги по техническому обслуживанию служебной автомашины;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;30000.00;{'nameRu': 'Услуга'}
970140002872/230054/00;{'nameRu': 'ИП ТЫНЫМБАЕВ ЖАНДОС СЕРИКОВИЧ'};Юбка для флага;{'nameRu': 'Запрос ценовых предложений'};0.00;10000.00;{'nameRu': 'Товар'}
970140002872/230053/00;"{'nameRu': 'ТОО ""CIFRTECH""'}";Принтер;{'nameRu': 'Запрос ценовых предложений'};0.00;101472.00;{'nameRu': 'Товар'}
970140002872/230052/00;{'nameRu': 'МОЛДАХМЕТ НҰРЛЫБЕК'};мыло хозяйственное, жидкое (1л);{'nameRu': 'Запрос ценовых предложений'};0.00;2697.00;{'nameRu': 'Товар'}
970140002872/230051/00;{'nameRu': 'ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ БЫСТРЕНКО А.В.'};Средство дезинфицирующее белизна (1л);{'nameRu': 'Запрос ценовых предложений'};0.00;1050.00;{'nameRu': 'Товар'}
970140002872/230050/00;{'nameRu': 'ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ БЫСТРЕНКО А.В.'};Бумага А4;{'nameRu': 'Запрос ценовых предложений'};0.00;7200.00;{'nameRu': 'Товар'}
970140002872/230049/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Радмир 2013""'}";Работы по изготовлению уличных скамеек и урн,согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;492000.00;{'nameRu': 'Работа'}
970140002872/230048/00;"{'nameRu': 'ИП  ""Алтын қыран""'}";флаг РК;{'nameRu': 'Электронный магазин'};0.00;26000.00;{'nameRu': 'Товар'}
970140002872/230047/00;"{'nameRu': 'ИП ""Ulytau Energy ""'}";изготовление гербовой печати на автоматическом корпусе d 40 мм (2 шт);{'nameRu': 'Запрос ценовых предложений'};0.00;12500.00;{'nameRu': 'Услуга'}
970140002872/230046/00;"{'nameRu': 'ТОО ""Центрум""'}";Услуги по уничтожению печати;{'nameRu': 'Запрос ценовых предложений'};0.00;3000.00;{'nameRu': 'Услуга'}
970140002872/230045/00;{'nameRu': 'ИП Творческий взгляд'};Изготовление стенда  , согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;59400.00;{'nameRu': 'Работа'}
970140002872/230044/00;"{'nameRu': 'ТОО ""Центрум""'}";Изготовление стенда и таблички , согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;30000.00;{'nameRu': 'Работа'}
970140002872/230002/01;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};213876.96;398938.18;{'nameRu': 'Товар'}
970140002872/230001/01;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};116100.00;218684.93;{'nameRu': 'Товар'}
