contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
020940002319/230051/00;"{'nameRu': 'ТОО ""АЛК""'}";Услуги по обучению депутатов (обучению/тренинги/подготовке/переподготовке/повышению квалификации);{'nameRu': 'Запрос ценовых предложений'};0.00;614880.00;{'nameRu': 'Услуга'}
020940002319/230038/01;"{'nameRu': 'ИП ""Рекламные технологии""'}";изготовление административной вывески на двух языках;{'nameRu': 'Запрос ценовых предложений'};0.00;73000.00;{'nameRu': 'Работа'}
020940002319/230050/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;3418.24;{'nameRu': 'Товар'}
020940002319/230049/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;1673.28;{'nameRu': 'Товар'}
020940002319/230048/00;{'nameRu': 'ИП Родничок'};канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;18086.00;{'nameRu': 'Товар'}
020940002319/230047/00;{'nameRu': 'KLEVER'};Рамка А4 21*30;{'nameRu': 'Запрос ценовых предложений'};0.00;17250.00;{'nameRu': 'Товар'}
020940002319/230046/00;{'nameRu': 'KLEVER'};канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;7218.00;{'nameRu': 'Товар'}
020940002319/230044/00;{'nameRu': 'ИП Сатанова'};канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;2050.00;{'nameRu': 'Товар'}
020940002319/230043/00;{'nameRu': 'ИП Гальцова Анастасия Юрьевна'};Аппарат высокого давления;{'nameRu': 'Запрос ценовых предложений'};0.00;135520.00;{'nameRu': 'Товар'}
020940002319/230042/00;"{'nameRu': 'ТОО ""Тарлан SALES""'}";услуга по гарантированному техническому обслуживанию;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};62901.79;70450.00;{'nameRu': 'Услуга'}
020940002319/230041/00;"{'nameRu': 'ТОО ""Gold Graphic""'}";Услуги по изготовлению (лента почетный гражданин);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};37600.00;42112.00;{'nameRu': 'Услуга'}
020940002319/230040/00;{'nameRu': 'Family'};набор инструментов(универсальный) для автомобиля;{'nameRu': 'Запрос ценовых предложений'};0.00;33535.00;{'nameRu': 'Товар'}
020940002319/230039/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};повышение квалификации государственных служащих;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;48120.00;{'nameRu': 'Услуга'}
020940002319/230038/00;"{'nameRu': 'ИП ""Рекламные технологии""'}";изготовление административной вывески на двух языках;{'nameRu': 'Запрос ценовых предложений'};0.00;73000.00;{'nameRu': 'Работа'}
020940002319/230037/00;"{'nameRu': 'ТОО ""Компьютерные Системы и защита информации""'}";Услуги по установке/настройке программного обеспечения (антивирусная программа);{'nameRu': 'Запрос ценовых предложений'};44000.00;49280.00;{'nameRu': 'Услуга'}
020940002319/230036/00;{'nameRu': 'BioDez'};Огнетушитель порошковый 2 кг;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};4988.00;4988.00;{'nameRu': 'Товар'}
020940002319/230035/00;{'nameRu': 'BioDez'};Трос буксировочный, универсальный,ленточный, длина 6 м;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};9988.00;9988.00;{'nameRu': 'Товар'}
020940002319/230034/00;{'nameRu': 'ИП ARSENAL'};Комплект дефлекторов для легкового автомобиля Jac S5;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};32000.00;32000.00;{'nameRu': 'Товар'}
020940002319/230033/00;{'nameRu': 'ИП ARSENAL'};Комплект чехлов для сидений автомобиля JAC S5;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};47000.00;47000.00;{'nameRu': 'Товар'}
020940002319/230032/00;"{'nameRu': 'ИП ""ДИАМАНТ""'}";Работы по изготовлению печатных форм/печатей/трафаретов и аналогичных изделий (штампы);{'nameRu': 'Запрос ценовых предложений'};15900.00;15900.00;{'nameRu': 'Работа'}
020940002319/230031/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};повышение квалификации государственных служащих;{'nameRu': 'Из одного источника путем прямого заключения договора'};48120.00;48120.00;{'nameRu': 'Услуга'}
020940002319/230030/00;"{'nameRu': 'ТОО ""Мунай Трейд kst""'}";Бензин АИ-92 (талоны);{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};289187.40;323889.89;{'nameRu': 'Товар'}
020940002319/230029/00;"{'nameRu': 'ТОО ""Тарлан SALES""'}";Коврики  для автомобиляJAC S5;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};27901.79;31250.00;{'nameRu': 'Товар'}
020940002319/230028/00;"{'nameRu': 'ИП ""ТАБАРАН А.Г.""'}";хозяйственные материалы;{'nameRu': 'Запрос ценовых предложений'};11585.00;11585.00;{'nameRu': 'Товар'}
020940002319/230027/00;"{'nameRu': 'ТОО ""Тарлан SALES""'}";Услуга по тонировке стекол;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};33035.71;37000.00;{'nameRu': 'Услуга'}
020940002319/230026/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""КосДинКом""'}";Шина для легкового автомобиля, зимняя, R 18;{'nameRu': 'Запрос ценовых предложений'};252000.00;282240.00;{'nameRu': 'Товар'}
020940002319/230025/00;"{'nameRu': 'АО ""Страховая Компания ""Сентрас Иншуранс""'}";Услуги по страхованию гражданско-правовой ответственности авто-транспорта;{'nameRu': 'Запрос ценовых предложений'};25646.00;25646.00;{'nameRu': 'Услуга'}
020940002319/230024/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Стандарт ЛК""'}";Услуги по обучению персонала/сотрудников;{'nameRu': 'Запрос ценовых предложений'};73900.00;73900.00;{'nameRu': 'Услуга'}
020940002319/230023/00;"{'nameRu': 'ТОО ""СарыаркаАвтоПром""'}";Приобретение   автомобиля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};10190000.00;10190000.00;{'nameRu': 'Товар'}
020940002319/230022/00;{'nameRu': 'ИП КУНЦ ЕВГЕНИЙ АЛЕКСАНДРОВИЧ'};Услуги по техническому обслуживанию компьютерной/периферийной оргтехники/оборудования и их частей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};75000.00;175000.00;{'nameRu': 'Услуга'}
020940002319/230021/00;"{'nameRu': 'ТОО ""Мунай Трейд kst""'}";Бензин АИ-92 (талоны);{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};24108.00;27000.96;{'nameRu': 'Товар'}
020940002319/230020/00;{'nameRu': 'KLEVER'};Фильтр сетевой;{'nameRu': 'Запрос ценовых предложений'};7500.00;7500.00;{'nameRu': 'Товар'}
020940002319/230019/00;{'nameRu': 'ИП Косанова'};"Приобретение Манипулятор &quot;мышь&quot;";{'nameRu': 'Запрос ценовых предложений'};5598.00;5598.00;{'nameRu': 'Товар'}
020940002319/230018/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";Қағаз, A4;{'nameRu': 'Запрос ценовых предложений'};38592.00;43223.04;{'nameRu': 'Товар'}
020940002319/230017/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги по сопровождению и технической поддержке информационной системы (хостинг);{'nameRu': 'Из одного источника путем прямого заключения договора'};148179.46;331921.99;{'nameRu': 'Услуга'}
020940002319/230016/00;{'nameRu': 'ИП КУНЦ ЕВГЕНИЙ АЛЕКСАНДРОВИЧ'};Услуги по заправке картриджей;{'nameRu': 'Запрос ценовых предложений'};0.00;52000.00;{'nameRu': 'Услуга'}
