contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
990340004017/230166/00;"{'nameRu': 'ТОО ""Компьютерные Системы и защита информации""'}";Услуги по продлению Kaspersky на 1 год 10 штук.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;41400.80;{'nameRu': 'Услуга'}
990340004017/230163/00;"{'nameRu': 'ТОО ""Мунай Трейд kst""'}";Топливо дизельное, зимнее;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;422502.08;{'nameRu': 'Товар'}
990340004017/230162/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Ремгазсервис""'}";Услуги по техническому обслуживанию газовых установок/оборудования/систем/аппаратов/газопроводов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;89285.00;{'nameRu': 'Услуга'}
990340004017/230161/00;"{'nameRu': 'ТОО ""Мунай Трейд kst""'}";Бензин АИ -92 (талоны);{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;133245.84;{'nameRu': 'Товар'}
990340004017/230160/00;"{'nameRu': 'ИП ""Рекламные технологии""'}";Изготовление административной вывески;{'nameRu': 'Запрос ценовых предложений'};0.00;38000.00;{'nameRu': 'Услуга'}
990340004017/230158/01;"{'nameRu': 'ТОО ""QAZAQ TECHNOLOGY LTD""'}";Ноутбук;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};759700.00;850864.00;{'nameRu': 'Товар'}
990340004017/230159/00;{'nameRu': 'Oil Центр'};Услуги по техническому/сервисному обслуживанию двигателя автобуса IVECO гос.номер 122Н10;{'nameRu': 'Запрос ценовых предложений'};0.00;96544.00;{'nameRu': 'Услуга'}
990340004017/230158/00;"{'nameRu': 'ТОО ""QAZAQ TECHNOLOGY LTD""'}";Ноутбук;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};0.00;759700.00;{'nameRu': 'Товар'}
990340004017/230157/00;"{'nameRu': 'ТОО ""MITRI GROUP""'}";Изготовление и распечатка баннера (2 шт);{'nameRu': 'Запрос ценовых предложений'};0.00;119000.00;{'nameRu': 'Услуга'}
990340004017/230156/00;{'nameRu': 'ИП Кареков Д.Ю'};Проведение мероприятия, посвященное Дню пожилого человека;{'nameRu': 'Запрос ценовых предложений'};70000.00;70000.00;{'nameRu': 'Услуга'}
990340004017/230155/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Работы по установке/монтажу музыкального оборудования;{'nameRu': 'Запрос ценовых предложений'};0.00;1670492.32;{'nameRu': 'Работа'}
990340004017/230154/00;"{'nameRu': 'ТОО ""SKA Technologies""'}";Работы по установке/монтажу музыкального оборудования;{'nameRu': 'Запрос ценовых предложений'};0.00;1488000.00;{'nameRu': 'Работа'}
990340004017/230153/00;{'nameRu': 'ИП Тукенов Еркебулан Тамабаевич'};Герб РК, уличный (размер d-0.5м);{'nameRu': 'Запрос ценовых предложений'};33130.00;33130.00;{'nameRu': 'Товар'}
990340004017/230152/00;"{'nameRu': 'ТОО ""Samruk Tekstil""'}";Флаг РК, уличный (размер 1*2);{'nameRu': 'Запрос ценовых предложений'};17200.00;19264.00;{'nameRu': 'Товар'}
990340004017/230151/00;{'nameRu': 'ИП ИСМАГУЛОВА ГУЛМИРА БАЗАРОВНА'};Работы по ремонту автотранспортных средств (автобус IVECO);{'nameRu': 'Запрос ценовых предложений'};2407428.00;2407428.00;{'nameRu': 'Работа'}
990340004017/230150/00;{'nameRu': 'ИП УТЕПОВ Т.Х.'};Проведение культурно-массовых мероприятий (День Конституции РК);{'nameRu': 'Из одного источника путем прямого заключения договора'};100000.00;100000.00;{'nameRu': 'Услуга'}
990340004017/230149/00;"{'nameRu': 'Костанайский филиал АО ""Национальный центр экспертизы и сертификации""'}";Услуги по поверке средств измерений;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};24885.71;27872.00;{'nameRu': 'Услуга'}
990340004017/230148/00;{'nameRu': 'ИП КУЗЬМИЧЁВ ВИКТОР МАТВЕЕВИЧ'};Приобретение звукового оборудования в комплекте, синтезатора;{'nameRu': 'Из одного источника путем прямого заключения договора'};1348254.00;1348254.00;{'nameRu': 'Товар'}
990340004017/230142/01;{'nameRu': 'KM'};"Звуковое оборудование в комплекте в СДК &quot;Современник&quot; с.Заречное";{'nameRu': 'Запрос ценовых предложений'};0.00;700000.00;{'nameRu': 'Товар'}
990340004017/230147/00;{'nameRu': 'ИП Султангалиева'};Работы по оснащению автомобиля LADA 21703;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};90800.00;90800.00;{'nameRu': 'Работа'}
