contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
021240003750/230049/00;{'nameRu': 'ИП Дановская Светлана Николаевна'};Работы по пошиву тюли и ламбрекена;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;115000.00;{'nameRu': 'Работа'}
021240003750/230048/00;{'nameRu': 'ИП Кожуров С.М.'};"Автошина 235/65 R 17 зимняя шипованная на автомашину
марки Kia Sportage -4 штуки";{'nameRu': 'Запрос ценовых предложений'};0.00;168837.76;{'nameRu': 'Товар'}
021240003750/230040/01;"{'nameRu': 'ТОО ""Constellation KZ""'}";Работы по изготовлению мебели в кабинет руководителя аппарата , в приемную маслихата и специалистам;{'nameRu': 'Запрос ценовых предложений'};1130000.00;1284000.00;{'nameRu': 'Работа'}
021240003750/230047/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Северный регион 2030 KZ""'}";Приобретение  диска колеса для легкового автомобиля Kia Sportage 4 штуки;{'nameRu': 'Электронный магазин'};0.00;196000.00;{'nameRu': 'Товар'}
021240003750/230046/00;"{'nameRu': 'ИП ""ИлЕр"" Distribution'}";Базовый комплект лицензий на программный продукт;{'nameRu': 'Запрос ценовых предложений'};42075.00;47124.00;{'nameRu': 'Товар'}
021240003750/230045/00;{'nameRu': 'ALGA'};Услуги по обследованию оборудования с выдачей акта технического состояния;{'nameRu': 'Запрос ценовых предложений'};0.00;19899.00;{'nameRu': 'Услуга'}
021240003750/230044/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Услуги по обучению депутатов маслихата;{'nameRu': 'Из одного источника путем прямого заключения договора'};320800.00;481200.00;{'nameRu': 'Услуга'}
021240003750/230043/00;"{'nameRu': 'АО ""Нефтяная страховая компания""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорт;{'nameRu': 'Запрос ценовых предложений'};32057.88;32057.88;{'nameRu': 'Услуга'}
021240003750/230042/00;{'nameRu': 'AUTO+'};Комплект коврика в салон автомобиля  и коврик в багажный отсек;{'nameRu': 'Электронный магазин'};59880.00;59880.00;{'nameRu': 'Товар'}
021240003750/230041/00;"{'nameRu': 'ИП ""ХОД КОНЕМ""'}";Приобретение чайника электрического;{'nameRu': 'Запрос ценовых предложений'};17400.00;17400.00;{'nameRu': 'Товар'}
021240003750/230040/00;"{'nameRu': 'ТОО ""Constellation KZ""'}";Работы по изготовлению мебели в соответствии с техническими условиями заказчика;{'nameRu': 'Запрос ценовых предложений'};1130000.00;1154000.00;{'nameRu': 'Работа'}
021240003750/230039/00;{'nameRu': 'ИП ZEUS'};Приобретение оригиналов программного обеспечения в соответствии с технической спецификацией;{'nameRu': 'Запрос ценовых предложений'};350000.00;350000.00;{'nameRu': 'Товар'}
021240003750/230038/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Интерсофт24""'}";Базовый комплект лицензий на программный продукт;{'nameRu': 'Запрос ценовых предложений'};0.00;39105.00;{'nameRu': 'Товар'}
021240003750/230037/00;"{'nameRu': 'ТОО ""Центрум""'}";услуги полиграфические по изготовлению благодарственных писем в папке;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};16000.00;32000.00;{'nameRu': 'Услуга'}
021240003750/230036/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";Бумага для офисного оборудования;{'nameRu': 'Электронный магазин'};58080.00;65049.60;{'nameRu': 'Товар'}
021240003750/230035/00;"{'nameRu': 'ТОО ""CIFRTECH""'}";Приобретение компьютеров в комплекте;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};554400.00;620928.00;{'nameRu': 'Товар'}
021240003750/230034/00;"{'nameRu': 'ТОО ""Торговый Дом ""Allur""'}";Приобретение легкового автомобиля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};13190000.00;13190000.00;{'nameRu': 'Товар'}
021240003750/230032/01;"{'nameRu': 'ТОО ""Казах Кенсе""'}";Бумага для офисного оборудования;{'nameRu': 'Электронный магазин'};0.00;75040.00;{'nameRu': 'Товар'}
021240003750/230033/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";стикер;{'nameRu': 'Электронный магазин'};6176.00;6917.12;{'nameRu': 'Товар'}
021240003750/230032/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";Бумага для офисного оборудования;{'nameRu': 'Электронный магазин'};0.00;75040.00;{'nameRu': 'Товар'}
021240003750/230028/01;{'nameRu': 'НҰР'};чайник электрический;{'nameRu': 'Электронный магазин'};0.00;14900.00;{'nameRu': 'Товар'}
021240003750/230031/00;"{'nameRu': 'АО ""Нефтяная страховая компания""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорт;{'nameRu': 'Запрос ценовых предложений'};35263.67;35263.67;{'nameRu': 'Услуга'}
021240003750/230030/00;{'nameRu': 'Ахметова А.В.'};стяжка для швабры;{'nameRu': 'Электронный магазин'};5950.00;5950.00;{'nameRu': 'Товар'}
021240003750/230029/00;{'nameRu': 'Abi Brand'};швабра бытовая;{'nameRu': 'Электронный магазин'};3800.00;3800.00;{'nameRu': 'Товар'}
021240003750/230028/00;{'nameRu': 'НҰР'};чайник электрический;{'nameRu': 'Электронный магазин'};0.00;14900.00;{'nameRu': 'Товар'}
021240003750/230027/00;"{'nameRu': 'ТОО""Альфа Плюс""'}";вешалка напольная;{'nameRu': 'Электронный магазин'};22321.43;25000.00;{'nameRu': 'Товар'}
021240003750/230026/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ПиКомп""'}";Устройство многофункциональное с автоподачей ( принтер + копирование+ сканер);{'nameRu': 'Запрос ценовых предложений'};84911.00;95100.32;{'nameRu': 'Товар'}
021240003750/230025/00;"{'nameRu': 'ТОО ""Арсулан 2018""'}";Приобретение источника бесперебойного питания;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};53303.58;53303.58;{'nameRu': 'Товар'}
021240003750/230024/00;{'nameRu': 'ИП ГНЕДКОВ  ВИТАЛИЙ  ВИКТОРОВИЧ'};диагностика;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};130000.00;130000.00;{'nameRu': 'Работа'}
021240003750/230023/00;"{'nameRu': 'ТОО ""Мунай Трейд kst""'}";приобретение бензина Аи 92 в талонах;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};433794.64;485850.00;{'nameRu': 'Товар'}
021240003750/230022/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги по предоставлению и продлению пользования доменным именем;{'nameRu': 'Из одного источника путем прямого заключения договора'};7321.43;8200.00;{'nameRu': 'Услуга'}
021240003750/230021/00;{'nameRu': 'ИП КУНЦ ЕВГЕНИЙ АЛЕКСАНДРОВИЧ'};Ремонт, диагностика компьютерной техники , заправка картриджа;{'nameRu': 'Запрос ценовых предложений'};18000.00;98000.00;{'nameRu': 'Услуга'}
021240003750/230020/00;{'nameRu': 'ИП ГНЕДКОВ  ВИТАЛИЙ  ВИКТОРОВИЧ'};диагностика электрооборудования, компрессия проверка;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};19000.00;19000.00;{'nameRu': 'Работа'}
021240003750/230019/00;{'nameRu': 'ИП Компания Профи полиграф'};Изготовление комплексной текстильной вывески азбукой Брайля;{'nameRu': 'Запрос ценовых предложений'};22000.00;22000.00;{'nameRu': 'Работа'}
021240003750/230018/00;"{'nameRu': 'ТОО ""Газета ""Наш Костанай""'}";размещение в средствах массовой информации объявлении, сообщений;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};110633.04;125998.88;{'nameRu': 'Услуга'}
021240003750/230017/00;"{'nameRu': 'ТОО ""STS-KST""'}";таблички на дверь;{'nameRu': 'Запрос ценовых предложений'};18000.00;20160.00;{'nameRu': 'Услуга'}
021240003750/230016/00;"{'nameRu': 'ТОО ""Центрум""'}";Изготовление папок;{'nameRu': 'Запрос ценовых предложений'};74000.00;74000.00;{'nameRu': 'Услуга'}
021240003750/230015/00;"{'nameRu': 'ТОО ""Центрум""'}";Изготовление календаря в виде домика;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};16000.00;16000.00;{'nameRu': 'Услуга'}
021240003750/230014/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги по предоставлению и продлению пользования доменным именем;{'nameRu': 'Из одного источника путем прямого заключения договора'};7321.43;8200.00;{'nameRu': 'Услуга'}
021240003750/230013/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};услуги по повышению квалификации;{'nameRu': 'Из одного источника путем прямого заключения договора'};48120.00;48120.00;{'nameRu': 'Услуга'}
