contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
950540000490/230298/00;{'nameRu': 'ИП Кожуров С.М.'};Отвертка 11870, PZ2 x 100 мм, S2, 2-х компонентная рукоятка;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;2555.84;{'nameRu': 'Товар'}
950540000490/230297/00;{'nameRu': 'ИП Кожуров С.М.'};Шарнир регулировки угловых скоростей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;34048.00;{'nameRu': 'Товар'}
950540000490/230296/00;{'nameRu': 'Oil Центр'};Закуп антифриза, зеленый и красный, 1 литр.;{'nameRu': 'Запрос ценовых предложений'};0.00;60211.20;{'nameRu': 'Товар'}
950540000490/230295/00;"{'nameRu': 'ТОО ""Qaz Bio Medical""'}";Услуги по поверке средств измерений, согласно технической спецификации.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;11200.00;{'nameRu': 'Услуга'}
950540000490/230294/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ТОО ""Орта-Инвест""""'}";Услуги по обучению персонала/сотрудников;{'nameRu': 'Запрос ценовых предложений'};0.00;139980.00;{'nameRu': 'Услуга'}
950540000490/230042/01;"{'nameRu': 'ИП ""БЕЛОВА ОЛЕСЯ ВАЛЕРЬЕВНА""'}";Текущий ремонт автомашин заказчика, согласно спецификации;{'nameRu': 'Запрос ценовых предложений'};2469456.00;3566701.00;{'nameRu': 'Работа'}
950540000490/230293/00;"{'nameRu': 'АО ""ННЦЧ им. А.Н.Сызганова""'}";"Повышение квалификации по теме «Лапароскопические операции в области гепатопанкреатобилиарной зоны (печень, желчный пузырь, желчные протоки, поджелудочная железа)&quot;, 1 нед./60часов, 1 чел.";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;40650.00;{'nameRu': 'Услуга'}
950540000490/230292/00;{'nameRu': 'ИП Кожуров С.М.'};Запчасти для авто;{'nameRu': 'Запрос ценовых предложений'};0.00;84930.72;{'nameRu': 'Товар'}
950540000490/230291/00;"{'nameRu': 'ТОО ""ГАС""'}";Запчасти для авто;{'nameRu': 'Запрос ценовых предложений'};0.00;50300.00;{'nameRu': 'Товар'}
950540000490/230290/00;{'nameRu': 'ИП Бактыбаев'};Подшипник передней ступицы Chevrolet Nexia;{'nameRu': 'Запрос ценовых предложений'};0.00;14000.00;{'nameRu': 'Товар'}
950540000490/230057/01;"{'nameRu': 'ТОО ""Ayman company""'}";Техническое обслуживание автомашин заказчика, согласно спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1099000.00;1650880.00;{'nameRu': 'Услуга'}
950540000490/230288/00;{'nameRu': 'ИП Кожуров С.М.'};Аккумулятор;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;30599.52;{'nameRu': 'Товар'}
950540000490/230287/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ADVANCE AST""'}";Устройство многофункциональное;{'nameRu': 'Электронный магазин'};0.00;261036.16;{'nameRu': 'Товар'}
950540000490/230286/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Стакан одноразовый 200 мл.;{'nameRu': 'Электронный магазин'};0.00;13104.00;{'nameRu': 'Товар'}
950540000490/230285/00;"{'nameRu': 'ТОО ""Костанай-Компьютер""'}";Услуги по модификации программного обеспечения;{'nameRu': 'Запрос ценовых предложений'};0.00;2490000.00;{'nameRu': 'Услуга'}
950540000490/230284/00;"{'nameRu': 'ИП ""ГАЛИНА""'}";Работы по изготовлению поверительных леиблов/клеим/пломб;{'nameRu': 'Запрос ценовых предложений'};0.00;33897.00;{'nameRu': 'Работа'}
950540000490/230283/00;{'nameRu': 'ИП Елубай'};Отвертка КВТ PZ-FL 79782;{'nameRu': 'Электронный магазин'};0.00;1500.00;{'nameRu': 'Товар'}
950540000490/230282/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};Закуп лекарственных препаратов.;{'nameRu': 'Электронный магазин'};0.00;171240.00;{'nameRu': 'Товар'}
950540000490/230281/00;{'nameRu': 'ИП Zhako'};Вытяжной вентилятор Vents 150 VKO белый. KZTIN: 2870002054480.;{'nameRu': 'Электронный магазин'};0.00;23000.00;{'nameRu': 'Товар'}
950540000490/230280/00;"{'nameRu': 'ТОО ""Мед-Дез Юг""'}";Дезинфицирующее средство Avrora Акмасепт Ультра, 1 л. KZTIN: 2870000569061.;{'nameRu': 'Электронный магазин'};0.00;350000.00;{'nameRu': 'Товар'}
950540000490/230279/00;{'nameRu': 'КАМАЛҚЫЗЫ ЛӘЗЗАТ'};Вытяжной вентилятор Келет Solo 100LUX. KZTIN: 2870002064243.;{'nameRu': 'Электронный магазин'};0.00;9188.00;{'nameRu': 'Товар'}
950540000490/230278/00;"{'nameRu': 'ТОО ""Тас-Фарм""'}";Закуп дезинфицирующих средств.;{'nameRu': 'Электронный магазин'};0.00;3444600.00;{'nameRu': 'Товар'}
950540000490/230033/01;"{'nameRu': 'ТОО ""Constellation KZ""'}";Услуги по стирке белья.;{'nameRu': 'Запрос ценовых предложений'};1140000.00;1630000.00;{'nameRu': 'Услуга'}
950540000490/230267/01;"{'nameRu': 'ТОО ""ВНЕДРЕНИЕ.KZ""'}";Интеграция программы 1 С и КМИС согласно технической спецификации.;{'nameRu': 'Запрос ценовых предложений'};0.00;3349999.99;{'nameRu': 'Услуга'}
