contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
961240000276/230127/00;"{'nameRu': 'ТОО ""VVM-Company""'}";Мыло туалетное, жидкое;{'nameRu': 'Электронный магазин'};0.00;49535.98;{'nameRu': 'Товар'}
961240000276/230126/00;{'nameRu': 'Сириус'};Пакет мусорный, полиэтиленовый;{'nameRu': 'Электронный магазин'};0.00;34300.00;{'nameRu': 'Товар'}
961240000276/230125/00;{'nameRu': 'ИП СМАГЛЮК ВИТАЛИЙ ВАЛЕРЬЕВИЧ'};Акустическая система;{'nameRu': 'Электронный магазин'};0.00;324000.00;{'nameRu': 'Товар'}
961240000276/230124/00;"{'nameRu': 'ТОО ""IT-ARSENAL""'}";Аппарат телефонный;{'nameRu': 'Электронный магазин'};0.00;21032.48;{'nameRu': 'Товар'}
961240000276/230122/00;{'nameRu': 'ИП Родничок'};Кнопки-гвоздики цветные;{'nameRu': 'Электронный магазин'};0.00;1620.00;{'nameRu': 'Товар'}
961240000276/230121/00;"{'nameRu': 'ТОО ""STEPLine""'}";Микрофон беспроводной;{'nameRu': 'Электронный магазин'};0.00;150369.99;{'nameRu': 'Товар'}
961240000276/230120/00;{'nameRu': 'ИП FonTen Aqua'};Установка и обслуживание фонтанчика питьевого;{'nameRu': 'Запрос ценовых предложений'};0.00;528000.00;{'nameRu': 'Услуга'}
961240000276/230119/00;{'nameRu': 'Ledenergy.kz'};Лампа светодиодная;{'nameRu': 'Электронный магазин'};0.00;172480.00;{'nameRu': 'Товар'}
961240000276/230118/00;"{'nameRu': 'ТОО ""Самат шоу техник""'}";Аналоговый микшерный пульт;{'nameRu': 'Электронный магазин'};0.00;240000.00;{'nameRu': 'Товар'}
961240000276/230010/01;{'nameRu': 'ИП МУКАЕВА БАКЫТЖАН КЕНЕСБЕКОВНА'};Услуги по обеспечению питанием учащихся из числа малообеспеченных семей обучающихся в организации образования;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};1678447.84;26589892.20;{'nameRu': 'Услуга'}
961240000276/230117/00;"{'nameRu': 'ТОО ""STEPLine""'}";Радиосистема;{'nameRu': 'Электронный магазин'};0.00;315719.98;{'nameRu': 'Товар'}
961240000276/230116/00;{'nameRu': 'GardeMarine'};Портативная колонка;{'nameRu': 'Электронный магазин'};113961.00;113961.00;{'nameRu': 'Товар'}
961240000276/230115/00;{'nameRu': 'ИП Мирас'};Унитаз;{'nameRu': 'Электронный магазин'};0.00;164950.00;{'nameRu': 'Товар'}
961240000276/230114/00;"{'nameRu': 'ТОО ""Green Кост""'}";Средство чистящее для унитазов;{'nameRu': 'Электронный магазин'};35150.00;35150.00;{'nameRu': 'Товар'}
961240000276/230113/00;"{'nameRu': 'ТОО ""Market OK""'}";Средство дезинфицирующее (диа-хлор таб);{'nameRu': 'Электронный магазин'};117000.00;117000.00;{'nameRu': 'Товар'}
961240000276/230112/00;"{'nameRu': 'ТОО ""Green Кост""'}";Средство для мытья стекол;{'nameRu': 'Электронный магазин'};28950.00;28950.00;{'nameRu': 'Товар'}
961240000276/230111/00;{'nameRu': 'ИП Start'};Гофра для унитаза;{'nameRu': 'Электронный магазин'};32400.00;32400.00;{'nameRu': 'Товар'}
961240000276/230110/00;{'nameRu': 'ИП Start'};Набор для крепления унитазов;{'nameRu': 'Электронный магазин'};18000.00;18000.00;{'nameRu': 'Товар'}
961240000276/230109/00;"{'nameRu': 'ИП  ""Алтын қыран""'}";Флаг уличный;{'nameRu': 'Электронный магазин'};17800.00;17800.00;{'nameRu': 'Товар'}
961240000276/230108/00;"{'nameRu': 'ТОО ""Кен - Сауда LTD""'}";Термометр для помещений;{'nameRu': 'Запрос ценовых предложений'};0.00;62000.00;{'nameRu': 'Товар'}
961240000276/230107/00;{'nameRu': 'ИП Мамаева Лэйла Валерьевна'};Линолеум;{'nameRu': 'Запрос ценовых предложений'};274520.00;274520.00;{'nameRu': 'Товар'}
961240000276/230098/01;{'nameRu': 'Karlygash'};Установка и обслуживание фонтанчика питьевого;{'nameRu': 'Запрос ценовых предложений'};898000.00;898000.00;{'nameRu': 'Услуга'}
