contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
960640000525/230153/00;"{'nameRu': 'РОО ""АВН""'}";Семинар повышения квалификации государственных служащих;{'nameRu': 'Запрос ценовых предложений'};0.00;40000.00;{'nameRu': 'Услуга'}
960640000525/230150/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};Приобретение канцтоваров;{'nameRu': 'Запрос ценовых предложений'};0.00;5100.00;{'nameRu': 'Товар'}
960640000525/230149/00;{'nameRu': 'АО «Университет КАЗГЮУ имени М.С. Нарикбаева»'};Семинар повышения квалификации государственных служащих;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;216720.00;{'nameRu': 'Услуга'}
960640000525/230148/00;"{'nameRu': 'ТОО ""Костанайнефтепродукт""'}";Приобретение бензин Аи-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;502152.00;{'nameRu': 'Товар'}
960640000525/230147/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги по подписке на печатные периодические издания;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;93675.60;{'nameRu': 'Услуга'}
960640000525/230146/00;"{'nameRu': 'ТОО ""Аркалык хабары""'}";Подписка на периодические издания;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;49600.00;{'nameRu': 'Услуга'}
960640000525/230145/00;"{'nameRu': 'ИП ""Бозша""'}";Предупреждение и ликвидация чрезвычайных ситуации скос пожароопасных участков и вывоз скошенной растительности;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;3288000.00;{'nameRu': 'Услуга'}
960640000525/230144/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""УПП ОО ""ЮКО СВВА""'}";Приобретение скоросшивателя бумажного;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;50960.00;{'nameRu': 'Товар'}
960640000525/230143/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Услуги по обучению (обучению/подготовке/переподготовке/повышению квалификации);{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;240600.00;{'nameRu': 'Услуга'}
960640000525/230142/00;{'nameRu': 'ИП KAZCOD'};Приобретение хозяйственных товаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;18835.00;{'nameRu': 'Товар'}
960640000525/230141/00;{'nameRu': 'ИП KAZCOD'};Приобретение хозяйственных товаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;28806.00;{'nameRu': 'Товар'}
960640000525/230140/00;{'nameRu': 'ИП Кабдугалиева Б.К.'};Приобретение канцтоваров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;5803.60;{'nameRu': 'Товар'}
