contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
160840003133/230033/00;"{'nameRu': 'Костанайский филиал АО ""Национальный центр экспертизы и сертификации""'}";Поверка приборов измерения;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};75892.86;85000.00;{'nameRu': 'Услуга'}
160840003133/230017/01;"{'nameRu': 'ГКП ПХО ""Лисаковскгоркоммунэнерго"" акимата города Лисаковска'}";Водоснабжение, водоотведение;{'nameRu': 'Из одного источника путем прямого заключения договора'};3988484.83;5275238.26;{'nameRu': 'Услуга'}
160840003133/230032/00;{'nameRu': 'ДАНА'};Приобретение электро товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;286800.00;{'nameRu': 'Товар'}
160840003133/230003/03;{'nameRu': 'ИП ЗАХАРЧУК АЛЕКСАНДР  ЗИГМУНДОВИЧ'};приобретение продуктов питания;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};8562938.43;20865035.10;{'nameRu': 'Товар'}
160840003133/230031/00;{'nameRu': 'ИП ШАНС'};Приобретение бумаги для офисной техники;{'nameRu': 'Запрос ценовых предложений'};28770.00;28770.00;{'nameRu': 'Товар'}
160840003133/230030/00;{'nameRu': 'BD-Group'};Приобретение моющих средств;{'nameRu': 'Запрос ценовых предложений'};179640.00;179640.00;{'nameRu': 'Товар'}
160840003133/230029/00;{'nameRu': 'Санат'};Приобретение моющих средств;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};60000.00;60000.00;{'nameRu': 'Услуга'}
160840003133/230028/00;"{'nameRu': 'ТОО ""Охранное агентство ""Іскер""'}";Услуги специализированной физической охраны объекта и территории.;{'nameRu': 'Открытый конкурс'};964285.71;1800000.00;{'nameRu': 'Услуга'}
160840003133/230003/02;{'nameRu': 'ИП ЗАХАРЧУК АЛЕКСАНДР  ЗИГМУНДОВИЧ'};приобретение продуктов питания;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};6611080.12;20575675.10;{'nameRu': 'Товар'}
160840003133/230027/00;{'nameRu': 'ИП Боданова'};Антивирустық лицензиялық бағдарламалық қамтамасыз ету;{'nameRu': 'Запрос ценовых предложений'};14670.00;14670.00;{'nameRu': 'Товар'}
160840003133/230026/00;"{'nameRu': 'Акционерное общество ""Дочерняя компания Народного Банка Казахстана по страхованию жизни ""Халык-Life""'}";Услуги по страхованию жизни;{'nameRu': 'Запрос ценовых предложений'};99792.41;99792.41;{'nameRu': 'Услуга'}
160840003133/230025/00;{'nameRu': 'ИП Ханшайым'};Приобретение электромясорубки;{'nameRu': 'Запрос ценовых предложений'};214999.00;214999.00;{'nameRu': 'Товар'}
160840003133/230024/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Galym Education""'}";Услуги по обязательному гигиеническому обучению (санминимум);{'nameRu': 'Запрос ценовых предложений'};16600.00;16600.00;{'nameRu': 'Услуга'}
160840003133/230023/00;"{'nameRu': 'ТОО ""Uplink""'}";Услуги по доступу к сети интернет по средствам ЕШДИ;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;112000.00;{'nameRu': 'Услуга'}
160840003133/230022/00;{'nameRu': 'ИП ШЕРЕПИТКО ВЛАДИМИР ЕВГЕНЬЕВИЧ'};Обслуживание теплового счетчика;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};25630.00;38584.00;{'nameRu': 'Услуга'}
160840003133/230021/00;"{'nameRu': 'ТОО ""Сигнал-2007""'}";Услуги по техническому обслуживанию тревожной кнопки охранной сигнализации. Охрана объекта.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};33248.00;45720.00;{'nameRu': 'Услуга'}
160840003133/230020/00;"{'nameRu': 'КГП ""Лисаковская городская больница"" Управления здравоохранения акимата Костанайской области'}";Медицинский осмотр персонала;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;264474.00;{'nameRu': 'Услуга'}
160840003133/230019/00;"{'nameRu': 'ГКП ПХО ""Лисаковскгоркоммунэнерго"" акимата города Лисаковска'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};2903088.39;3940163.00;{'nameRu': 'Услуга'}
160840003133/230018/00;"{'nameRu': 'ГКП ПХО ""Лисаковскгоркоммунэнерго"" акимата города Лисаковска'}";Отопление, ГВС, ХОВ;{'nameRu': 'Из одного источника путем прямого заключения договора'};2908601.79;6133704.00;{'nameRu': 'Услуга'}
160840003133/230017/00;"{'nameRu': 'ГКП ПХО ""Лисаковскгоркоммунэнерго"" акимата города Лисаковска'}";Водоснабжение, водоотведение;{'nameRu': 'Из одного источника путем прямого заключения договора'};3304396.43;3775238.26;{'nameRu': 'Услуга'}
160840003133/230003/01;{'nameRu': 'ИП ЗАХАРЧУК АЛЕКСАНДР  ЗИГМУНДОВИЧ'};приобретение продуктов питания;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};4938164.47;20519875.10;{'nameRu': 'Товар'}
160840003133/230016/00;{'nameRu': 'Санат'};т/о оборудования в пищеблоке и прачечной;{'nameRu': 'Запрос ценовых предложений'};116660.00;140000.00;{'nameRu': 'Работа'}
160840003133/230015/00;{'nameRu': 'Санат'};Обслуживание системы инженерной канализации и тепловодоснабжения;{'nameRu': 'Запрос ценовых предложений'};200000.00;240000.00;{'nameRu': 'Работа'}
160840003133/230014/00;{'nameRu': 'АНТЮХОВ ВЛАДИМИР НИКОЛАЕВИЧ'};Обслуживание компьютерной техники;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};140000.00;168000.00;{'nameRu': 'Услуга'}
160840003133/230013/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Лисаковская Дезинфекция""'}";Дератизация, дезинсекция, дезинфекция;{'nameRu': 'Запрос ценовых предложений'};14690.00;17630.00;{'nameRu': 'Услуга'}
160840003133/230012/00;"{'nameRu': 'ТОО ""ВНЕДРЕНИЕ.KZ""'}";"Услуги по техническому обслуживанию программного обеспечения &amp;quot;1с Бухгалтерия&amp;quot;";{'nameRu': 'Запрос ценовых предложений'};200000.00;224000.00;{'nameRu': 'Услуга'}
160840003133/230011/00;{'nameRu': 'ИП ВЛАСОВ ЮРИЙ МИХАЙЛОВИЧ'};Обслуживание приборов видеонаблюдения;{'nameRu': 'Запрос ценовых предложений'};35000.00;42000.00;{'nameRu': 'Услуга'}
160840003133/230010/00;{'nameRu': 'ИП ВЛАСОВ ЮРИЙ МИХАЙЛОВИЧ'};Техническое обслуживание систем АПС с круглосуточным мониторингом на ПЦН;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};35150.00;42180.00;{'nameRu': 'Услуга'}
160840003133/230009/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Медосмотр бактериологическое исследование;{'nameRu': 'Из одного источника путем прямого заключения договора'};410405.00;509110.00;{'nameRu': 'Услуга'}
