contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
950640000850/230136/00;"{'nameRu': 'ИП ""Кенже""'}";Услуги шиномонтажа;{'nameRu': 'Запрос ценовых предложений'};0.00;94500.00;{'nameRu': 'Услуга'}
950640000850/230135/00;"{'nameRu': 'ИП ""Кенже""'}";Услуги консультационные,технические/замена масла;{'nameRu': 'Запрос ценовых предложений'};0.00;171500.00;{'nameRu': 'Услуга'}
950640000850/230134/00;"{'nameRu': 'ИП ""Кенже""'}";Работы по текущему ремонту автотранспортных средств;{'nameRu': 'Запрос ценовых предложений'};0.00;71000.00;{'nameRu': 'Работа'}
950640000850/230133/00;"{'nameRu': 'ОО ""Костанайское районное общество инвалидов""'}";Работы по изготовлению стендов/табличек/надписей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;60000.00;{'nameRu': 'Работа'}
950640000850/230132/00;"{'nameRu': 'КГП ""Затобольская теплоэнергетическая компания"" акимата Костанайского района государственного учреждения ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог""'}";Услуги по передаче, распределению горячей воды на коммунально-бытовые нужды (Горячая вода);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;37559.96;{'nameRu': 'Услуга'}
950640000850/230129/01;"{'nameRu': 'ИП ""Кенже""'}";Услуги консультационные технические;{'nameRu': 'Запрос ценовых предложений'};0.00;427000.00;{'nameRu': 'Услуга'}
950640000850/230126/01;"{'nameRu': 'ИП ""Кенже""'}";Услуги консультационные технические;{'nameRu': 'Запрос ценовых предложений'};0.00;384000.00;{'nameRu': 'Услуга'}
950640000850/230114/01;"{'nameRu': 'ИП ""Кенже""'}";Услуги консультационные технические;{'nameRu': 'Запрос ценовых предложений'};0.00;178400.00;{'nameRu': 'Услуга'}
950640000850/230131/00;"{'nameRu': 'ТОО ""Allianz kz""'}";Приобретение веб-камер;{'nameRu': 'Запрос ценовых предложений'};0.00;631370.88;{'nameRu': 'Товар'}
950640000850/230130/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Aroma trade""'}";Приобретение веб-камер;{'nameRu': 'Запрос ценовых предложений'};0.00;563634.00;{'nameRu': 'Товар'}
