contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
020740001721/230027/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};Приобретение канцелярских товаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;16500.00;{'nameRu': 'Товар'}
020740001721/230026/00;{'nameRu': 'ИП СИМАНОВИЧ Р'};Приобретение хозяйственных товаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;105300.00;{'nameRu': 'Товар'}
020740001721/230021/01;{'nameRu': 'KLEVER'};Краска для принтера EPSON;{'nameRu': 'Запрос ценовых предложений'};0.00;11490.00;{'nameRu': 'Товар'}
020740001721/230019/01;{'nameRu': 'KLEVER'};Приобретение канцелярских товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;86895.00;{'nameRu': 'Товар'}
020740001721/230025/00;{'nameRu': 'ИП КУЛИКОВСКАЯ ИРИНА ПЕТРОВНА'};Приобретение моющих средств;{'nameRu': 'Запрос ценовых предложений'};0.00;66150.00;{'nameRu': 'Товар'}
020740001721/230024/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Международная Академия BOLASHAK""'}";Семинар Сложные вопросы расчета заработной платы и других выплат работникам в 2023 году. Правовое регулирование оплаты труда. Учет служебных командировок и представительных расходов. Авансовые платежи по КПН. Обзор новых изменении в налоговом законодательстве. Составление финансовой отчетности с учетом изменении на 2023 год;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;55000.00;{'nameRu': 'Услуга'}
020740001721/230023/00;{'nameRu': 'ИП КУЛИКОВСКАЯ ИРИНА ПЕТРОВНА'};Приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;43660.00;{'nameRu': 'Товар'}
020740001721/230022/00;{'nameRu': 'ИП Бахытжан'};Приобретение триммера бензинового;{'nameRu': 'Запрос ценовых предложений'};0.00;34444.00;{'nameRu': 'Товар'}
020740001721/230021/00;{'nameRu': 'KLEVER'};Краска для принтера EPSON;{'nameRu': 'Запрос ценовых предложений'};0.00;11490.00;{'nameRu': 'Товар'}
020740001721/230020/00;"{'nameRu': 'ТОО ""ПК ""Прима""'}";Приобретение офисной бумаги A4;{'nameRu': 'Запрос ценовых предложений'};0.00;78232.00;{'nameRu': 'Товар'}
