contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
170340033082/230115/00;{'nameRu': 'ИП АЙАРУ'};Краги ( для хоккея), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;913010.00;{'nameRu': 'Товар'}
170340033082/230114/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &quot;Парус-Каз.Бюджет&quot; (Тарификация)";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;60684.00;{'nameRu': 'Услуга'}
170340033082/230113/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Установка программного продукта &quot;Парус-Каз.Бюджет&quot; (Тарификация)";{'nameRu': 'Из одного источника путем прямого заключения договора'};133928.57;150000.00;{'nameRu': 'Услуга'}
170340033082/230112/00;"{'nameRu': 'ТОО ""KGS Group & Co""'}";Форма для бадминтона (профессиональный), согласно тех.спецификации;{'nameRu': 'Электронный магазин'};134400.00;150528.00;{'nameRu': 'Товар'}
170340033082/230111/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Клюшка (для хоккея), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};1225154.00;1372172.48;{'nameRu': 'Товар'}
170340033082/230110/00;"{'nameRu': 'ТОО ""SKA Technologies""'}";;{'nameRu': 'Запрос ценовых предложений'};0.00;1335936.00;{'nameRu': 'Товар'}
170340033082/230109/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Форма вратарская (для хоккея), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;1701076.16;{'nameRu': 'Товар'}
170340033082/230108/00;"{'nameRu': 'ТОО ""SKA Technologies""'}";Форма вратарская (для хоккея), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;1515515.00;{'nameRu': 'Товар'}
170340033082/230107/00;{'nameRu': 'Арайлым Ходасова'};Ракетка для бадминтона (профессиональный), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};88860.00;88860.00;{'nameRu': 'Товар'}
170340033082/230106/00;{'nameRu': 'ИП ТАМАША'};Ракетка для бадминтона (профессиональный), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};169990.00;169990.00;{'nameRu': 'Товар'}
170340033082/230105/00;{'nameRu': 'ДАНА'};Волан для бадминтона (профессиональный), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};444400.00;444400.00;{'nameRu': 'Товар'}
170340033082/230104/00;{'nameRu': 'ИП Ералиев'};Гетры футбольные, кимоно таэквандо;{'nameRu': 'Запрос ценовых предложений'};0.00;77500.00;{'nameRu': 'Товар'}
170340033082/230103/00;{'nameRu': 'Арайлым Ходасова'};Кроссовки для настольного тенниса, согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};199500.00;199500.00;{'nameRu': 'Товар'}
170340033082/230102/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""TenderPro Solutions""'}";Форма вратаря (для хоккея) согласно технический характеристике;{'nameRu': 'Запрос ценовых предложений'};0.00;1173436.32;{'nameRu': 'Товар'}
170340033082/230101/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Тендерная элита""'}";Форма вратаря (для хоккея) согласно технический характеристике;{'nameRu': 'Запрос ценовых предложений'};0.00;1046880.00;{'nameRu': 'Товар'}
170340033082/230100/00;"{'nameRu': 'ТОО ""СарыаркаАвтоПром""'}";Приобретение служебного автомобиля, согласно технической спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;6990000.00;{'nameRu': 'Товар'}
170340033082/230099/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""TenderPro Solutions""'}";Клюшка (для хоккея), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;1356492.48;{'nameRu': 'Товар'}
170340033082/230098/00;{'nameRu': 'ИП ДЮСЕМБАЕВА М.Е.'};Краги ( для хоккея), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;662200.00;{'nameRu': 'Товар'}
170340033082/230097/00;"{'nameRu': 'ИП ""Иманкулова ""'}";Клюшка вратарская (для хоккея), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};215110.00;215110.00;{'nameRu': 'Товар'}
170340033082/230096/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Asia bastau parts""'}";Клюшка (для хоккея), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;1183000.00;{'nameRu': 'Товар'}
170340033082/230095/00;{'nameRu': 'ИП Естыбаев Ж.А.'};Текущий ремонт автомобиля Фольксваген Т5, согласно технической спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};612000.00;612000.00;{'nameRu': 'Работа'}
170340033082/230013/01;{'nameRu': 'ИП БЕКИШЕВ ТУЛЕУХАН ТОРСАНОВИЧ'};аренда спортивного зала (настольный теннис);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};3224317.00;3924738.00;{'nameRu': 'Услуга'}
170340033082/230094/00;{'nameRu': 'ИП ZAT'};Мячи для настольного тенниса тренировочные , согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};55800.00;55800.00;{'nameRu': 'Товар'}
170340033082/230093/00;{'nameRu': 'ИП Барбарис'};Форма для бадминтона, древо для настольного тенниса;{'nameRu': 'Запрос ценовых предложений'};0.00;182400.00;{'nameRu': 'Товар'}
170340033082/230092/00;{'nameRu': 'ИП Ахметов'};Мяч бочча (профессиональный), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};295001.00;295001.00;{'nameRu': 'Товар'}
170340033082/230091/00;{'nameRu': 'БЕЙСЕНОВ РУСЛАН ТАЛАПОВИЧ'};Снегоступы (профессиональные), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};286410.00;286410.00;{'nameRu': 'Товар'}
170340033082/230090/00;{'nameRu': 'ИП Акмарал'};Ракетка для бадминтона (профессиональный), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;81000.00;{'nameRu': 'Товар'}
170340033082/230089/00;{'nameRu': 'ИП Акмарал'};Ракетка для бадминтона (профессиональный), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;135000.00;{'nameRu': 'Товар'}
170340033082/230088/00;{'nameRu': 'ИП Акмарал'};Волан для бадминтона (профессиональный), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;190500.00;{'nameRu': 'Товар'}
170340033082/230087/00;{'nameRu': 'ИП Акмарал'};Волан для бадминтона (профессиональный), согласно тех.спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;127000.00;{'nameRu': 'Товар'}
170340033082/230086/00;{'nameRu': 'ИП Акмарал'};кроссовки для настольного тенниса, согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;167500.00;{'nameRu': 'Товар'}
170340033082/230085/00;{'nameRu': 'ИП Акмарал'};кимоно тхэквандо, согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;50750.00;{'nameRu': 'Товар'}
170340033082/230084/00;"{'nameRu': 'ИП ""Омарова Н.Т.""'}";Гетры черные футбольные, согласно тех. спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;21960.00;{'nameRu': 'Товар'}
170340033082/230083/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &amp;quot;Парус-Каз.Бюджет&amp;quot; (Бюджетное финансирование.)";{'nameRu': 'Из одного источника путем прямого заключения договора'};26785.71;30000.00;{'nameRu': 'Услуга'}
170340033082/230082/00;"{'nameRu': 'ОО ""РГДОИ""'}";Спортивные принадлежности;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};117200.00;117200.00;{'nameRu': 'Товар'}
170340033082/230005/01;"{'nameRu': 'ТОО ""Агрофирма Қарқын""'}";аренда офисного помещения;{'nameRu': 'Из одного источника путем прямого заключения договора'};4074464.29;5838700.00;{'nameRu': 'Услуга'}
170340033082/230081/00;{'nameRu': 'ИП Акмарал'};сетка для настольного тенниса, согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};20400.00;20400.00;{'nameRu': 'Товар'}
170340033082/230080/00;{'nameRu': 'ИП ТЫНЫМБАЕВ ЖАНДОС СЕРИКОВИЧ'};Флаг, флагшток согласно тех спецификации;{'nameRu': 'Запрос ценовых предложений'};94000.00;94000.00;{'nameRu': 'Товар'}
170340033082/230079/00;"{'nameRu': 'ТОО ""A.Priori""'}";Стул офисный;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};500000.00;560000.00;{'nameRu': 'Товар'}
170340033082/230078/00;{'nameRu': 'ИП БЛУДОВ СЕРГЕЙ АЛЕКСЕЕВИЧ'};изготовление и установка ролштор, согласно тех спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};380000.00;380000.00;{'nameRu': 'Работа'}
170340033082/230077/00;"{'nameRu': 'ТОО ""Samruk Tekstil""'}";Герб (гос.символика) кабинетный, согласно стандартам;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};24140.00;27036.80;{'nameRu': 'Товар'}
