contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060140014443/230131/00;{'nameRu': 'Тілек'};Текущий ремонт квартиры расположенной по адресу п.Сарыколь ул.Молодежная д.17 кв 11;{'nameRu': 'Запрос ценовых предложений'};0.00;789100.00;{'nameRu': 'Работа'}
060140014443/230130/00;"{'nameRu': 'ИП ""Заикин А.В.""'}";Текущий ремонт квартиры расположенной по адресу п.Сарыколь ул.Молодежная д.17 кв 1;{'nameRu': 'Запрос ценовых предложений'};0.00;869000.00;{'nameRu': 'Работа'}
060140014443/230129/00;"{'nameRu': 'ТОО ""Казцентр ""Astana-Gold""""'}";Услуги по организации проведению семинаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;60000.00;{'nameRu': 'Услуга'}
060140014443/230128/00;"{'nameRu': 'АО ""Страховая компания ""Номад Иншуранс""'}";Обязательное страхование гражданско-правовой ответственности владельцев транспортных средств;{'nameRu': 'Запрос ценовых предложений'};0.00;25646.00;{'nameRu': 'Услуга'}
060140014443/230127/00;{'nameRu': 'ИП Пивоваров В. Н.'};Приобретение жилого дома;{'nameRu': 'Закупка жилища'};8000000.00;8000000.00;{'nameRu': 'Товар'}
060140014443/230126/00;"{'nameRu': 'ТОО ""BAK BUILDING""'}";«Строительство системы водоснабжения с.Комсомольское Сарыкольского района, Костанайской области»;{'nameRu': 'Конкурс с использованием рейтингово-балльной системы'};0.00;607572197.06;{'nameRu': 'Работа'}
060140014443/230125/00;{'nameRu': 'МАРТЫНЕНКО КСЕНИЯ'};Приобретение жилого дома;{'nameRu': 'Закупка жилища'};6000000.00;6000000.00;{'nameRu': 'Товар'}
060140014443/230124/01;"{'nameRu': 'ИП ""Хорольский Денис Александрович""'}";Текущий ремонт котельной к жилому дому расположенной по адресу п.Сарыколь ул.Молодежная 17;{'nameRu': 'Запрос ценовых предложений'};0.00;1001000.00;{'nameRu': 'Работа'}
060140014443/230116/01;"{'nameRu': 'ИП ""Хорольский Денис Александрович""'}";Работы по изготовлению металлических конструкций;{'nameRu': 'Запрос ценовых предложений'};0.00;196760.00;{'nameRu': 'Работа'}
060140014443/230115/01;"{'nameRu': 'ИП ""Хорольский Денис Александрович""'}";Работы по установки дверей;{'nameRu': 'Запрос ценовых предложений'};0.00;399100.00;{'nameRu': 'Работа'}
060140014443/230124/00;"{'nameRu': 'ИП ""Хорольский Денис Александрович""'}";Текущий ремонт котельной к жилому дому расположенной по адресу п.Сарыколь ул.Молодежная 17;{'nameRu': 'Запрос ценовых предложений'};0.00;701000.00;{'nameRu': 'Работа'}
