contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
970740001152/230146/00;"{'nameRu': 'ТОО ""REMAR COMPANY""'}";оспамокс 250 мг 60,0;{'nameRu': 'Запрос ценовых предложений'};0.00;26000.00;{'nameRu': 'Товар'}
970740001152/230145/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""РОСФАРМА""'}";левомицетин 500 мг №10;{'nameRu': 'Запрос ценовых предложений'};0.00;112000.00;{'nameRu': 'Товар'}
970740001152/230144/00;"{'nameRu': 'Коммунальное государственное предприятие ""Костанайский высший медицинский колледж"" Управления здравоохранения акимата Костанайской области'}";Повышение квалификации медицинского работника;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;36000.00;{'nameRu': 'Услуга'}
970740001152/230143/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Костанай экомедутилизация 2016 ""'}";Утилизация медицинских отходов класса Б и В;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;400000.00;{'nameRu': 'Услуга'}
970740001152/230141/00;"{'nameRu': 'ТОО ""СемАЗ""'}";санитарный автомобиль (согласно технической спецификации);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;22100000.00;{'nameRu': 'Товар'}
970740001152/230126/01;{'nameRu': 'Эдилова Макпал'};массажный стол;{'nameRu': 'Запрос ценовых предложений'};0.00;210000.00;{'nameRu': 'Товар'}
970740001152/230140/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Республиканский Медицинский Институт""'}";Әр кіру нүктесіне техникалық қолдау көрсету;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;89400.00;{'nameRu': 'Услуга'}
970740001152/230139/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Услуга по изготовлению техпаспорта;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;67345.60;{'nameRu': 'Услуга'}
970740001152/230138/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги по диагностированию/экспертизе/анализу/испытаниям/тестированию/осмотру;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;28600.00;{'nameRu': 'Услуга'}
970740001152/230137/00;"{'nameRu': 'ИП ""НҰРЖАН""'}";Бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1025000.00;{'nameRu': 'Товар'}
970740001152/230136/00;"{'nameRu': 'АО ""ННЦЧ им. А.Н.Сызганова""'}";Повышение квалификации по теме: Лапараскопические операции в абдоминальной хирургии;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;40650.00;{'nameRu': 'Услуга'}
970740001152/230135/00;{'nameRu': 'ИП Батыров Елдос Кайратович'};Услуги по очистки септика;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;300000.00;{'nameRu': 'Услуга'}
970740001152/230134/00;{'nameRu': 'ИП Гильманова А.Н.'};кровать для новорожденных;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;462000.00;{'nameRu': 'Товар'}
970740001152/230133/00;{'nameRu': 'Филиал НАО «КазНМУ им.С.Д.Асфендиярова» в г. Уральск'};"Повышение квалификации по теме: &quot;Медицинское освидетельствование на алькогольное, наркотическое опьянение&quot;";{'nameRu': 'Запрос ценовых предложений'};0.00;126000.00;{'nameRu': 'Услуга'}
970740001152/230132/00;"{'nameRu': 'ТОО ""ГАС""'}";Автозапчасти;{'nameRu': 'Запрос ценовых предложений'};0.00;346874.00;{'nameRu': 'Товар'}
970740001152/230131/00;{'nameRu': 'ИП Кожуров С.М.'};Автозапчасти;{'nameRu': 'Запрос ценовых предложений'};0.00;260856.96;{'nameRu': 'Товар'}
970740001152/230130/00;"{'nameRu': 'ИП ""Диас""'}";Автозапчасти;{'nameRu': 'Запрос ценовых предложений'};0.00;165000.00;{'nameRu': 'Товар'}
970740001152/230129/00;"{'nameRu': 'ИП ""РОСАВТОЗАП""'}";Автозапчасти;{'nameRu': 'Запрос ценовых предложений'};0.00;612941.00;{'nameRu': 'Товар'}
970740001152/230128/00;{'nameRu': 'ИП Буровин С.А.'};Автозапчасти;{'nameRu': 'Запрос ценовых предложений'};0.00;42937.44;{'nameRu': 'Товар'}
970740001152/230127/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Мебели;{'nameRu': 'Запрос ценовых предложений'};0.00;1625624.00;{'nameRu': 'Товар'}
970740001152/230120/01;"{'nameRu': 'ТОО ""Западно Казахстанский высший медицинский колледж""'}";Повышение квалификации по теме: Медицинское освидетельствование на алькогольное, наркотическое опьянение;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;51000.00;{'nameRu': 'Услуга'}
970740001152/230126/00;{'nameRu': 'Эдилова Макпал'};стол массажный;{'nameRu': 'Запрос ценовых предложений'};0.00;210000.00;{'nameRu': 'Товар'}
970740001152/230125/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""AKK COMPANY""'}";Мебели;{'nameRu': 'Запрос ценовых предложений'};0.00;1429000.00;{'nameRu': 'Товар'}
970740001152/230124/00;"{'nameRu': 'РГП на ПХВ ""НЦЭЛС и МИ"" КМ и ФК МЗ РК'}";Экспертная оценка оптимальных технических характеристик и клинико-технического обоснования медицинского изделия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;1634640.00;{'nameRu': 'Услуга'}
970740001152/230123/00;"{'nameRu': 'ТОО ""Костанайский агромеханический завод""'}";Кислород;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;39999.60;{'nameRu': 'Товар'}
970740001152/230122/00;{'nameRu': 'ИП Сарсенбаев'};кабель сетевой;{'nameRu': 'Запрос ценовых предложений'};0.00;105164.00;{'nameRu': 'Товар'}
970740001152/230121/00;{'nameRu': 'ИП Купешбаев'};коннектор;{'nameRu': 'Запрос ценовых предложений'};0.00;9000.00;{'nameRu': 'Товар'}
970740001152/230120/00;"{'nameRu': 'ТОО ""Западно Казахстанский высший медицинский колледж""'}";Повышение квалификации по теме:Медицинское освидетельствование на алькогольное, наркотическое опьянение;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;68000.00;{'nameRu': 'Услуга'}
970740001152/230119/00;"{'nameRu': 'ТОО ""Первый Бит Костанай""'}";Услуги по внедрению модуля интеграции комплексной медицинской системы для программного продукта 1С: Бухгалтерия государственных предприятий;{'nameRu': 'Запрос ценовых предложений'};0.00;3360000.00;{'nameRu': 'Услуга'}
970740001152/230085/01;"{'nameRu': 'ТОО ""KMI Engineering""'}";Столы;{'nameRu': 'Электронный магазин'};0.00;3721200.00;{'nameRu': 'Товар'}
970740001152/230118/00;{'nameRu': 'ИП Волков Артём Сергеевич'};Планшет для электронной цифровой подписи со стилусом;{'nameRu': 'Запрос ценовых предложений'};0.00;86000.00;{'nameRu': 'Товар'}
970740001152/230117/00;"{'nameRu': 'НАО ""Медицинский университет Астана""'}";"Семинар &amp;quot;Особенности заполнения больным формы 031";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;21600.00;{'nameRu': 'Услуга'}
970740001152/230116/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Республиканский Медицинский Институт""'}";Услуга разработки модуля интеграции для графического планшета для получения графической подписи в информационной системе «Электронная система медицинского освидетельствования»;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;25800.00;{'nameRu': 'Услуга'}
970740001152/230115/00;"{'nameRu': 'РГП на ПХВ ""ННЦТО имени академика Батпенова Н.Д."" МЗ РК'}";"Повышение квалификации по теме: &amp;quot;Ошибки, опасности и осложнения в экстренной медицине";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;75000.00;{'nameRu': 'Услуга'}
970740001152/230114/00;"{'nameRu': 'ТОО ""PetroRetail""'}";Бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1024950.00;{'nameRu': 'Товар'}
970740001152/230092/01;{'nameRu': 'КОТЕНЕВА НАТАЛЬЯ ВИКТОРОВНА'};Шкафы;{'nameRu': 'Электронный магазин'};0.00;2277000.00;{'nameRu': 'Товар'}
970740001152/230113/00;"{'nameRu': 'ТОО ""СТОФАРМ""'}";Медикаменты;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};19910.00;19910.00;{'nameRu': 'Товар'}
