contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
050140005746/230097/01;"{'nameRu': 'Индивидуальный  предприниматель ""Мелоян Саак Ваникович""'}";Средний ремонт по улице Мира в поселке Сарыколь;{'nameRu': 'Открытый конкурс'};0.00;80141712.00;{'nameRu': 'Работа'}
050140005746/230100/00;"{'nameRu': 'Индивидуальный  предприниматель ""Мелоян Саак Ваникович""'}";Средний ремонт по улице Миронова в поселке Сарыколь;{'nameRu': 'Открытый конкурс'};0.00;202471110.24;{'nameRu': 'Работа'}
050140005746/230099/00;{'nameRu': 'ИП Мукаева'};Установка светодиодных светильников в поселке Сарыколь Сарыкольского района;{'nameRu': 'Запрос ценовых предложений'};0.00;7650000.00;{'nameRu': 'Работа'}
050140005746/230097/00;"{'nameRu': 'Индивидуальный  предприниматель ""Мелоян Саак Ваникович""'}";Средний ремонт по улице Мира в поселке Сарыколь;{'nameRu': 'Открытый конкурс'};0.00;80141712.00;{'nameRu': 'Работа'}
050140005746/230096/00;{'nameRu': 'ИП Кайыпбаев'};Разработка технической документации на средний ремонт дорог в поселке Сарыколь;{'nameRu': 'Запрос ценовых предложений'};0.00;2428000.00;{'nameRu': 'Услуга'}
050140005746/230095/00;"{'nameRu': 'ТОО ""Надежда-С""'}";Технический надзор среднего ремонта улицы Мира в поселке Сарыколь;{'nameRu': 'Открытый конкурс'};0.00;2091699.89;{'nameRu': 'Услуга'}
050140005746/230094/00;{'nameRu': 'ИП СЕЛЬХАНОВА ТАТЬЯНА АНАТОЛЬЕВНА'};Изготовление и установка автобусной остановки в поселке Сарыколь;{'nameRu': 'Запрос ценовых предложений'};0.00;444000.00;{'nameRu': 'Работа'}
050140005746/230086/01;"{'nameRu': 'ИП ""Любимый город""'}";Обновление детской площадки по улице Набережная в поселке Сарыколь;{'nameRu': 'Запрос ценовых предложений'};2929050.00;3280536.00;{'nameRu': 'Работа'}
050140005746/230092/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Международная Академия BOLASHAK""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий;{'nameRu': 'Из одного источника путем прямого заключения договора'};45000.00;45000.00;{'nameRu': 'Услуга'}
050140005746/230091/00;"{'nameRu': 'ИП ""Заикин А.В.""'}";Установка изгороди в поселке Сарыколь Сарыкольского района;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};2677679.00;2677679.00;{'nameRu': 'Работа'}
050140005746/230090/00;"{'nameRu': 'ИП ""Любимый город""'}";Обновление детской площадки в поселке Сарыколь по улице Первомайская;{'nameRu': 'Запрос ценовых предложений'};1501000.00;1681120.00;{'nameRu': 'Работа'}
050140005746/230089/00;"{'nameRu': 'ИП ""ДАРХАН""'}";Разработка сметной документации на установку уличного освещения;{'nameRu': 'Запрос ценовых предложений'};220000.00;220000.00;{'nameRu': 'Работа'}
050140005746/230088/00;"{'nameRu': 'ТОО ""ШЫМСПЕЦСНАБ""'}";Установка детской и спортивной площадки на Элеваторном;{'nameRu': 'Запрос ценовых предложений'};0.00;9100000.00;{'nameRu': 'Работа'}
050140005746/230087/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ALTAIR Service""'}";Установка детской площадки по улице Павших-Борцов;{'nameRu': 'Запрос ценовых предложений'};2798111.00;2798111.00;{'nameRu': 'Работа'}
050140005746/230086/00;"{'nameRu': 'ИП ""Любимый город""'}";Обновление детской площадки по улице Набережная в поселке Сарыколь;{'nameRu': 'Запрос ценовых предложений'};0.00;3024000.00;{'nameRu': 'Работа'}
050140005746/230070/01;"{'nameRu': 'ТОО ""Sultan Group Kst""'}";Установка светодиодных светильников в поселке Сарыколь Сарыкольского района;{'nameRu': 'Запрос ценовых предложений'};15668035.71;17548200.00;{'nameRu': 'Работа'}
050140005746/230085/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Международная Академия BOLASHAK""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;55000.00;{'nameRu': 'Услуга'}
050140005746/230084/00;{'nameRu': 'Urpek Invest'};Работы по изготовлению настенного стенда «Этический кодекс государственных служащих Республики Казахстан» с QR кодом;{'nameRu': 'Запрос ценовых предложений'};38000.00;38000.00;{'nameRu': 'Работа'}
050140005746/230083/00;"{'nameRu': 'ТОО ""КаР-Тел""'}";Услуги сотовой связи и интернета для доступа в Едином Реестре Административных Производств (ЕРАП);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};9999.99;23600.00;{'nameRu': 'Услуга'}
050140005746/230082/00;"{'nameRu': 'Индивидуальный  предприниматель ""ДАНИАЛ""'}";Ремонт и обслуживание принтеров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};61607.00;61607.00;{'nameRu': 'Услуга'}
050140005746/230081/00;{'nameRu': 'ИП Чеботарев'};Бумага для офисного оборудования;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};112200.00;112200.00;{'nameRu': 'Товар'}
050140005746/230080/00;"{'nameRu': 'ИП ""Строй Проект""'}";Изготовление и установка блока модульного типа помещения;{'nameRu': 'Запрос ценовых предложений'};4700000.00;4700000.00;{'nameRu': 'Работа'}
050140005746/230079/00;{'nameRu': 'ИП ASKAR'};Заключение на списание основных средств;{'nameRu': 'Запрос ценовых предложений'};12111.00;12111.00;{'nameRu': 'Услуга'}
050140005746/230078/00;{'nameRu': 'KLEVER'};Канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};13600.00;13600.00;{'nameRu': 'Товар'}
050140005746/230077/00;{'nameRu': 'ИП ИСИНА Ш.Е.'};Канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};10930.00;10930.00;{'nameRu': 'Товар'}
050140005746/230076/00;{'nameRu': 'ИП Родничок'};Канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};27238.00;27238.00;{'nameRu': 'Товар'}
050140005746/230075/00;"{'nameRu': 'ИП ""ДетальТехСервис""'}";Текущий ремонт автомобиля Chevrolet Niva;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};190000.00;190000.00;{'nameRu': 'Работа'}
050140005746/230074/00;{'nameRu': 'ИП МУХИН ВЛАДИМИР АЛЕКСАНДРОВИЧ'};Изготовление государственных символов;{'nameRu': 'Запрос ценовых предложений'};102900.00;102900.00;{'nameRu': 'Работа'}
050140005746/230073/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};164724.11;184491.00;{'nameRu': 'Товар'}
