contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
950640000731/230491/01;"{'nameRu': 'ТОО ""РестБург""'}";медицинская мебель;{'nameRu': 'Запрос ценовых предложений'};0.00;2274395.20;{'nameRu': 'Товар'}
950640000731/230504/00;"{'nameRu': 'Западно-Казахстанский региональный филиал ТОО ""Республиканская Медицинская Академия""'}";повышение квалификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;52000.00;{'nameRu': 'Услуга'}
950640000731/230503/00;"{'nameRu': 'Западно-Казахстанский региональный филиал ТОО ""Республиканская Медицинская Академия""'}";Переподготовка среднего медицинского персонала «Сестринское дело в рентгенологии»;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;400000.00;{'nameRu': 'Услуга'}
950640000731/230502/00;{'nameRu': 'ИП СМЕТАНКИН ЕВГЕНИЙ ПАВЛОВИЧ'};коврик противоскользящий;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;68400.00;{'nameRu': 'Товар'}
950640000731/230501/00;{'nameRu': 'ИВАНОВ СТАНИСЛАВ АЛЕКСАНДРОВИЧ'};умывальник керамический;{'nameRu': 'Запрос ценовых предложений'};0.00;257264.00;{'nameRu': 'Товар'}
950640000731/230499/00;{'nameRu': 'ИП DDS'};сетевой кабель 5 категории;{'nameRu': 'Запрос ценовых предложений'};0.00;86315.00;{'nameRu': 'Товар'}
950640000731/230498/00;"{'nameRu': '""Центр ""Зерде""'}";Семинар «Формирование Плана развития и Отчета по использованию плана развития в новом фрмате с учетом последних изменений»;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;110000.00;{'nameRu': 'Услуга'}
950640000731/230494/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Asia bastau parts""'}";светильник светодиодный G13 18W;{'nameRu': 'Запрос ценовых предложений'};0.00;540000.00;{'nameRu': 'Товар'}
950640000731/230493/00;"{'nameRu': 'ТОО ""Шым Снаб 13""'}";Лабораторная стол-мойка;{'nameRu': 'Запрос ценовых предложений'};0.00;374080.00;{'nameRu': 'Товар'}
950640000731/230492/00;{'nameRu': 'ИП LIKE'};штатив никелированный;{'nameRu': 'Запрос ценовых предложений'};0.00;346245.00;{'nameRu': 'Товар'}
950640000731/230491/00;"{'nameRu': 'ТОО ""РестБург""'}";медицинская мебель;{'nameRu': 'Запрос ценовых предложений'};0.00;2274395.20;{'nameRu': 'Товар'}
950640000731/230490/00;{'nameRu': 'СМАГУЛОВ САБЫРЖАН СМАГУЛОВИЧ'};Кровать для новорожденных с пеленальным столиком;{'nameRu': 'Запрос ценовых предложений'};0.00;675000.00;{'nameRu': 'Товар'}
950640000731/230489/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""AIDI Trade""'}";Тележка - каталка для перевозки больных;{'nameRu': 'Запрос ценовых предложений'};0.00;375000.00;{'nameRu': 'Товар'}
950640000731/230487/00;"{'nameRu': 'ТОО ""ХимЛаб-ПВ""'}";термометр комнатный для измерения температуры воздуха;{'nameRu': 'Запрос ценовых предложений'};0.00;22332.80;{'nameRu': 'Товар'}
950640000731/230486/00;{'nameRu': 'ИП Мухамбетова Гульсим Аманжоловна'};Экспресс тест для определения алкоголя в слюне;{'nameRu': 'Запрос ценовых предложений'};0.00;328680.00;{'nameRu': 'Товар'}
950640000731/230485/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""DELTA-PVL""'}";роторасширитель;{'nameRu': 'Запрос ценовых предложений'};0.00;584848.00;{'nameRu': 'Товар'}
950640000731/230484/00;{'nameRu': 'ИП ЖАМАЛ'};языкодержатель;{'nameRu': 'Запрос ценовых предложений'};0.00;321112.00;{'nameRu': 'Товар'}
950640000731/230483/00;{'nameRu': 'ИП ШИБИЦКАЯ НАТАЛЬЯ МИХАЙЛОВНА'};источник бесперебойного питания для УЗИ сканера Ligig P9 s/n LP9001987;{'nameRu': 'Запрос ценовых предложений'};0.00;123088.00;{'nameRu': 'Товар'}
950640000731/230482/00;"{'nameRu': 'ТОО ""СемАЗ""'}";автомобиль скорой медицинской помощи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;22100000.00;{'nameRu': 'Товар'}
950640000731/230481/00;"{'nameRu': 'КГП ""Затобольская теплоэнергетическая компания"" акимата Костанайского района государственного учреждения ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог""'}";Опломбирование приборов учета;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1000.00;{'nameRu': 'Услуга'}
950640000731/230480/00;{'nameRu': 'ИП Султанов'};Разработка и изготовление поэтажного плана эвакуации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;41900.00;{'nameRu': 'Услуга'}
950640000731/230479/00;"{'nameRu': 'НАО ""Медицинский университет Астана""'}";"повышение квалификации &amp;quot;Лучевая диагностика заболеваний молочных желез&amp;quot;";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;44000.00;{'nameRu': 'Услуга'}
950640000731/230478/00;"{'nameRu': 'ИП ""РОСАВТОЗАП""'}";ремонт автомашины УАЗ-39629;{'nameRu': 'Запрос ценовых предложений'};0.00;434444.00;{'nameRu': 'Работа'}
950640000731/230477/00;"{'nameRu': 'ИП ""Кенже""'}";ремонт автомашины УАЗ-39629;{'nameRu': 'Запрос ценовых предложений'};0.00;269000.00;{'nameRu': 'Работа'}
950640000731/230476/00;{'nameRu': 'ИП Кожуров С.М.'};задний мост;{'nameRu': 'Запрос ценовых предложений'};0.00;382279.52;{'nameRu': 'Товар'}
950640000731/230475/00;"{'nameRu': 'ТОО ""Мунай Трейд kst""'}";Бензин для двигателей с искровым зажиганием;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;3689884.80;{'nameRu': 'Товар'}
950640000731/230474/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};педикулин Ультра;{'nameRu': 'Электронный магазин'};0.00;130780.00;{'nameRu': 'Товар'}
950640000731/230473/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};дисоль;{'nameRu': 'Электронный магазин'};0.00;4890.00;{'nameRu': 'Товар'}
950640000731/230472/00;"{'nameRu': 'ТОО ""НЦПП""'}";"повышение квалификации &quot;Актуальные вопросы рентгенологии&quot;";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;180000.00;{'nameRu': 'Услуга'}
