contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
970140001507/230036/00;"{'nameRu': 'ТОО ""Адал-И""'}";Электромонтажные работы по уличному освещению в Камышинском сельском округе;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;864000.00;{'nameRu': 'Работа'}
970140001507/230035/00;{'nameRu': 'ADAMI'};приобретение системного блока компьютера;{'nameRu': 'Запрос ценовых предложений'};0.00;137888.00;{'nameRu': 'Товар'}
970140001507/230034/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;153742.50;{'nameRu': 'Товар'}
970140001507/230033/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};"Услуги по проведению ведомственной экспертизы технической документации по объекту &amp;amp;quot;Средний ремонт дороги улицы Центральной в с. Чистый Чандак Федоровского района Костанайской области&amp;amp;quot;";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;449301.00;{'nameRu': 'Услуга'}
970140001507/230020/01;"{'nameRu': 'ТОО ""Стройсервис КНК""'}";Услуги по авторскому/техническому надзору по среднему ремонту дорог улицы М.Оспанова села Камышный Чандак Камышинского сельского округа Федоровского района;{'nameRu': 'Открытый конкурс'};0.00;2254509.00;{'nameRu': 'Услуга'}
970140001507/230032/00;"{'nameRu': 'ТОО ""Турар""'}";Работа по среднему ремонту  дорог улицы М.Оспанова  в селе Камышный Чандак Федоровского района;{'nameRu': 'Открытый конкурс'};24553839.29;86695092.96;{'nameRu': 'Работа'}
970140001507/230031/00;"{'nameRu': 'ТОО ""Qgroup-13""'}";Разработка технической документации ул.Центральная с.Чистый Чандак;{'nameRu': 'Запрос ценовых предложений'};0.00;235000.00;{'nameRu': 'Работа'}
970140001507/230030/00;"{'nameRu': 'ТОО ""Турар""'}";Работы по вывозу бытового мусора в с.Чистый Чандак;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;2998240.00;{'nameRu': 'Работа'}
970140001507/230029/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92;{'nameRu': 'Запрос ценовых предложений'};144555.89;161902.60;{'nameRu': 'Товар'}
970140001507/230028/00;"{'nameRu': 'ТОО ""Адал-И""'}";Электромонтажные работы по уличному освещению в Камышинском сельском округе;{'nameRu': 'Открытый конкурс'};6942857.14;7776000.00;{'nameRu': 'Работа'}
