contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
040340003389/230034/01;"{'nameRu': 'У-е ""Таразское учебно-производственное предприятие общественного объединения ""Казахстанское общество глухих""'}";Костюм спортивный утепленный мужской (согласно технической спецификации);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1785000.00;{'nameRu': 'Товар'}
040340003389/230008/01;{'nameRu': 'ИП ТУРСУНОВ МАХМУТ МУХТАРОВИЧ'};Услуги по предоставлению спортивного зала в г. Костанай, для учебно-тренировочных занятий по часам (тяжелая атлетика и пауэрлифтинг) с наличием спортивного оборудования, согласно технической спецификации.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};7713576.00;10284768.00;{'nameRu': 'Услуга'}
040340003389/230038/00;"{'nameRu': 'ТОО ""A.Priori""'}";Офисная мебель;{'nameRu': 'Электронный магазин'};0.00;2003749.92;{'nameRu': 'Товар'}
040340003389/230037/00;"{'nameRu': 'КГП ""Поликлиника № 3 города Костанай"" Управления здравоохранения акимата Костанайской области'}";Услуги по медицинскому осмотру персонала, включая предварительные, периодические и  внеочередные (внеплановые) осмотры;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;13600.00;{'nameRu': 'Услуга'}
040340003389/230036/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &quot;Парус-КАЗ&quot;. Бюджет&quot; (Тарификация)";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;60684.00;{'nameRu': 'Услуга'}
040340003389/230035/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";Установка программного продукта Парус-КАЗ.Бюджет (Тарификация);{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;150000.00;{'nameRu': 'Услуга'}
040340003389/230009/01;{'nameRu': 'ИП Куанышпаев Е.Е.'};Услуги по предоставлению спортивного зала в г. Рудный, для учебно-тренировочных занятий по часам (бокс) с наличием спортивного оборудования, согласно технической спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};2281500.00;3042000.00;{'nameRu': 'Услуга'}
040340003389/230034/00;"{'nameRu': 'У-е ""Таразское учебно-производственное предприятие общественного объединения ""Казахстанское общество глухих""'}";Костюм спортивный утепленный мужской (согласно технической спецификации);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1785000.00;{'nameRu': 'Товар'}
040340003389/230033/00;"{'nameRu': 'ИП ""Радуга""'}";Микраволновая печь;{'nameRu': 'Запрос ценовых предложений'};97000.00;97000.00;{'nameRu': 'Товар'}
040340003389/230032/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";Фото бумага форматом А 4 глянцевая,  количество листов в пачке 50 шт.;{'nameRu': 'Электронный магазин'};0.00;10536.96;{'nameRu': 'Товар'}
040340003389/230031/00;{'nameRu': 'ZANGAR'};Фотосурет қағазының өлшемі A 6, жылтыр, тығыздығы 230, пачкада парақтар саны100;{'nameRu': 'Электронный магазин'};0.00;7200.00;{'nameRu': 'Товар'}
040340003389/230013/01;{'nameRu': 'ИП Касымова'};Услуги по тех.сопровождению автотранспортных ср-в. Замена с предоставлением масел (моторного, топливного) и др. запасных частей в г. Костанай;{'nameRu': 'Запрос ценовых предложений'};790700.00;962000.00;{'nameRu': 'Услуга'}
040340003389/230030/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ТЕХНОМИР ПВ""'}";Холодильник для офиса;{'nameRu': 'Электронный магазин'};123861.00;138724.32;{'nameRu': 'Товар'}
040340003389/230029/00;{'nameRu': 'ИП БУРЫКИНА ЮЛИЯ СЕРГЕЕВНА'};координационная лестница;{'nameRu': 'Электронный магазин'};48973.17;54849.95;{'nameRu': 'Товар'}
040340003389/230028/00;"{'nameRu': 'ТОО ""BLS GROUP""'}";Мужские, спортивные футболки;{'nameRu': 'Электронный магазин'};468550.00;524776.00;{'nameRu': 'Товар'}
040340003389/230027/00;"{'nameRu': 'ТОО ""BLS GROUP""'}";Костюмы спортивные;{'nameRu': 'Электронный магазин'};1606900.00;1799728.00;{'nameRu': 'Товар'}
040340003389/230026/00;"{'nameRu': 'ТОО ""HABEKA""'}";Работы по демонтажу и монтажу, а также чистка кондиционеров, заправка фреоном (при необходимости).;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};250000.00;250000.00;{'nameRu': 'Работа'}
