contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060540004675/230042/00;"{'nameRu': 'Индивидуальный предприниматель ""СЕРБА СЕРГЕЙ ВЛАДИМИРОВИЧ""'}";Оплата прочих услуг (Услуги по выкачке септика);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;17500.00;{'nameRu': 'Услуга'}
060540004675/230041/00;{'nameRu': 'Sakura'};Оплата прочих услуг и работ(Изготовление фирменных бланков);{'nameRu': 'Запрос ценовых предложений'};0.00;5000.00;{'nameRu': 'Услуга'}
060540004675/230040/00;"{'nameRu': 'ИП ""Рекламные технологии""'}";Работы по изготовлению(Изготовление административной вывески на Гос. и рус.яз);{'nameRu': 'Запрос ценовых предложений'};0.00;32000.00;{'nameRu': 'Работа'}
060540004675/230039/00;"{'nameRu': 'ТОО ""Happy Toy""'}";Приобретение  прочих запасов ( игровые комплект мазайка, кубики,набор мантеннсори;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};91600.00;102592.00;{'nameRu': 'Товар'}
060540004675/230038/00;"{'nameRu': 'Индивидуальный предприниматель "" Пашкин Павел Николаевич""'}";Приобретение прочих запасов (набор карандаши цветные 12 цветов);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};4000.00;4480.00;{'nameRu': 'Товар'}
060540004675/230037/00;"{'nameRu': 'ИП ""УНАЕВ Т. Ж.""'}";Приобретение прочих запасов  Бумага А4;{'nameRu': 'Запрос ценовых предложений'};53850.00;53850.00;{'nameRu': 'Товар'}
060540004675/230036/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Приобретение прочих запасов Детская игра Мозайка, веселые липучки,цветные  кубики);{'nameRu': 'Запрос ценовых предложений'};101112.00;101112.00;{'nameRu': 'Товар'}
060540004675/230035/00;{'nameRu': 'Baby Genius'};Приобретение  прочих запасов Детская игра  (Тактильно-развивающая панель);{'nameRu': 'Запрос ценовых предложений'};158999.00;158999.00;{'nameRu': 'Товар'}
060540004675/230034/00;"{'nameRu': 'Индивидуальный предприниматель "" Пашкин Павел Николаевич""'}";Оплата прочих услуг (ремонт процессора 2шт и ремонт принтера 3шт 2 ноутбук);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};50120.00;56134.40;{'nameRu': 'Работа'}
060540004675/230033/00;"{'nameRu': 'ИП ""Перевозщик""'}";Приобретение топлива  горюче смазочных материалов( уголь каменный);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};174000.00;174000.00;{'nameRu': 'Товар'}
060540004675/230032/00;"{'nameRu': 'Индивидуальный предприниматель "" Пашкин Павел Николаевич""'}";Оплата прочих услуг(Услуги по заправке картриджей);{'nameRu': 'Запрос ценовых предложений'};13000.00;14560.00;{'nameRu': 'Услуга'}
060540004675/230031/00;"{'nameRu': 'Индивидуальный предприниматель ""Любич Владимир Иванович""'}";Оплата прочих услуг (услуги по установке антивирусной программы на 7 ПК);{'nameRu': 'Запрос ценовых предложений'};43500.00;43500.00;{'nameRu': 'Услуга'}
060540004675/230030/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";приобретение канцелярских принадлежностей(гуаш,фломастеры);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};6222.00;6222.00;{'nameRu': 'Товар'}
060540004675/230029/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Канцелярские  принадлежности (папка деловая);{'nameRu': 'Запрос ценовых предложений'};8115.00;8115.00;{'nameRu': 'Товар'}
060540004675/230028/00;{'nameRu': 'ИП Мурсалимова'};Канцелярские  принадлежности (папка деловая);{'nameRu': 'Запрос ценовых предложений'};0.00;7600.00;{'nameRu': 'Товар'}
060540004675/230027/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Канцелярские  принадлежности (тетради,ножницы);{'nameRu': 'Запрос ценовых предложений'};5910.00;5910.00;{'nameRu': 'Товар'}
060540004675/230026/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Канцелярские  принадлежности ( клей,файл уголок);{'nameRu': 'Запрос ценовых предложений'};10343.00;10343.00;{'nameRu': 'Товар'}
060540004675/230025/00;{'nameRu': 'ИП Мурсалимова'};Канцелярские  принадлежности ( клей,файл уголок);{'nameRu': 'Запрос ценовых предложений'};0.00;10050.00;{'nameRu': 'Товар'}
060540004675/230024/00;{'nameRu': 'ИП ДИЯНЧУК ЕЛЕНА ДМИТРИЕВНА'};Канцелярские  принадлежности ( набор  цветной бумаги);{'nameRu': 'Запрос ценовых предложений'};22690.00;25412.80;{'nameRu': 'Товар'}
060540004675/230023/00;{'nameRu': 'ИП Тукенов Еркебулан Тамабаевич'};Работа по изготовлению герба РК согласно всем стандартам РК;{'nameRu': 'Запрос ценовых предложений'};17520.00;17520.00;{'nameRu': 'Работа'}
060540004675/230022/00;"{'nameRu': 'КГП ""Узункольская районная больница» Управления здравоохранения акимата Костанайской области'}";Оплата прочих услуг (Услуги по внеочередному (внеплановому) медицинскому осмотру персонала);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};32000.00;32000.00;{'nameRu': 'Услуга'}
060540004675/230021/00;"{'nameRu': 'ГКП ""Таза Ұзынкөл"" акимата Узункольского района""'}";Оплата прочих услуг и работ( вывоз и захоронение ТБО);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};22590.00;22590.00;{'nameRu': 'Услуга'}
060540004675/230019/00;"{'nameRu': 'индивидуальный предприниматель ""ГОЛУБИЦКАЯ ЛЮБОВЬ БОPИСОВНА""'}";Приобретение  канцелярских принадлежностей( цветная бумага, ручки шариковые ,пластилин);{'nameRu': 'Запрос ценовых предложений'};54597.00;54597.00;{'nameRu': 'Товар'}
