contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
110640016436/230043/01;"{'nameRu': 'КГКП ""Аркалыкский политехнический колледж"" Управления образования акимата Костанайской области'}";Переподготовка граждан по заявкам работодателей в рамках Национального проекта развития предпринимательства на 2021-2025 годы;{'nameRu': 'Договор на услуги государственного образовательного заказа'};74294.00;74294.00;{'nameRu': 'Услуга'}
110640016436/230041/02;"{'nameRu': 'КГКП ""Аркалыкский политехнический колледж"" Управления образования акимата Костанайской области'}";Переподготовка граждан по заявкам работодателей в рамках Национального проекта развития предпринимательства на 2021-2025 годы;{'nameRu': 'Договор на услуги государственного образовательного заказа'};74294.00;74294.00;{'nameRu': 'Услуга'}
110640016436/230026/01;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};192000.00;215040.00;{'nameRu': 'Услуга'}
110640016436/230025/01;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};180107.14;201720.00;{'nameRu': 'Услуга'}
110640016436/230006/01;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Предоставление услуг видеоконференц связи, каналам передачи данных согласно технической спецификаций;{'nameRu': 'Из одного источника путем прямого заключения договора'};816285.59;914239.86;{'nameRu': 'Услуга'}
110640016436/230007/01;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";Обслуживание программного продукта Парус-КАЗ.Бюджет;{'nameRu': 'Из одного источника путем прямого заключения договора'};200625.00;224700.00;{'nameRu': 'Услуга'}
110640016436/230031/01;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};4791.56;5366.55;{'nameRu': 'Услуга'}
110640016436/230045/01;{'nameRu': 'ИП ДИЛЬДАБЕКОВ БАКТИЯР МАРАТОВИЧ'};Приобретение угля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;375000.00;{'nameRu': 'Товар'}
110640016436/230020/01;{'nameRu': 'ИП ЖАПАРОВА А.А.'};Услуги по администрированию и техническому обслуживанию программного обеспечения;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};170200.00;170200.00;{'nameRu': 'Услуга'}
110640016436/230005/01;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";Услуги по предоставлению электроэнергии;{'nameRu': 'Из одного источника путем прямого заключения договора'};223392.86;250200.00;{'nameRu': 'Услуга'}
110640016436/230046/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Банковские услуги;{'nameRu': 'Из одного источника путем прямого заключения договора'};259000.00;259000.00;{'nameRu': 'Услуга'}
110640016436/230045/00;{'nameRu': 'ИП ДИЛЬДАБЕКОВ БАКТИЯР МАРАТОВИЧ'};Приобретение угля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;375000.00;{'nameRu': 'Товар'}
110640016436/230044/00;{'nameRu': 'ИП Батырхан'};Услуги полиграфические по изготовлению/печатанию полиграфической продукции (кроме книг, фото, периодических изданий);{'nameRu': 'Запрос ценовых предложений'};99990.00;99990.00;{'nameRu': 'Услуга'}
110640016436/230043/00;"{'nameRu': 'КГКП ""Аркалыкский политехнический колледж"" Управления образования акимата Костанайской области'}";Переподготовка граждан по заявкам работодателей в рамках Национального проекта развития предпринимательства на 2021-2025 годы;{'nameRu': 'Договор на услуги государственного образовательного заказа'};74294.00;222882.00;{'nameRu': 'Услуга'}
110640016436/230041/01;"{'nameRu': 'КГКП ""Аркалыкский политехнический колледж"" Управления образования акимата Костанайской области'}";Переподготовка граждан по заявкам работодателей в рамках Национального проекта развития предпринимательства на 2021-2025 годы;{'nameRu': 'Договор на услуги государственного образовательного заказа'};74294.00;222882.00;{'nameRu': 'Услуга'}
110640016436/230041/00;"{'nameRu': 'КГКП ""Аркалыкский политехнический колледж"" Управления образования акимата Костанайской области'}";Переподготовка граждан по заявкам работодателей в рамках Национального проекта развития предпринимательства на 2021-2025 годы;{'nameRu': 'Договор на услуги государственного образовательного заказа'};0.00;353808.00;{'nameRu': 'Услуга'}
110640016436/230040/00;{'nameRu': 'ИП Индивидуальный предприниматель КОШЕМЕТОВ СЕРИК КОШЕМЕТОВИЧ'};Приобретение автозапчастей;{'nameRu': 'Запрос ценовых предложений'};157500.00;157500.00;{'nameRu': 'Товар'}
110640016436/230039/00;{'nameRu': 'ИП МИРОНОВА ДАРЬЯ ВЛАДИМИРОВНА'};Амортизатор передний и задний для Niva URBAN;{'nameRu': 'Запрос ценовых предложений'};21080.00;23609.60;{'nameRu': 'Товар'}
110640016436/230038/00;{'nameRu': 'ТОО «Біздің Торғай»'};Услуги по размещению информационных материалов в средствах массовой информации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};50000.00;50000.00;{'nameRu': 'Услуга'}
110640016436/230037/00;{'nameRu': 'ИП ШКУРОПАТОВА ИРИНА'};Приобретение герба для вывеска;{'nameRu': 'Запрос ценовых предложений'};11560.00;11560.00;{'nameRu': 'Товар'}
110640016436/230036/00;{'nameRu': 'KLEVER'};Приобретение канцелярских товаров;{'nameRu': 'Запрос ценовых предложений'};6900.00;6900.00;{'nameRu': 'Товар'}
110640016436/230035/00;{'nameRu': 'ИП Родничок'};Приобретение канцелярских товаров;{'nameRu': 'Запрос ценовых предложений'};6565.00;6565.00;{'nameRu': 'Товар'}
110640016436/230034/00;{'nameRu': 'ИСКЕНДИРОВА'};Приобретение канцелярских товаров;{'nameRu': 'Запрос ценовых предложений'};33161.00;33161.00;{'nameRu': 'Товар'}
110640016436/230033/00;{'nameRu': 'ИСКЕНДИРОВА'};Приобретение масло трансмиссионное;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};8035.74;8035.74;{'nameRu': 'Товар'}
110640016436/230032/00;{'nameRu': 'ИП Алдияр'};Установка антивирусных программ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};49000.00;49000.00;{'nameRu': 'Услуга'}
110640016436/230031/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};4791.56;80000.01;{'nameRu': 'Услуга'}
110640016436/230030/00;{'nameRu': 'ИП ДИЛЬДАБЕКОВ БАКТИЯР МАРАТОВИЧ'};Приобратение кондиционер настенного;{'nameRu': 'Запрос ценовых предложений'};206000.00;206000.00;{'nameRu': 'Товар'}
110640016436/230029/00;{'nameRu': 'ИП ДИЛЬДАБЕКОВ БАКТИЯР МАРАТОВИЧ'};Приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};103000.00;103000.00;{'nameRu': 'Товар'}
110640016436/230028/00;{'nameRu': 'ИП Батыров Елдос Кайратович'};Услуги по откачке септика;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};15000.00;15000.00;{'nameRu': 'Услуга'}
110640016436/230027/00;"{'nameRu': 'ИП ""НҰРЖАН""'}";Приобретение ГСМ Бензин-АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};460152.00;515370.24;{'nameRu': 'Товар'}
110640016436/230026/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};192000.00;430080.00;{'nameRu': 'Услуга'}
