contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
080840013669/230024/00;"{'nameRu': 'ИП ""Есингельдинова Багит Уалиахметовна ""'}";продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;114330.00;{'nameRu': 'Товар'}
080840013669/230023/00;"{'nameRu': 'ИП ""Есингельдинова Багит Уалиахметовна ""'}";продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};96597.00;96597.00;{'nameRu': 'Товар'}
080840013669/230022/00;{'nameRu': 'ИП ПОГОРЕЛОВА СВЕТЛАНА МИХАЙЛОВНА'};продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};129310.00;129310.00;{'nameRu': 'Товар'}
080840013669/230021/00;{'nameRu': 'ИП Симчанков С.С.'};продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};91600.00;91600.00;{'nameRu': 'Товар'}
080840013669/230020/00;{'nameRu': 'ИП Симчанков С.С.'};продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};141305.00;141305.00;{'nameRu': 'Товар'}
080840013669/230019/00;{'nameRu': 'ИП ПОГОРЕЛОВА СВЕТЛАНА МИХАЙЛОВНА'};продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};273106.00;273106.00;{'nameRu': 'Товар'}
080840013669/230018/00;{'nameRu': 'ИП Симчанков С.С.'};продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};74756.45;74756.45;{'nameRu': 'Товар'}
080840013669/230017/00;{'nameRu': 'ИП ПОГОРЕЛОВА СВЕТЛАНА МИХАЙЛОВНА'};продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};119164.00;119164.00;{'nameRu': 'Товар'}
080840013669/230016/00;{'nameRu': 'ИП Симчанков С.С.'};продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};233194.90;233194.90;{'nameRu': 'Товар'}
080840013669/230015/00;{'nameRu': 'ИП ПОГОРЕЛОВА СВЕТЛАНА МИХАЙЛОВНА'};продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};394550.00;394550.00;{'nameRu': 'Товар'}
080840013669/230014/00;"{'nameRu': 'ТОО ""Тазалык-Сарыколь""'}";Услуги по вывозу (сбору) неопасных отходов/имущества/материалов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};58558.92;87841.60;{'nameRu': 'Услуга'}
080840013669/230013/00;"{'nameRu': 'ИП ""Сандибекова""'}";Услуги по техническому обслуживанию пожарной/охранной сигнализации/систем тушения/видеонаблюдения и аналогичного оборудования;{'nameRu': 'Запрос ценовых предложений'};73332.00;165000.00;{'nameRu': 'Услуга'}
080840013669/230012/00;"{'nameRu': 'ИП ""КУСАИНОВА А.С""'}";Пылесос;{'nameRu': 'Запрос ценовых предложений'};89733.00;89733.00;{'nameRu': 'Товар'}
080840013669/230011/00;"{'nameRu': 'КГП ""Сарыкольская районная больница"" Управления здравоохранения акимата Костанайской области'}";Услуги по периодическому медицинскому осмотру персонала;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;72160.00;{'nameRu': 'Услуга'}
080840013669/230010/00;{'nameRu': 'ИП Симчанков С.С.'};продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};128228.40;128228.40;{'nameRu': 'Товар'}
080840013669/230009/00;{'nameRu': 'ИП Симчанков С.С.'};продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};152000.37;152000.37;{'nameRu': 'Товар'}
080840013669/230008/00;{'nameRu': 'ИП ПОГОРЕЛОВА СВЕТЛАНА МИХАЙЛОВНА'};продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};142721.00;142721.00;{'nameRu': 'Товар'}
080840013669/230007/00;{'nameRu': 'ИП Тогжан'};Пылесос;{'nameRu': 'Запрос ценовых предложений'};0.00;75000.00;{'nameRu': 'Товар'}
080840013669/230006/00;{'nameRu': 'ИП ЖАГИПАРОВА АЛТЫН КОНКАЕВНА'};Станция насосная;{'nameRu': 'Запрос ценовых предложений'};72501.00;72501.00;{'nameRu': 'Товар'}
080840013669/230005/00;"{'nameRu': 'ТОО ""Улан-C""'}";подвоз питьевой воды;{'nameRu': 'Из одного источника путем прямого заключения договора'};60785.20;87999.69;{'nameRu': 'Услуга'}
080840013669/230004/00;"{'nameRu': 'АО ""Казахтелеком""'}";услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};7903.00;16000.00;{'nameRu': 'Услуга'}
080840013669/230003/00;"{'nameRu': 'АО ""Казахтелеком""'}";услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};108500.00;208320.00;{'nameRu': 'Услуга'}
080840013669/230002/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};лабораторные исследования;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;181250.00;{'nameRu': 'Услуга'}
080840013669/230001/00;"{'nameRu': 'ТОО ""Костанайская теплораспределительная компания""'}";услуги по снабжению тепловой энергией;{'nameRu': 'Из одного источника путем прямого заключения договора'};1572575.86;2935468.75;{'nameRu': 'Услуга'}
080840013669/A0FMS0/00;"{'nameRu': 'АО ""ЦЭФ""'}";;{'nameRu': 'Из одного источника путем прямого заключения договора'};61607.14;69000.00;{'nameRu': 'Услуга'}
