contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
950640000935/230030/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Северный регион 2030 KZ""'}";Устройство многофункциональное;{'nameRu': 'Электронный магазин'};113877.00;127542.24;{'nameRu': 'Товар'}
950640000935/230029/00;"{'nameRu': 'ТОО ""CIFRTECH""'}";Системный блок в комплекте;{'nameRu': 'Запрос ценовых предложений'};81200.00;90944.00;{'nameRu': 'Товар'}
950640000935/230028/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин Аи-92 в талонах номиналом 10 литров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};274540.18;307485.00;{'nameRu': 'Товар'}
950640000935/230027/00;"{'nameRu': 'Индивидуальный предприниматель ""ПАВЛЕНКО ДМИТРИЙ СЕРГЕЕВИЧ""'}";Работы по ремонту автотранспортных средств согласно технической спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};133333.00;133333.00;{'nameRu': 'Работа'}
950640000935/230026/00;"{'nameRu': 'Индивидуальный предприниматель"" Крампец Тамара Ивановна ""'}";Элемент фильтрующий масляного насоса;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1600.00;{'nameRu': 'Товар'}
950640000935/230025/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Научно-производственное объединение""АКСОН""'}";Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};4464.29;5000.00;{'nameRu': 'Услуга'}
950640000935/230024/00;{'nameRu': 'ИП Кожуров С.М.'};Масло моторное 5W40, Трансмиссионное масло синтетическое 75w-85;{'nameRu': 'Запрос ценовых предложений'};15027.00;16830.24;{'nameRu': 'Товар'}
950640000935/230023/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Научно-производственное объединение""АКСОН""'}";Замена картриджа на новый- цвет черный CF283А для принтера Canon i-sensys MF232;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};4000.00;4480.00;{'nameRu': 'Услуга'}
950640000935/230022/00;"{'nameRu': 'ТОО ""Тарлан АВТО""'}";Техническое обслуживание легкового автотранспорта;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};38883.93;104950.00;{'nameRu': 'Услуга'}
950640000935/230021/00;"{'nameRu': 'АО ""СК ""Jusan Garant""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};25646.00;25646.00;{'nameRu': 'Услуга'}
950640000935/230020/00;"{'nameRu': 'Индивидуальный предприниматель ""ПАВЛЕНКО ДМИТРИЙ СЕРГЕЕВИЧ""'}";Аптечка автомобильная в мягком футляре;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1200.00;1200.00;{'nameRu': 'Товар'}
950640000935/230019/00;"{'nameRu': 'Индивидуальный предприниматель ""ПАВЛЕНКО ДМИТРИЙ СЕРГЕЕВИЧ""'}";Трос буксировочный металлический 2 крюка, 4 метра до 2 тонн;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;3500.00;{'nameRu': 'Товар'}
950640000935/230018/00;"{'nameRu': 'Индивидуальный предприниматель ""ПАВЛЕНКО ДМИТРИЙ СЕРГЕЕВИЧ""'}";Знак аварийной остановки;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;990.00;{'nameRu': 'Товар'}
950640000935/230017/00;"{'nameRu': 'Индивидуальный предприниматель ""ПАВЛЕНКО ДМИТРИЙ СЕРГЕЕВИЧ""'}";Огнетушитель ОП-2 для легкового автомобиля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;3100.00;{'nameRu': 'Товар'}
950640000935/230016/00;"{'nameRu': 'Индивидуальный предприниматель ""ПАВЛЕНКО ДМИТРИЙ СЕРГЕЕВИЧ""'}";Кілемшелер жиынтығы түсі-қара, материалы-резеңке, орны-салон, жиынтықтағы саны-5 дана;{'nameRu': 'Запрос ценовых предложений'};0.00;14500.00;{'nameRu': 'Товар'}
950640000935/230015/00;"{'nameRu': 'ТОО ""СарыаркаАвтоПром""'}";Легковой автомобиль для служебного пользования класса «В»;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};5790000.00;5790000.00;{'nameRu': 'Товар'}
950640000935/230014/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Научно-производственное объединение""АКСОН""'}";Продление антивирусной программы Касперского на 2 комплекта на 4 персональных компьютера;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};13035.71;14600.00;{'nameRu': 'Услуга'}
950640000935/230013/00;"{'nameRu': 'ТОО ""CIFRTECH""'}";"Системный блок в комплекте : Процессор Intel Celeron G5900 LGA1200, оем, 2M, 3.4 GHz, 2/2 Core., Вентилятор для процессора ID-COOLING DK-15 PWM, Материнская плата ASRock H510M-HVS R2.0 LGA1200, ОЗУ 8GB DDR4 PC-21300 (2666Mhz) MCPoint, Жесткий диск Seagete Barracuda 1Tb SATA 6Gb 3.5&quot; 7200rpm 64MB, Корпус Qmax H103B (400W)";{'nameRu': 'Запрос ценовых предложений'};75700.00;84784.00;{'nameRu': 'Товар'}
950640000935/230012/00;"{'nameRu': 'ТОО ""Газета ""Әулиекөл""'}";Публикации/размещению в средствах массовой информации 733,2 см2;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};117312.00;117312.00;{'nameRu': 'Услуга'}
950640000935/230011/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";Канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};51187.00;57329.44;{'nameRu': 'Товар'}
950640000935/230010/00;{'nameRu': 'ИП Гальцова Анастасия Юрьевна'};"Монитор 24GN60R-B (23,8&amp;quot;, IPS, 300cd/m2, 1000:1, 144 Hz, DP+HDMI, VESA 100 x 100 mm)";{'nameRu': 'Запрос ценовых предложений'};83400.00;93408.00;{'nameRu': 'Товар'}
950640000935/230009/00;"{'nameRu': 'Государственное учреждение ""Аулиекольская районная централизованная библиотечная система"" отдела культуры и развития языков акимата Аулиекольского района""'}";Энергия тепловая;{'nameRu': 'Из одного источника путем прямого заключения договора'};45504.40;80369.00;{'nameRu': 'Товар'}
950640000935/230008/00;{'nameRu': 'ИП ГУЦАЛО АНДРЕЙ ПЕТРОВИЧ'};Изготовление фирменных бланков с нумерацией в количестве 500 штук;{'nameRu': 'Запрос ценовых предложений'};11500.00;11500.00;{'nameRu': 'Работа'}
950640000935/230007/00;{'nameRu': 'ИП БУХАРОВ  ИЛЬЯ  ВЛАДИМИРОВИЧ'};"Информационно-технологическое сопровождение (ИТС) Казахстан Бюджет ПРОФ и обслуживание программного продукта 1С; Предприятие 8 в течение 2023 года с ежемесячным выездом на место расположения Заказчика для исполнения услуг";{'nameRu': 'Запрос ценовых предложений'};151530.00;197900.00;{'nameRu': 'Услуга'}
950640000935/230006/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги местной телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;58440.00;{'nameRu': 'Услуга'}
950640000935/230005/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;376560.00;{'nameRu': 'Услуга'}
950640000935/230004/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия (зал историй);{'nameRu': 'Из одного источника путем прямого заключения договора'};30199.15;121363.20;{'nameRu': 'Товар'}
950640000935/230003/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия (отдел);{'nameRu': 'Из одного источника путем прямого заключения договора'};12220.41;86688.00;{'nameRu': 'Товар'}
950640000935/230002/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";Обслуживание программного продукта Парус-КАЗ.Бюджет (Бюджетная заявка);{'nameRu': 'Из одного источника путем прямого заключения договора'};171964.29;256800.00;{'nameRu': 'Услуга'}
950640000935/230001/00;{'nameRu': 'Государственное коммунальное предприятие “Кушмурунская теплоэнергетическая компания” акимата Аулиекольского района государственного учреждения “Отдел жилищно – коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата Аулиекольского района”'};Отопление (зал историй);{'nameRu': 'Из одного источника путем прямого заключения договора'};186683.74;633743.02;{'nameRu': 'Услуга'}
