contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
031140003233/230042/00;"{'nameRu': 'ИП ""Ахмедов Э.К.""'}";Шкаф деревянный, для одежды;{'nameRu': 'Запрос ценовых предложений'};0.00;107000.00;{'nameRu': 'Товар'}
031140003233/230041/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Приобретение мебели (шкаф, парта);{'nameRu': 'Запрос ценовых предложений'};0.00;1010535.68;{'nameRu': 'Товар'}
031140003233/230040/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""AKK COMPANY""'}";Приобретение мебели (шкаф, парта);{'nameRu': 'Запрос ценовых предложений'};0.00;863000.00;{'nameRu': 'Товар'}
031140003233/230039/00;"{'nameRu': 'КГП ""Районная больница района Беимбета Майлина"" Управления здравоохранения акимата Костанайской области'}";Услуги по медицинскому осмотру персонала, включая предварительные, периодические и внеочередные (внеплановые) осмотры;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;86205.00;{'nameRu': 'Услуга'}
031140003233/230038/00;"{'nameRu': 'Костанайский филиал АО ""Национальный центр экспертизы и сертификации""'}";Услуги по поверке средств измерений согласно технической спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;26448.00;{'nameRu': 'Услуга'}
031140003233/230037/00;{'nameRu': 'ИП АЯНА'};Доска школьная магнитно-маркерная-меловая;{'nameRu': 'Запрос ценовых предложений'};0.00;74646.00;{'nameRu': 'Товар'}
031140003233/230036/00;{'nameRu': 'ИП Фазылбаева'};Домбра струнная для музыкальных школ;{'nameRu': 'Запрос ценовых предложений'};0.00;1212100.00;{'nameRu': 'Товар'}
031140003233/230035/00;"{'nameRu': 'ИП ""Aigerim Style""'}";Приобретение гитары;{'nameRu': 'Запрос ценовых предложений'};0.00;530000.00;{'nameRu': 'Товар'}
031140003233/230034/00;{'nameRu': 'ИП Мир'};Пюпитр оркестровый, складной;{'nameRu': 'Запрос ценовых предложений'};0.00;97800.00;{'nameRu': 'Товар'}
031140003233/230033/00;{'nameRu': 'ИП Качалова Александра Николаевна'};Консоль микшерная;{'nameRu': 'Запрос ценовых предложений'};0.00;213800.00;{'nameRu': 'Товар'}
031140003233/230032/00;{'nameRu': 'ИП Барбарис'};Колонка в комплекте звуковая для подключения музыкальной аппаратуры;{'nameRu': 'Запрос ценовых предложений'};0.00;305000.00;{'nameRu': 'Товар'}
031140003233/230031/00;{'nameRu': 'ИП Барбарис'};стойки для микрофона;{'nameRu': 'Запрос ценовых предложений'};0.00;40800.00;{'nameRu': 'Товар'}
031140003233/230030/00;{'nameRu': 'ИП Купешбаев'};Приобретение музыкальной аппаратуры;{'nameRu': 'Запрос ценовых предложений'};282000.00;282000.00;{'nameRu': 'Товар'}
031140003233/230029/00;"{'nameRu': 'ТОО ""СтройРемСервис KZ""'}";Текущий ремонт здания;{'nameRu': 'Открытый конкурс'};11800000.00;11800000.00;{'nameRu': 'Работа'}
