contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
950740000369/230110/00;{'nameRu': 'ИП ЭКО СТАНДАРТ'};Услуги по составление экологических паспортов опасных отходов;{'nameRu': 'Запрос ценовых предложений'};0.00;69000.00;{'nameRu': 'Услуга'}
950740000369/230107/00;"{'nameRu': 'ГКП ""Узунколь Су"" отдела жилищно-коммунального хозяйства,пассажирского транспорта и автомобильных дорог Узункольского района акимата Узункольского района Костанайской области'}";вода питьевая;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;137627.28;{'nameRu': 'Товар'}
950740000369/230106/00;"{'nameRu': 'ТОО ""СарыаркаАвтоПром""'}";Автомобиль легковой;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;8590000.00;{'nameRu': 'Товар'}
950740000369/230105/00;"{'nameRu': 'ИП ""Рекламные технологии""'}";Изготовление информационных стендов по призыву;{'nameRu': 'Запрос ценовых предложений'};0.00;346500.00;{'nameRu': 'Работа'}
950740000369/230104/00;"{'nameRu': 'ТОО ""CIFRTECH""'}";компьютер в комплекте;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};0.00;201600.00;{'nameRu': 'Товар'}
950740000369/230103/00;{'nameRu': 'Oil Центр'};ТО автомобилей Jac S3 и Scoda Octavia;{'nameRu': 'Запрос ценовых предложений'};56859.82;92680.00;{'nameRu': 'Услуга'}
950740000369/230102/00;"{'nameRu': 'АО ""страховая Компания ""Виктория""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;25646.00;{'nameRu': 'Услуга'}
950740000369/230101/00;"{'nameRu': 'ИП ""Тимофеев""'}";Услуги по опорожнению/очищению отходов выгребных ям/отстойников/септиков/туалетов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;60000.00;{'nameRu': 'Услуга'}
950740000369/230100/00;"{'nameRu': 'ТОО ""ТОПАЙ""'}";аптечка автомобильная;{'nameRu': 'Электронный магазин'};0.00;39000.00;{'nameRu': 'Товар'}
950740000369/230099/00;"{'nameRu': 'Индивидуальный предприниматель "" Пашкин Павел Николаевич""'}";Услуги по продлению лицензий на право использования программного обеспечения (25 компьютеров);{'nameRu': 'Запрос ценовых предложений'};0.00;101400.00;{'nameRu': 'Услуга'}
950740000369/230098/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Услуги по повышению квалификации государственных служащих;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;351960.00;{'nameRu': 'Услуга'}
950740000369/230097/00;"{'nameRu': 'ТОО ""Kst trade""'}";бензин;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};91513.39;102495.00;{'nameRu': 'Товар'}
