contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060140007655/230002/01;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};20178.37;31599.77;{'nameRu': 'Услуга'}
060140007655/230026/00;{'nameRu': 'ИП БОРОДИН ЕВГЕНИЙ АЛЕКСАНДРОВИЧ'};техобсл авто;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};50000.00;50000.00;{'nameRu': 'Услуга'}
060140007655/230025/00;"{'nameRu': 'ТОО ""Kst trade""'}";талоны на бензин Аи-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};126288.48;141443.10;{'nameRu': 'Товар'}
060140007655/230024/00;{'nameRu': 'ИП ByteComp'};картриджи;{'nameRu': 'Запрос ценовых предложений'};16107.00;16107.00;{'nameRu': 'Товар'}
060140007655/230023/00;"{'nameRu': 'ТОО ""Kst trade""'}";талоны на бензин Аи-2;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};42096.16;47147.70;{'nameRu': 'Товар'}
060140007655/230022/00;"{'nameRu': 'АО Страховая компания ""Basel""'}";автострахование;{'nameRu': 'Запрос ценовых предложений'};32057.88;32057.88;{'nameRu': 'Услуга'}
060140007655/230021/00;{'nameRu': 'ИП ВАБИЩЕВИЧ АЛЕКСАНДР ЯКОВЛЕВИЧ'};техосмотр;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};5000.00;5000.00;{'nameRu': 'Услуга'}
060140007655/230020/00;{'nameRu': 'ИП AIZHAN'};Дорожное измерительное колесо (курвиметр);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};106800.00;106800.00;{'nameRu': 'Товар'}
060140007655/230019/00;{'nameRu': 'ИП Сейдахметов'};потолочные светодиодные панели;{'nameRu': 'Запрос ценовых предложений'};30600.00;30600.00;{'nameRu': 'Товар'}
060140007655/230018/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ЮгГеостандарт""'}";"Разработка проекта детальной планировки 15 и 23 микрорайонов города
Лисаковска.";{'nameRu': 'Открытый конкурс'};14034375.00;15718500.00;{'nameRu': 'Работа'}
060140007655/230017/00;{'nameRu': 'ИП ПАПЕРТНЫЙ ВАЛЕРИЙ АЛЕКСЕЕВИЧ'};Разработка эскизного проекта;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};120000.00;134400.00;{'nameRu': 'Услуга'}
060140007655/230016/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""SBS-CAPITAL""'}";картридж;{'nameRu': 'Запрос ценовых предложений'};146800.00;164416.00;{'nameRu': 'Товар'}
060140007655/230015/00;"{'nameRu': 'ТОО ""CIFRTECH""'}";компьютер в комплекте;{'nameRu': 'Запрос ценовых предложений'};169200.00;189504.00;{'nameRu': 'Товар'}
060140007655/230014/00;"{'nameRu': 'ТОО ""ZHOMER""'}";Офис MS Office Home and Business 2021 32/64 RU Kazakhstan Only EM;{'nameRu': 'Запрос ценовых предложений'};85000.00;85000.00;{'nameRu': 'Товар'}
060140007655/230013/00;"{'nameRu': 'ТОО ""Адал Консалтинг""'}";Операционная система Win Pro 10;{'nameRu': 'Запрос ценовых предложений'};45600.00;45600.00;{'nameRu': 'Товар'}
060140007655/230012/00;"{'nameRu': 'ТОО ""Костанайнефтепродукт""'}";талоны на бензин Аи92;{'nameRu': 'Запрос ценовых предложений'};250419.64;280470.00;{'nameRu': 'Товар'}
060140007655/230011/00;{'nameRu': 'ИП БАБЕНКО ПАВЕЛ ЮРЬЕВИЧ'};канцтовары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};20428.73;20428.73;{'nameRu': 'Товар'}
060140007655/230010/00;{'nameRu': 'ИП БАБЕНКО ПАВЕЛ ЮРЬЕВИЧ'};диспенцер для воды;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};32754.00;32754.00;{'nameRu': 'Товар'}
060140007655/230009/00;"{'nameRu': 'ТОО ""CIFRTECH""'}";МФУ;{'nameRu': 'Запрос ценовых предложений'};76940.00;86172.80;{'nameRu': 'Товар'}
060140007655/230008/00;"{'nameRu': 'ТОО ""LIN Construction""'}";эскиз;{'nameRu': 'Запрос ценовых предложений'};293500.00;293500.00;{'nameRu': 'Услуга'}
