contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
990740003430/230041/00;"{'nameRu': 'ТОО ""СКАЖ и М""'}";Приобретение моющих средств;{'nameRu': 'Запрос ценовых предложений'};0.00;216428.80;{'nameRu': 'Товар'}
990740003430/230040/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};Приобретение медикоментов;{'nameRu': 'Электронный магазин'};0.00;52902.00;{'nameRu': 'Товар'}
990740003430/230039/00;"{'nameRu': 'Костанайский филиал АО ""Национальный центр экспертизы и сертификации""'}";Поверка приборов измерения;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};80357.14;90000.00;{'nameRu': 'Услуга'}
990740003430/230009/01;"{'nameRu': 'ГКП ПХО ""Лисаковскгоркоммунэнерго"" акимата города Лисаковска'}";Холодная питьевая вода, стоки;{'nameRu': 'Из одного источника путем прямого заключения договора'};2042791.96;4523377.00;{'nameRu': 'Услуга'}
990740003430/230038/00;"{'nameRu': 'ип ""УАЛИХАН""'}";Приобретение стиральной машины автомат;{'nameRu': 'Запрос ценовых предложений'};330000.00;330000.00;{'nameRu': 'Товар'}
990740003430/230037/00;{'nameRu': 'ИП  МАЖИТОВ А.Б.'};Приобретение конфорок и тэнов для электроплит;{'nameRu': 'Запрос ценовых предложений'};71300.00;71300.00;{'nameRu': 'Товар'}
990740003430/230036/00;"{'nameRu': 'ТОО ""ТРЕЙД ВЫБОР""'}";Услуги специализированной физической охраны объекта и территории.;{'nameRu': 'Открытый конкурс'};899325.00;1498875.00;{'nameRu': 'Услуга'}
990740003430/230035/00;{'nameRu': 'ИП Soltustik-2020'};Приобретение моющих средств;{'nameRu': 'Запрос ценовых предложений'};190958.60;190958.60;{'nameRu': 'Товар'}
990740003430/230022/01;"{'nameRu': 'ТОО ""Норд-Трейдинг-ЛТД""'}";Обслуживание кассового аппарата;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};17250.00;41400.00;{'nameRu': 'Услуга'}
990740003430/230003/02;{'nameRu': 'ИП ЗАХАРЧУК АЛЕКСАНДР  ЗИГМУНДОВИЧ'};приобретение продуктов питания;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};14243957.44;37572479.87;{'nameRu': 'Товар'}
990740003430/230034/00;"{'nameRu': 'ТОО ""HILBERT""'}";Приобретение пылесосов;{'nameRu': 'Запрос ценовых предложений'};68430.00;68430.00;{'nameRu': 'Товар'}
990740003430/230033/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Investment solutions Astana""'}";Перчатки резиновые плотвы;{'nameRu': 'Запрос ценовых предложений'};21400.00;23968.00;{'nameRu': 'Товар'}
990740003430/230032/00;{'nameRu': 'ИП Кондакова А.А.'};Приобретение моющих средств;{'nameRu': 'Запрос ценовых предложений'};257550.00;257550.00;{'nameRu': 'Товар'}
990740003430/230031/00;{'nameRu': 'Электрокомплект'};Приобретение ламп, светильников;{'nameRu': 'Запрос ценовых предложений'};48395.00;48395.00;{'nameRu': 'Товар'}
990740003430/230030/00;"{'nameRu': 'ИП ""Даму""'}";Приобретение сантехники;{'nameRu': 'Запрос ценовых предложений'};96400.00;96400.00;{'nameRu': 'Товар'}
990740003430/230029/00;{'nameRu': 'DOUBLE PROFIT'};Диск жесткий HDD 4Tb;{'nameRu': 'Запрос ценовых предложений'};41990.00;41990.00;{'nameRu': 'Товар'}
990740003430/230028/00;{'nameRu': 'ИП Киндина Тойжан Аскаповна'};Приобретение медикоментов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};97900.00;97900.00;{'nameRu': 'Товар'}
990740003430/230020/01;{'nameRu': 'ИП НУРАБАЕВА ГУЛЬМИРА САКТАПБЕРГЕНОВНА'};Санминимум;{'nameRu': 'Запрос ценовых предложений'};20288.00;20288.00;{'nameRu': 'Услуга'}
990740003430/230027/00;"{'nameRu': 'ТОО ""Адал Сақтандыру""'}";Антивирусное лицензионное программное обеспечение;{'nameRu': 'Запрос ценовых предложений'};24720.00;24720.00;{'nameRu': 'Товар'}
990740003430/230026/00;{'nameRu': 'ИП МАДИЯРОВА С.Б.'};Мясо говядина охлажденная;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};728568.39;3359988.80;{'nameRu': 'Товар'}
990740003430/230025/00;{'nameRu': 'МАЖИТОВ БАУЫРЖАН МАЛИКОВИЧ'};Приобретение котла пищеварочного и машины овощерезательной-протирочной;{'nameRu': 'Запрос ценовых предложений'};1534000.00;1718080.00;{'nameRu': 'Товар'}
990740003430/230024/00;"{'nameRu': 'Акционерное общество ""Дочерняя компания Народного Банка Казахстана по страхованию жизни ""Халык-Life""'}";Услуги по страхованию жизни;{'nameRu': 'Запрос ценовых предложений'};117271.74;117271.74;{'nameRu': 'Услуга'}
990740003430/230023/00;"{'nameRu': 'ТОО ""Uplink""'}";Услуги по доступу к сети интернет по средствам ЕШДИ;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};10000.00;112000.00;{'nameRu': 'Услуга'}
990740003430/230022/00;"{'nameRu': 'ТОО ""Норд-Трейдинг-ЛТД""'}";Обслуживание кассового аппарата;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};17250.00;41400.00;{'nameRu': 'Услуга'}
