contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
970140000599/230030/00;"{'nameRu': 'ТОО ""IT-comp""'}";Блок бесперебойного питания для компьютера;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;81984.00;{'nameRu': 'Товар'}
970140000599/230029/00;"{'nameRu': 'ТОО ""IT-comp""'}";радиотелефонный аппарат /две трубки/;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;41888.00;{'nameRu': 'Товар'}
970140000599/230028/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Реалклимат НС""'}";режим кондиционер/отопление;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;147840.00;{'nameRu': 'Товар'}
970140000599/230027/00;"{'nameRu': 'ТОО ""IT-comp""'}";Приобретение сетевого фильтра /удлинитель//;{'nameRu': 'Запрос ценовых предложений'};0.00;16121.28;{'nameRu': 'Товар'}
970140000599/230026/00;"{'nameRu': 'ТОО ""АЛК""'}";Услуги по обучению депутатов (обучению/тренинги/подготовке/переподготовке/повышению квалификации);{'nameRu': 'Запрос ценовых предложений'};0.00;205000.00;{'nameRu': 'Услуга'}
970140000599/230025/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Услуги по обучению (обучению/тренинги/подготовке/переподготовке/повышению квалификации);{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;96240.00;{'nameRu': 'Услуга'}
970140000599/230024/00;"{'nameRu': 'АО ""СК ""Jusan Garant""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;{'nameRu': 'Запрос ценовых предложений'};28210.94;28210.94;{'nameRu': 'Услуга'}
970140000599/230023/00;{'nameRu': 'ИП Алдияр'};"Работы по текущему ремонту кабинетов ГУ &quot;Аппарат Джангельдинского районного маслихата&quot;";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};620000.00;620000.00;{'nameRu': 'Работа'}
970140000599/230022/00;"{'nameRu': 'ТОО ""IT-comp""'}";Приобретение компьютера в комплекте;{'nameRu': 'Запрос ценовых предложений'};0.00;277045.44;{'nameRu': 'Товар'}
970140000599/230021/00;{'nameRu': 'ИП FAVORIT souvenir'};Работы по изготовлению символов/наград и нагрудных знаков/флагов и аналогичных изделий/;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};136500.00;136500.00;{'nameRu': 'Работа'}
