contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
990240003411/230257/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ADVANCE AST""'}";Лазерное МФУ;{'nameRu': 'Электронный магазин'};0.00;261033.92;{'nameRu': 'Товар'}
990240003411/230255/00;{'nameRu': 'ИП Кожуров С.М.'};Насос водяной. для автомобиля Газель;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;12320.00;{'nameRu': 'Товар'}
990240003411/230219/01;{'nameRu': 'ИП Мирас'};Спортивные мячи;{'nameRu': 'Электронный магазин'};162500.00;162500.00;{'nameRu': 'Товар'}
990240003411/230254/00;"{'nameRu': 'ИП ""ХОД КОНЕМ""'}";Круг отрезной по металлу;{'nameRu': 'Запрос ценовых предложений'};9900.00;9900.00;{'nameRu': 'Товар'}
990240003411/230253/00;"{'nameRu': 'ТОО ""Hi-Tech Lab""'}";Услуга по пользованию цифровой библиотекой.;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;4245000.00;{'nameRu': 'Услуга'}
990240003411/230252/00;"{'nameRu': 'Костанайский филиал Акционерного общества ""Страховая компания ""Виктория""'}";Обязательное страхование гражданско-правовой ответственности владельцев транспортных средств;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;55004.58;{'nameRu': 'Услуга'}
990240003411/230207/01;"{'nameRu': 'ТОО ""Sarapshy zhobalau.kz""'}";Техническое обследование строительных конструкций и оценка технического состояния здания;{'nameRu': 'Запрос ценовых предложений'};0.00;105840.00;{'nameRu': 'Работа'}
990240003411/230251/00;{'nameRu': 'ДАНА'};Настольная игра Шахматы;{'nameRu': 'Электронный магазин'};0.00;39950.00;{'nameRu': 'Товар'}
990240003411/230212/01;{'nameRu': 'ИП Адель'};Чистящее средство;{'nameRu': 'Запрос ценовых предложений'};158000.00;158000.00;{'nameRu': 'Товар'}
990240003411/230250/00;{'nameRu': 'ИП Leo BN'};Координационная лестница;{'nameRu': 'Электронный магазин'};0.00;25000.00;{'nameRu': 'Товар'}
990240003411/230249/00;"{'nameRu': 'ИП  ""Исламбек""'}";Палки гимнастические;{'nameRu': 'Электронный магазин'};0.00;100000.00;{'nameRu': 'Товар'}
990240003411/230220/01;"{'nameRu': 'ИП ""Garant Group""'}";Мячи набивные 3 кг;{'nameRu': 'Электронный магазин'};124500.00;124500.00;{'nameRu': 'Товар'}
990240003411/230248/00;"{'nameRu': 'ТОО ""КАЗМЕДИМПОРТ""'}";Тонометры;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};24225.00;24225.00;{'nameRu': 'Товар'}
990240003411/230247/00;{'nameRu': 'ИП Заңғар'};Настольная игра  Шашки;{'nameRu': 'Электронный магазин'};34400.00;34400.00;{'nameRu': 'Товар'}
990240003411/230246/00;{'nameRu': 'ИП Мухаммедали'};Тонометры;{'nameRu': 'Запрос ценовых предложений'};0.00;248040.00;{'nameRu': 'Товар'}
990240003411/230245/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Братья Азизляр ИКО""'}";Тонометры;{'nameRu': 'Запрос ценовых предложений'};110700.00;110700.00;{'nameRu': 'Товар'}
990240003411/230244/00;"{'nameRu': 'ИП ""ЖАРҚЫН""'}";Настольная игра Тогызкумалак;{'nameRu': 'Электронный магазин'};0.00;21899.90;{'nameRu': 'Товар'}
990240003411/230243/00;{'nameRu': 'ИП Aсыл'};Пистолет для пены и очищающая жидкость;{'nameRu': 'Запрос ценовых предложений'};0.00;15619.00;{'nameRu': 'Товар'}
990240003411/230242/00;{'nameRu': 'Incom'};Монтажная пена;{'nameRu': 'Запрос ценовых предложений'};17800.00;17800.00;{'nameRu': 'Товар'}
990240003411/230241/00;"{'nameRu': 'ИП ""ЕР-ЖАН""'}";Учебная литература;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};5192570.00;5192570.00;{'nameRu': 'Товар'}
990240003411/230240/00;"{'nameRu': 'ИП ИП""Доскеева""'}";Учебная литература;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};210000.00;210000.00;{'nameRu': 'Товар'}
990240003411/230239/00;{'nameRu': 'ИП Родничок'};Канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};2340.00;2340.00;{'nameRu': 'Товар'}
