contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
101240016026/230056/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Казлабсервис""'}";Услуги по проведению лабораторных/лабораторно-инструментальных исследований/анализов. Производственный контроль;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;15960.00;{'nameRu': 'Услуга'}
101240016026/230055/00;"{'nameRu': 'ИП ""ТАБАРАН А.Г.""'}";Ветошь 1,5 метра, хлопчатобумажная, тканая;{'nameRu': 'Запрос ценовых предложений'};0.00;17650.00;{'nameRu': 'Товар'}
101240016026/230054/00;{'nameRu': 'ИП Боданова'};стиральный, для изделий из различных тканей;{'nameRu': 'Запрос ценовых предложений'};78000.00;78000.00;{'nameRu': 'Товар'}
101240016026/230053/00;"{'nameRu': 'ТОО ""ПК ""Прима""'}";Туалетная бумага, длина 53±2м, ширина 92±2мм (Набережные челны);{'nameRu': 'Запрос ценовых предложений'};48500.00;54320.00;{'nameRu': 'Товар'}
101240016026/230052/00;{'nameRu': 'ИП  Зарина'};Установка оборудования (материалы), монтажные работы тревожной кнопки охранной сигнализации. Обслуживание тревожной кнопки охранной сигнализации;{'nameRu': 'Запрос ценовых предложений'};0.00;300000.00;{'nameRu': 'Работа'}
101240016026/230051/00;"{'nameRu': 'ТОО ""KOHKO""'}";Продление хостинга, продление регистрации домена;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;21213.00;{'nameRu': 'Услуга'}
101240016026/230050/00;{'nameRu': 'ИП S-TRADE'};Водонагреватель;{'nameRu': 'Запрос ценовых предложений'};206050.00;230776.00;{'nameRu': 'Товар'}
101240016026/230049/00;"{'nameRu': ""ИП ''НЕСІБЕЛІ''""}";Машина стиральная;{'nameRu': 'Запрос ценовых предложений'};168225.00;168225.00;{'nameRu': 'Товар'}
101240016026/230048/00;{'nameRu': 'ИП ТҮГЕЛБАЕВА Р П'};Приобретение медикаментов;{'nameRu': 'Запрос ценовых предложений'};0.00;180670.00;{'nameRu': 'Товар'}
101240016026/230047/00;{'nameRu': 'ИП Имангалиев Арман Муратович'};Определение прочности ограждения кровли;{'nameRu': 'Запрос ценовых предложений'};138750.00;138750.00;{'nameRu': 'Работа'}
101240016026/230046/00;{'nameRu': 'ИП Шалгумбаева Б.М.'};Определение прочности стационарной наружной маршевой пожарной лестницы;{'nameRu': 'Запрос ценовых предложений'};42888.00;42888.00;{'nameRu': 'Работа'}
