contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
970140001864/230043/00;"{'nameRu': 'ТОО ""Жасыл Узунколь""'}";Грейдирование дорог в селе Кировское;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;376000.00;{'nameRu': 'Работа'}
970140001864/230042/00;"{'nameRu': 'Индивидуальный предприниматель ""Ковалец Екатерина Адамовна""'}";Перчатки;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;3680.00;{'nameRu': 'Товар'}
970140001864/230041/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Олжа Ряжское""'}";зимнее содержание дорог в с.Кировское;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;502000.00;{'nameRu': 'Работа'}
970140001864/230040/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Учебный центр ""SGK KZ""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий;{'nameRu': 'Из одного источника путем прямого заключения договора'};50000.00;50000.00;{'nameRu': 'Услуга'}
970140001864/230039/00;"{'nameRu': 'ИП ""Перевозщик""'}";Уголь каменный;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};120000.00;120000.00;{'nameRu': 'Товар'}
970140001864/230038/00;"{'nameRu': 'Индивидуальный предприниматель ""Ковалец Екатерина Адамовна""'}";Краска водно-дисперсионная;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};22040.00;22040.00;{'nameRu': 'Товар'}
970140001864/230037/00;{'nameRu': 'ИП ГАЛКИНА СВЕТЛАНА ВАСИЛЬЕВНА'};Услуги полиграфические по изготовлению/печатанию полиграфической продукции;{'nameRu': 'Запрос ценовых предложений'};28400.00;28400.00;{'nameRu': 'Услуга'}
970140001864/230036/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};256237.50;286986.00;{'nameRu': 'Товар'}
970140001864/230035/00;"{'nameRu': 'ИП ""Ергазиев Н.Т.""'}";Древесина из лиственных пород, профилированная;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};180000.00;180000.00;{'nameRu': 'Товар'}
970140001864/230034/00;{'nameRu': 'ИП Курманаева Г.С.'};Бумага для офисного оборудования;{'nameRu': 'Запрос ценовых предложений'};21285.00;21285.00;{'nameRu': 'Товар'}
970140001864/230033/00;"{'nameRu': 'ТОО ""BizCom""'}";Компьютер офисный;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};301971.00;338207.52;{'nameRu': 'Товар'}
970140001864/230032/00;"{'nameRu': 'Индивидуальный предприниматель ""Ковалец Екатерина Адамовна""'}";Хозяйственные материалы;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};2400.00;2400.00;{'nameRu': 'Товар'}
970140001864/230031/00;"{'nameRu': 'Индивидуальный предприниматель ""Ковалец Екатерина Адамовна""'}";Строительные материалы;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};5200.00;5200.00;{'nameRu': 'Товар'}
