contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
030940002023/230093/00;{'nameRu': 'ИП Исаева'};Услуги по установке и замене пластиковых дверей, пожарный выход;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;119500.00;{'nameRu': 'Услуга'}
030940002023/230092/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";приобретние настольных игр;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;27160.00;{'nameRu': 'Товар'}
030940002023/230091/00;{'nameRu': 'ИП Нуралиев'};дворники на лобовое стекло для легкового автомобиля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;5000.00;{'nameRu': 'Товар'}
030940002023/230090/00;"{'nameRu': 'ТОО ""Гелиос""'}";приобретение бензина АИ-92 в талонах;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;94295.40;{'nameRu': 'Товар'}
030940002023/230089/00;"{'nameRu': 'ИП ""ЭРИДАН АЛЬФА""'}";приобретение кронштейна для огнетушителя;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;16520.00;{'nameRu': 'Товар'}
030940002023/230088/00;"{'nameRu': 'ТОО ""КанцЦентр""'}";приобретение офисных пробковых  досок;{'nameRu': 'Запрос ценовых предложений'};0.00;36960.00;{'nameRu': 'Товар'}
030940002023/230087/00;"{'nameRu': 'Костанайский филиал АО ""Национальный центр экспертизы и сертификации""'}";услуги по поверке средств измерения;{'nameRu': 'Запрос ценовых предложений'};0.00;48160.00;{'nameRu': 'Услуга'}
030940002023/230086/00;{'nameRu': 'ИП Нуралиев'};приобретение кухонной клеенки прозрачная на гелевой основе;{'nameRu': 'Запрос ценовых предложений'};0.00;34000.00;{'nameRu': 'Товар'}
030940002023/230085/00;"{'nameRu': 'ТОО ""НПО МедиДез""'}";приобретение дез средства в таблетках;{'nameRu': 'Запрос ценовых предложений'};0.00;6104.00;{'nameRu': 'Товар'}
030940002023/230084/00;"{'nameRu': 'ТОО ""ATG""'}";технический осмотр легкового автомобиля;{'nameRu': 'Запрос ценовых предложений'};0.00;4000.00;{'nameRu': 'Услуга'}
030940002023/230083/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";приобретение бумаг для заметок(стиккеры цветные, квадратные);{'nameRu': 'Запрос ценовых предложений'};0.00;3326.40;{'nameRu': 'Товар'}
030940002023/230082/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";увлажнитель для пальцев гелевый канцелярский;{'nameRu': 'Запрос ценовых предложений'};0.00;2479.68;{'nameRu': 'Товар'}
030940002023/230081/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";незамерзающая жидкость для автомашин;{'nameRu': 'Запрос ценовых предложений'};0.00;7761.60;{'nameRu': 'Товар'}
030940002023/230080/00;{'nameRu': 'IG-Service'};чехол для легкового автомобиля в комплекте;{'nameRu': 'Запрос ценовых предложений'};0.00;33700.00;{'nameRu': 'Товар'}
030940002023/230079/00;"{'nameRu': 'ТОО ""КанцЦентр""'}";лоток для офисной документации формат четыре А не менее трех ярусов;{'nameRu': 'Запрос ценовых предложений'};0.00;14145.60;{'nameRu': 'Товар'}
030940002023/230078/00;{'nameRu': 'ИП ЕЭС'};жидкое мыло туалетное;{'nameRu': 'Запрос ценовых предложений'};0.00;10900.00;{'nameRu': 'Товар'}
030940002023/230077/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";подставка для мелких бумаг, стиккеров, канцелярских принадлежностей;{'nameRu': 'Запрос ценовых предложений'};0.00;9300.48;{'nameRu': 'Товар'}
030940002023/230076/00;{'nameRu': 'ИП КУЛИКОВСКАЯ ИРИНА ПЕТРОВНА'};лопата для уборки снега;{'nameRu': 'Запрос ценовых предложений'};0.00;11188.00;{'nameRu': 'Товар'}
030940002023/230075/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";приобретение стирального порошка согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;24628.80;{'nameRu': 'Товар'}
030940002023/230074/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Учебный центр ""Aspect""""'}";обучение сотрудников по охране труда и техники безопасности согласно технической характеристики(внимание количество учащихся-3человека);{'nameRu': 'Запрос ценовых предложений'};0.00;12200.00;{'nameRu': 'Услуга'}
030940002023/230073/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""КомплекСервис""'}";изготовление и составление сметного расчета на текущий ремонт здания;{'nameRu': 'Запрос ценовых предложений'};0.00;30000.00;{'nameRu': 'Услуга'}
030940002023/230072/00;"{'nameRu': 'ТОО ""AG Проект""'}";изготовление и составление проекта пожарной сигнализации согласно технической характеристике;{'nameRu': 'Запрос ценовых предложений'};0.00;199998.00;{'nameRu': 'Услуга'}
