contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
970140004551/230080/01;{'nameRu': 'РГП на ПХВ «НЦКДА»'};проведение ведомственной экспертизы для среднего ремонта автомобильных дорог: ул. от трассы Рудный-Качар до 1-го кольца на въезде в поселок Качар, ул. от третьего кольца до дома 70 Б микрорайона 2, ул. от второго кольца до третьего кольца, ул. правая и левая нитка в поселке Качар.;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;449301.00;{'nameRu': 'Услуга'}
970140004551/230116/00;{'nameRu': 'ИП Куанышпаев Е.Е.'};изготовление знаков по противопожарной безопасности и по электробезопасности;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;8000.00;{'nameRu': 'Работа'}
970140004551/230115/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Ведро;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1599.92;{'nameRu': 'Товар'}
970140004551/230017/01;"{'nameRu': 'ТОО ""Рудненская ЭнергоКомпания""'}";Услуги по общему энергоснабжению;{'nameRu': 'Из одного источника путем прямого заключения договора'};5825418.75;11734000.00;{'nameRu': 'Услуга'}
970140004551/230114/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""SATI A Trade""'}";зимние шины на автомобиль JAC S5;{'nameRu': 'Запрос ценовых предложений'};0.00;182220.00;{'nameRu': 'Товар'}
970140004551/230113/00;"{'nameRu': 'ИП ""ШАНШАРОВ  ""'}";зажим;{'nameRu': 'Запрос ценовых предложений'};0.00;9233.28;{'nameRu': 'Товар'}
970140004551/230112/00;{'nameRu': 'KLEVER'};папка;{'nameRu': 'Запрос ценовых предложений'};0.00;1200.00;{'nameRu': 'Товар'}
970140004551/230111/00;"{'nameRu': 'ТОО ""КанцЦентр""'}";приобретение канцелярских товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;11820.48;{'nameRu': 'Товар'}
970140004551/230110/00;{'nameRu': 'ИП ДИЯНЧУК ЕЛЕНА ДМИТРИЕВНА'};приобретение канцелярских товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;22289.12;{'nameRu': 'Товар'}
970140004551/230109/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";приобретение канцелярских товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;18094.72;{'nameRu': 'Товар'}
970140004551/230108/00;{'nameRu': 'PODIUM'};приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;4838.40;{'nameRu': 'Товар'}
970140004551/230107/00;"{'nameRu': 'ТОО ""СКАЖ и М""'}";приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;10707.20;{'nameRu': 'Товар'}
970140004551/230106/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Швабра;{'nameRu': 'Запрос ценовых предложений'};0.00;4410.56;{'nameRu': 'Товар'}
970140004551/230105/00;{'nameRu': 'ИП Савина'};изготовление карточек первичного учёта военнообязанных;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;71428.00;{'nameRu': 'Услуга'}
970140004551/230104/00;"{'nameRu': 'ИП ""ЭРИДАН АЛЬФА""'}";Огнетушитель;{'nameRu': 'Запрос ценовых предложений'};0.00;22512.00;{'nameRu': 'Товар'}
970140004551/230103/00;{'nameRu': 'ИП Абдуллаев'};изготовление и установка универсальной гимнастической перекладины;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;193750.00;{'nameRu': 'Работа'}
970140004551/230102/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;166451.88;{'nameRu': 'Товар'}
970140004551/230101/00;{'nameRu': 'ИП АПСАТАРОВ ЕРКИН ХАЛЫКОВИЧ'};Ликвидация несанкционированных свалок в посёлке Качар;{'nameRu': 'Запрос ценовых предложений'};0.00;11888000.00;{'nameRu': 'Услуга'}
970140004551/230100/00;{'nameRu': 'ИП ОРЛОВ А.А.'};устройство автомобильной стоянки в поселке Качар;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;999999.00;{'nameRu': 'Работа'}
970140004551/230099/00;{'nameRu': 'Oil Центр'};техническое обслуживание автомобиля JAC S5;{'nameRu': 'Запрос ценовых предложений'};0.00;30240.00;{'nameRu': 'Работа'}
970140004551/230098/00;"{'nameRu': 'ТОО ""SPECO""'}";покрытие грунтовых дорог в поселке Качар;{'nameRu': 'Запрос ценовых предложений'};0.00;6599000.00;{'nameRu': 'Работа'}
970140004551/230097/00;"{'nameRu': 'ТОО ""Эксперт KST""'}";"Услуги технического надзора по объекту &quot;Покрытие грунтовых дорог в посёлке Качар&quot;";{'nameRu': 'Запрос ценовых предложений'};0.00;180000.00;{'nameRu': 'Услуга'}
970140004551/230096/00;"{'nameRu': 'ТОО ""Эксперт KST""'}";"Услуги технического надзора по объекту &quot; Устройство автомобильной стоянки в поселке Качар&quot;";{'nameRu': 'Запрос ценовых предложений'};0.00;22000.00;{'nameRu': 'Услуга'}
970140004551/230095/00;"{'nameRu': 'ТОО ""TEREK G-Group""'}";покрытие грунтовых дорог в поселке Качар;{'nameRu': 'Запрос ценовых предложений'};0.00;5500000.00;{'nameRu': 'Работа'}
970140004551/230094/00;"{'nameRu': 'ТОО ""SPECO""'}";покрытие грунтовых дорог в поселке Качар;{'nameRu': 'Запрос ценовых предложений'};0.00;3699000.00;{'nameRu': 'Работа'}
970140004551/230093/00;"{'nameRu': 'ТОО ""Центрум""'}";Работы по изготовлению тактильных продукций согласно технической спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;30500.00;{'nameRu': 'Работа'}
970140004551/230092/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};установление границ земельного участка и составление проекта по образованию землепользования;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;2146505.20;{'nameRu': 'Работа'}
970140004551/230090/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};изготовление идентификационного документа на земельный участок;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;267659.09;{'nameRu': 'Работа'}
970140004551/230089/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};установление границ земельного участка и составление проекта по образованию землепользования;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;3446031.08;{'nameRu': 'Работа'}
970140004551/230087/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Услуга по изготовлению техпаспорта или выдаче дубликата технического паспорта;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;45253.00;{'nameRu': 'Услуга'}
970140004551/230085/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};услуга по государственной регистрации права на земельные участки;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;135281.40;{'nameRu': 'Услуга'}
970140004551/230084/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;262797.18;{'nameRu': 'Товар'}
970140004551/230083/00;{'nameRu': 'ИП Allcom'};Услуги по заправке картриджей;{'nameRu': 'Запрос ценовых предложений'};0.00;50000.00;{'nameRu': 'Услуга'}
970140004551/230082/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};работы по экспертизе качество работ и материалов на Средний ремонт автомобильных дорог ул. Привольная, ул. Первостроителей, ул. Степная, ул. Солнечная, переулок Тихий частного сектора п. Качар;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;1919153.33;{'nameRu': 'Работа'}
970140004551/230081/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Учебный центр ""SGK KZ""'}";услуга по обучению;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;70000.00;{'nameRu': 'Услуга'}
970140004551/230080/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};проведение ведомственной экспертизы для среднего ремонта автомобильных дорог ул. Привольная, ул. Первостроителей, ул. Степная, ул. Солнечная, переулок Тихий частного сектора посёлке Качар;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;449301.00;{'nameRu': 'Услуга'}
970140004551/230079/00;"{'nameRu': 'ТОО ""AST Building KZ""'}";Средний ремонт асфальтобетонного покрытия дорог частного сектора п. Качар;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;209440000.00;{'nameRu': 'Работа'}
