contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060540004754/230045/00;{'nameRu': 'МОЛДАХМЕТ НҰРЛЫБЕК'};приобретение хозяйственных товаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;2189.00;{'nameRu': 'Товар'}
060540004754/230044/00;{'nameRu': 'ИП Андреев'};Семинар практикум по технологии В. Воскобовича с приобретением материалов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};300000.00;300000.00;{'nameRu': 'Услуга'}
060540004754/230043/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";приобретение хозяйственных товаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;4166.40;{'nameRu': 'Товар'}
060540004754/230042/00;{'nameRu': 'ИП ЕЭС'};формирование и оформление новогодних подарков для детей;{'nameRu': 'Запрос ценовых предложений'};0.00;175455.00;{'nameRu': 'Услуга'}
060540004754/230041/00;{'nameRu': 'ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ БЫСТРЕНКО А.В.'};тұрмыстық тауарларды сатып алу;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};20000.00;20000.00;{'nameRu': 'Товар'}
060540004754/230040/00;{'nameRu': 'ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ БЫСТРЕНКО А.В.'};товары для канцелярии;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};5500.00;5500.00;{'nameRu': 'Товар'}
060540004754/230039/00;{'nameRu': 'МОЛДАХМЕТ НҰРЛЫБЕК'};приобретение хозяйственных товаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;800.00;{'nameRu': 'Товар'}
060540004754/230038/00;{'nameRu': 'ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ ЯЦЕНКО Д.С.'};работа по ремонту компьютеров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};53000.00;53000.00;{'nameRu': 'Работа'}
060540004754/230037/00;"{'nameRu': 'Коммунальное государственное предприятие ""Мендыкаринская районная больница"" Управления здравоохранения акимата Костанайской области'}";Услуги по медицинскому осмотру персонала;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};18420.00;18420.00;{'nameRu': 'Услуга'}
060540004754/230036/00;{'nameRu': 'ИП ЕЭС'};приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;18950.00;{'nameRu': 'Товар'}
060540004754/230035/00;{'nameRu': 'МОЛДАХМЕТ НҰРЛЫБЕК'};приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;5300.00;{'nameRu': 'Товар'}
060540004754/230034/00;{'nameRu': 'ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ БЫСТРЕНКО А.В.'};кеңсе тауарлары;{'nameRu': 'Запрос ценовых предложений'};2000.00;2000.00;{'nameRu': 'Товар'}
060540004754/230033/00;{'nameRu': 'ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ БЫСТРЕНКО А.В.'};приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};3700.00;3700.00;{'nameRu': 'Товар'}
060540004754/230032/00;"{'nameRu': 'ИП ""ШАНШАРОВ  ""'}";кеңсе тауарлары;{'nameRu': 'Запрос ценовых предложений'};0.00;13154.00;{'nameRu': 'Товар'}
060540004754/230031/00;{'nameRu': 'ИП ДИЯНЧУК ЕЛЕНА ДМИТРИЕВНА'};товары для канцелярии;{'nameRu': 'Запрос ценовых предложений'};0.00;48341.44;{'nameRu': 'Товар'}
060540004754/230030/00;{'nameRu': 'ИП ДИЯНЧУК ЕЛЕНА ДМИТРИЕВНА'};приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};0.00;12680.64;{'nameRu': 'Товар'}
