contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
950640000117/230096/01;"{'nameRu': 'РГП на ПХВ ""НЦЭЛС и МИ"" КМ и ФК МЗ РК'}";Услуги по осуществлению экспертной оценки оптимальных технических характеристик и клинико-технического обоснования медицинского изделия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;233520.00;{'nameRu': 'Услуга'}
950640000117/230112/00;"{'nameRu': 'Костанайский филиал АО ""Национальный центр экспертизы и сертификации""'}";Услуги по техническому обслуживанию контрольно-измерительных приборов и автоматики и аналогичных измерительных средств и оборудования;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;440918.00;{'nameRu': 'Услуга'}
950640000117/230111/00;{'nameRu': 'Бакай'};Стиральная машина автоматическая;{'nameRu': 'Запрос ценовых предложений'};0.00;288999.00;{'nameRu': 'Товар'}
950640000117/230110/00;{'nameRu': 'ИП S-TRADE'};Приобретение бытовой техники (водонагреватель 30 л,10л);{'nameRu': 'Запрос ценовых предложений'};0.00;186743.20;{'nameRu': 'Товар'}
950640000117/230109/00;"{'nameRu': 'Товарищество с ограниченной ответственностью """"Expert Group consult""""'}";Закуп уcлуг согласно прилагаемой технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;66000.00;{'nameRu': 'Услуга'}
950640000117/230108/00;"{'nameRu': 'АО ""Компания по страхованию жизни ""Freedom Finance Life""'}";Услуги по страхованию от несчастных случаев;{'nameRu': 'Запрос ценовых предложений'};0.00;558726.48;{'nameRu': 'Услуга'}
950640000117/230107/00;{'nameRu': 'ИП ДАУРЕНБЕКОВ А.А.'};Медный электронагреватель ТЭН для стерилизатора парового с автоматической системой управления ГК-100;{'nameRu': 'Запрос ценовых предложений'};0.00;49200.00;{'nameRu': 'Товар'}
950640000117/230106/00;{'nameRu': 'ИП Перс'};Прокладка крышки парогенератора ГК-100 СЗМО (белая,силиконовая);{'nameRu': 'Запрос ценовых предложений'};0.00;33994.00;{'nameRu': 'Товар'}
950640000117/230105/00;"{'nameRu': 'ТОО ""Kostanay Agro Food""'}";приобретение мясо говядина;{'nameRu': 'Запрос ценовых предложений'};0.00;1293600.00;{'nameRu': 'Товар'}
950640000117/230104/00;"{'nameRu': 'КХ ""БЕКИРОВ САРХАН АЯТ ОГЛЫ""'}";Овощи (капуста, морковь, свекла, картофель);{'nameRu': 'Запрос ценовых предложений'};0.00;389600.00;{'nameRu': 'Товар'}
950640000117/230103/00;{'nameRu': 'ИП ЖУМАСОВ ДАМИР ОРЫНБАЕВИЧ'};Лук репчатый;{'nameRu': 'Запрос ценовых предложений'};0.00;31500.00;{'nameRu': 'Товар'}
950640000117/230102/00;"{'nameRu': 'ТОО ""Qaz Bio Medical""'}";"Услуги по поверке средств измерений 1.Набор пробных очковых линз &amp;quot;ARLAN&amp;quot;7шт 2.Набор пробных очковых линз НМ-124,средний 1шт 3.Устройство Accutome B-Scan Plus(24-6100)1шт.Набор рефракционных стекол Visus 2P 1 шт.";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;152999.84;{'nameRu': 'Услуга'}
950640000117/230101/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Казлабсервис""'}";Проведение лабораторного исследования на маркеры ВГВ, ВГС экстренных больных поступающих на госпитализацию в стационар;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;54000.00;{'nameRu': 'Услуга'}
950640000117/230100/00;"{'nameRu': 'ТОО ""EkoLabRecycling""'}";Утилизация медицинских отходов класса Г. Вывоз и утилизация ртуть содержащих ламп в количестве 400 штук.;{'nameRu': 'Запрос ценовых предложений'};0.00;28000.00;{'nameRu': 'Услуга'}
950640000117/230099/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";Лук репчатый;{'nameRu': 'Запрос ценовых предложений'};4400.00;4928.00;{'nameRu': 'Товар'}
950640000117/230098/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Капуста;{'nameRu': 'Запрос ценовых предложений'};27000.00;30240.00;{'nameRu': 'Товар'}
950640000117/230097/00;"{'nameRu': 'ТОО ""Компания Первый БИТ""'}";Карта активации 1 С Webkassa;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};29500.00;29500.00;{'nameRu': 'Услуга'}
950640000117/230089/01;"{'nameRu': 'ТОО ""CIFRTECH""'}";Моноблоки;{'nameRu': 'Запрос ценовых предложений'};1789800.00;2004576.00;{'nameRu': 'Товар'}
950640000117/230096/00;"{'nameRu': 'РГП на ПХВ ""НЦЭЛС и МИ"" КМ и ФК МЗ РК'}";Услуги по осуществлению экспертной оценки оптимальных технических характеристик и клинико-технического обоснования медицинского изделия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;155680.00;{'nameRu': 'Услуга'}
950640000117/230095/00;{'nameRu': 'IG-Service'};Беспроводной USB-адаптер;{'nameRu': 'Запрос ценовых предложений'};26826.00;26826.00;{'nameRu': 'Товар'}
950640000117/230094/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""TenderPro Solutions""'}";Ремонт медицинского оборудования;{'nameRu': 'Запрос ценовых предложений'};0.00;3031341.60;{'nameRu': 'Работа'}
950640000117/230093/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Asia bastau parts""'}";Ремонт медицинского оборудования;{'nameRu': 'Запрос ценовых предложений'};0.00;2705000.00;{'nameRu': 'Работа'}
950640000117/230092/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";продукты питания;{'nameRu': 'Запрос ценовых предложений'};17360.00;19443.20;{'nameRu': 'Товар'}
950640000117/230091/00;{'nameRu': 'ИП ЖУМАСОВ ДАМИР ОРЫНБАЕВИЧ'};продукты питания;{'nameRu': 'Запрос ценовых предложений'};20000.00;20000.00;{'nameRu': 'Товар'}
950640000117/230090/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Проведение лабораторного исследования водопроводной воды на санитарно-химические показатели для получения санитарно-эпидемиологического заключения;{'nameRu': 'Запрос ценовых предложений'};11000.00;11000.00;{'nameRu': 'Услуга'}
