contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
110640009700/230001/01;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта Парус - КАЗ,Бюджет&amp;quot; ( Бюджетное финансирование)";{'nameRu': 'Из одного источника путем прямого заключения договора'};200625.00;224700.00;{'nameRu': 'Услуга'}
110640009700/230006/01;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги связи-Услуги по передаче данных по сетям телекоммуникационным проводным;{'nameRu': 'Из одного источника путем прямого заключения договора'};579354.59;648877.14;{'nameRu': 'Услуга'}
110640009700/230007/01;"{'nameRu': 'АО ""Транстелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Запрос ценовых предложений'};85966.81;96282.83;{'nameRu': 'Услуга'}
110640009700/230013/01;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};76821.46;86040.03;{'nameRu': 'Услуга'}
110640009700/230014/01;"{'nameRu': 'ИП ИБРАЕВ КАНАТ САРСЕМБАЕВИЧ такси ""777""'}";Оплата транспортных услуг - услуги по перевозке работников;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};293400.00;293400.00;{'nameRu': 'Услуга'}
110640009700/230019/01;{'nameRu': 'ИСКЕНДИРОВА'};Бумага для офисного оборудования белая А-4;{'nameRu': 'Запрос ценовых предложений'};0.00;139700.00;{'nameRu': 'Товар'}
110640009700/230022/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги банков по перечислению/переводу денежных средств;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;6000.00;{'nameRu': 'Услуга'}
110640009700/230021/00;"{'nameRu': 'ТОО """"УЦ ""ЭЛЛЕН""""'}";Услуги по профессиональной подготовке по специальности повар;{'nameRu': 'Договор на услуги государственного образовательного заказа'};61600.00;237261.00;{'nameRu': 'Услуга'}
110640009700/230020/00;"{'nameRu': 'ТОО """"УЦ ""ЭЛЛЕН""""'}";Услуги по профессиональной подготовке по специальности повар;{'nameRu': 'Договор на услуги государственного образовательного заказа'};61600.00;237261.00;{'nameRu': 'Услуга'}
110640009700/230019/00;{'nameRu': 'ИСКЕНДИРОВА'};Бумага для офисного оборудования  белая А-4;{'nameRu': 'Запрос ценовых предложений'};0.00;139700.00;{'nameRu': 'Товар'}
110640009700/230018/00;"{'nameRu': 'ИП ""UDAV""'}";Услуги по техническому обслуживанию кондиционеров;{'nameRu': 'Запрос ценовых предложений'};34000.00;34000.00;{'nameRu': 'Услуга'}
110640009700/230017/00;"{'nameRu': 'ТОО """"УЦ ""ЭЛЛЕН""""'}";"Услуги по профессиональной подготовке &quot;Бухгалтер со знанием 1С&quot;";{'nameRu': 'Договор на услуги государственного образовательного заказа'};146400.00;180000.00;{'nameRu': 'Услуга'}
110640009700/230016/00;"{'nameRu': 'ТОО ""СОЦСЕРВИС""'}";Услуги по вывозу (сбору) неопасных отходов/имущества/материалов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};5500.00;12320.00;{'nameRu': 'Услуга'}
110640009700/230015/00;{'nameRu': 'ИП МУФТАНДИНОВ А.В.'};Услуги заправки  картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};107119.22;225000.00;{'nameRu': 'Услуга'}
110640009700/230014/00;"{'nameRu': 'ИП ИБРАЕВ КАНАТ САРСЕМБАЕВИЧ такси ""777""'}";Услуги такси;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};293400.00;600000.00;{'nameRu': 'Услуга'}
110640009700/230013/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};76821.46;172346.68;{'nameRu': 'Услуга'}
110640009700/230010/00;{'nameRu': 'ИП БУХАРОВ  ИЛЬЯ  ВЛАДИМИРОВИЧ'};Услуги по сопровождению и технической поддержке информационной системы 1 С бухгалтерия;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};126000.00;252000.00;{'nameRu': 'Услуга'}
110640009700/230009/00;{'nameRu': 'ГКП «Житикаракоммунэнерго» ГУ «Отдел жилищно-коммунального хозяйства, пассажирского транспорта, автомобильных дорог и жилищной инспекции акимата Житикаринского района»'};Услуги по холодному водоснабжению с использованием систем централизованного водоснабжения, удаление сточных вод ( отведение);{'nameRu': 'Из одного источника путем прямого заключения договора'};33168.08;68478.95;{'nameRu': 'Услуга'}
110640009700/230008/00;{'nameRu': 'ГКП «Житикаракоммунэнерго» ГУ «Отдел жилищно-коммунального хозяйства, пассажирского транспорта, автомобильных дорог и жилищной инспекции акимата Житикаринского района»'};Услуги по распределению горячей воды (тепловой энергии) на коммунально-бытовые нужды;{'nameRu': 'Из одного источника путем прямого заключения договора'};942531.55;1055635.34;{'nameRu': 'Услуга'}
110640009700/230007/00;"{'nameRu': 'АО ""Транстелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Запрос ценовых предложений'};85966.81;200256.00;{'nameRu': 'Услуга'}
110640009700/230006/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги связи-Услуги по передаче данных по сетям телекоммуникационным проводным;{'nameRu': 'Из одного источника путем прямого заключения договора'};579354.59;1297754.28;{'nameRu': 'Услуга'}
110640009700/230003/00;{'nameRu': 'ГКП «Житикаракоммунэнерго» ГУ «Отдел жилищно-коммунального хозяйства, пассажирского транспорта, автомобильных дорог и жилищной инспекции акимата Житикаринского района»'};Услуги по передаче/распределению электроэнергии;{'nameRu': 'Из одного источника путем прямого заключения договора'};136442.88;315865.76;{'nameRu': 'Услуга'}
110640009700/230001/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &quot;Парус-КАЗ.Бюджет&quot; (Бюджетное финансирование)";{'nameRu': 'Из одного источника путем прямого заключения договора'};200625.00;449400.00;{'nameRu': 'Услуга'}
