contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
050140005538/230035/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;143493.00;{'nameRu': 'Товар'}
050140005538/230034/00;"{'nameRu': 'ТОО ""Братья""'}";Работы по обеспечению энергоэффективного освещения (установка/модернизация/замена осветительного оборудования на объекте заказчика);{'nameRu': 'Запрос ценовых предложений'};0.00;1113280.00;{'nameRu': 'Работа'}
050140005538/230033/00;"{'nameRu': 'ТОО """"ТАСК Титан""""'}";Работы по текущему ремонту/реконструкции местных теплопроводных/отопительных сетей и оборудования, согласно технической спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;6177198.72;{'nameRu': 'Работа'}
050140005538/230032/00;"{'nameRu': 'Индивидуальный  предприниматель ""ДАНИАЛ""'}";Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;27000.00;{'nameRu': 'Услуга'}
050140005538/230031/00;{'nameRu': 'IG-Service'};Планшет для цифровой подписи-интегрированное устройство для подписей (Стилус);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};133920.00;133920.00;{'nameRu': 'Товар'}
050140005538/230030/01;{'nameRu': 'ИП Нуржан'};Работы по текущему ремонту/реконструкции местных теплопроводных/отопительных сетей и оборудования, согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;5400000.00;{'nameRu': 'Работа'}
050140005538/230030/00;{'nameRu': 'ИП Нуржан'};Работы по текущему ремонту/реконструкции местных теплопроводных/отопительных сетей и оборудования, согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;5400000.00;{'nameRu': 'Работа'}
050140005538/230029/00;{'nameRu': 'ИП МУХИН ВЛАДИМИР АЛЕКСАНДРОВИЧ'};Работы по изготовлению государственных символов (герб);{'nameRu': 'Запрос ценовых предложений'};17890.00;17890.00;{'nameRu': 'Работа'}
050140005538/230028/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Алтын подкова""'}";Приобретение хозяйственных товаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};18468.00;18468.00;{'nameRu': 'Товар'}
050140005538/230027/00;"{'nameRu': 'ТОО Редакция газеты ""Сарыкөл""'}";Услуги по публикации в СМИ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;180000.00;{'nameRu': 'Услуга'}
050140005538/230026/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием;{'nameRu': 'Запрос ценовых предложений'};109805.36;122982.00;{'nameRu': 'Товар'}
050140005538/230025/00;"{'nameRu': 'ИП ""Алтын балық""'}";Приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};20000.00;20000.00;{'nameRu': 'Товар'}
050140005538/230024/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Алтын подкова""'}";Приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};7025.00;7025.00;{'nameRu': 'Товар'}
050140005538/230023/00;{'nameRu': 'ИП ARSENAL'};Приобретение шин для легкового автомобиля, диаметр обода 16;{'nameRu': 'Запрос ценовых предложений'};109372.00;109372.00;{'nameRu': 'Товар'}
050140005538/230022/00;"{'nameRu': 'ТОО ""Asia Consalting""'}";Услуги по оценке здания дома культуры и здания спортзала, находящиеся на территории с. Веселый Подол, согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};58000.00;58000.00;{'nameRu': 'Услуга'}
050140005538/230021/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги по подписке  на печатные периодические издания;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;32206.00;{'nameRu': 'Услуга'}
050140005538/230020/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги по подписке  на печатные периодические издания;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;12000.00;{'nameRu': 'Услуга'}
050140005538/230019/00;{'nameRu': 'ИП ИСИНА Ш.Е.'};Приобретение канцелярских товаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};13540.00;13540.00;{'nameRu': 'Товар'}
050140005538/230018/00;"{'nameRu': 'ТОО ""Костанайнефтепродукт""'}";Бензин для двигателей с искровым зажиганием;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};113482.14;127100.00;{'nameRu': 'Товар'}
050140005538/230017/00;"{'nameRu': 'ИП ""ДетальТехСервис""'}";Текущий ремонт автомашины CHEVROLE NIVA (Нива Шевроле) с заменой запчастей;{'nameRu': 'Запрос ценовых предложений'};149999.00;149999.00;{'nameRu': 'Работа'}
050140005538/230016/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};41400.00;48300.00;{'nameRu': 'Услуга'}
050140005538/230007/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;48300.00;{'nameRu': 'Услуга'}
050140005538/230015/00;"{'nameRu': 'ТОО ""Угольная компания ""Богатырь-Костанай""'}";Приобретение топлива- угля;{'nameRu': 'Через товарные биржи'};0.00;2287725.44;{'nameRu': 'Товар'}
050140005538/230014/00;"{'nameRu': 'ТОО ""Центрум""'}";Услуги по изготовлению фирменных бланков и книги талонов учета обращений;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};14260.00;14260.00;{'nameRu': 'Услуга'}
050140005538/230013/00;"{'nameRu': 'ТОО ""Олжа Арыстан-ПК""'}";Работы по содержанию автомобильных дорог Веселоподольского сельского округа.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;770999.99;{'nameRu': 'Работа'}
050140005538/230012/00;"{'nameRu': 'ТОО ""CIFRTECH""'}";Приобретение компьютерного оборудования;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};492000.00;551040.00;{'nameRu': 'Товар'}
050140005538/230011/00;{'nameRu': 'ИП НҰРАСЫЛ'};Бумага для офисного оборудования, формат А4, в пачке 500 листов;{'nameRu': 'Запрос ценовых предложений'};54875.00;54875.00;{'nameRu': 'Товар'}
050140005538/230010/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием;{'nameRu': 'Запрос ценовых предложений'};133550.00;149576.00;{'nameRu': 'Товар'}
050140005538/230009/00;"{'nameRu': 'ТОО ""Брокер Альянс""'}";Брокерские услуги;{'nameRu': 'Запрос ценовых предложений'};631.00;631.00;{'nameRu': 'Услуга'}
050140005538/230008/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;25999.99;{'nameRu': 'Услуга'}
050140005538/230007/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;48300.00;{'nameRu': 'Услуга'}
050140005538/230006/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";Обслуживание программного продукта Парус-КАЗ.Бюджет (Бюджетное финансирование МСУ);{'nameRu': 'Из одного источника путем прямого заключения договора'};189891.96;283572.00;{'nameRu': 'Услуга'}
050140005538/230005/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Приобретение электроэнергии;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;289942.46;{'nameRu': 'Товар'}
050140005538/230004/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;340972.80;{'nameRu': 'Товар'}
050140005538/230003/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";Банковские услуги;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;46000.00;{'nameRu': 'Услуга'}
