contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060140010457/230044/01;"{'nameRu': 'ОО ""Общество инвалидов ""Ақниет Holding""'}";Кресла офисные;{'nameRu': 'Электронный магазин'};0.00;503749.96;{'nameRu': 'Товар'}
060140010457/230045/00;{'nameRu': 'ИП ЕРМОЛАЕВА ДАРЬЯ НИКОЛАЕВНА'};Составление цветочных композиций композиций;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;65000.00;{'nameRu': 'Услуга'}
060140010457/230044/00;"{'nameRu': 'ОО ""Общество инвалидов ""Ақниет Holding""'}";Кресла офисные;{'nameRu': 'Электронный магазин'};0.00;449776.75;{'nameRu': 'Товар'}
060140010457/230043/00;{'nameRu': 'ИП ИВАНОВА ВАЛЕНТИНА АЛЕКСАНДРОВНА'};Изготовление грамот и штандартов;{'nameRu': 'Запрос ценовых предложений'};0.00;200000.00;{'nameRu': 'Услуга'}
060140010457/230042/00;"{'nameRu': 'АО ""Страховая компания ""АСКО""'}";обязательное страхование гражданско-правовой ответственности владельцев транспортных средств;{'nameRu': 'Из одного источника путем прямого заключения договора'};32058.00;32058.00;{'nameRu': 'Услуга'}
060140010457/230041/00;"{'nameRu': 'ТОО ""СарыаркаАвтоПром""'}";Приобретение легкового автомобиля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;13190000.00;{'nameRu': 'Товар'}
060140010457/230040/00;"{'nameRu': 'ТОО ""МонЭлит""'}";Почасовое использование открытого теннисного корта;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;168000.00;{'nameRu': 'Услуга'}
060140010457/230039/00;{'nameRu': 'ИП Adilet'};Приобретение  медалей для награждения;{'nameRu': 'Запрос ценовых предложений'};0.00;309000.00;{'nameRu': 'Товар'}
060140010457/230038/00;{'nameRu': 'ИП Мир Наград'};Приобретение спортивных кубков;{'nameRu': 'Запрос ценовых предложений'};0.00;592500.00;{'nameRu': 'Товар'}
060140010457/230037/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92 (талоны);{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;184491.00;{'nameRu': 'Товар'}
060140010457/230036/00;"{'nameRu': 'ТОО ""Energy ru""'}";Текущий ремонт автомобиля (согласно дефектной ведомости);{'nameRu': 'Запрос ценовых предложений'};0.00;237000.00;{'nameRu': 'Работа'}
060140010457/230035/00;{'nameRu': 'ИП Иса'};Масло моторное 5 л.;{'nameRu': 'Электронный магазин'};0.00;23000.00;{'nameRu': 'Товар'}
060140010457/230034/00;"{'nameRu': 'ТОО ""Транс Авто Азия""'}";жүргізушімен автобусты жалға алу;{'nameRu': 'Запрос ценовых предложений'};0.00;313600.00;{'nameRu': 'Услуга'}
060140010457/230033/00;{'nameRu': 'ИП Айтбенбетова'};Кеңсе тауарлары;{'nameRu': 'Запрос ценовых предложений'};0.00;1750.00;{'nameRu': 'Товар'}
060140010457/230032/00;"{'nameRu': 'ОО ""Молодежный спортивный клуб ""Горняк""'}";Почасовое использование футбольного поля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;400000.00;{'nameRu': 'Услуга'}
060140010457/230031/00;"{'nameRu': 'ОО ""Павлодарское областное добровольное общество инвалидов""'}";Тряпки для уборки;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;21750.00;{'nameRu': 'Товар'}
060140010457/230030/00;"{'nameRu': 'ИП""Байдильдинова А.Т""'}";Канцелярские товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1600.00;{'nameRu': 'Товар'}
060140010457/230029/00;{'nameRu': 'ИП Айтбенбетова'};Скотч узкий;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;750.00;{'nameRu': 'Товар'}
060140010457/230028/00;{'nameRu': 'ПОБЕДА'};Текущий ремонт автомобиля (согласно дефектной ведомости);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;142700.00;{'nameRu': 'Работа'}
060140010457/230027/00;{'nameRu': 'ИП Бурмистров В.В'};Услуги по заправке и ремонту картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;61056.00;{'nameRu': 'Услуга'}
060140010457/230026/00;"{'nameRu': 'ТОО фирма ""МАКРОС""'}";Масло моторное 5 литров;{'nameRu': 'Электронный магазин'};0.00;11505.00;{'nameRu': 'Товар'}
060140010457/230025/00;{'nameRu': 'ИП Шахан'};Ежедневник;{'nameRu': 'Электронный магазин'};0.00;6000.00;{'nameRu': 'Товар'}
060140010457/230024/00;{'nameRu': 'ИП Ахметов М.Р.'};Почасовое использование спортивного зала;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;195000.00;{'nameRu': 'Услуга'}
060140010457/230023/00;"{'nameRu': 'ОО ""Молодежный спортивный клуб ""Горняк""'}";Почасовое использование спортивного зала;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;240000.01;{'nameRu': 'Услуга'}
060140010457/230022/00;"{'nameRu': 'ТОО ""IS-SAN&COM""'}";Пошив комплектов парадных костюмов размеры по согласованию сторон;{'nameRu': 'Запрос ценовых предложений'};0.00;1742718.88;{'nameRu': 'Работа'}
060140010457/230021/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92 (талоны);{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;204990.00;{'nameRu': 'Товар'}
060140010457/230020/00;"{'nameRu': 'ТОО ""Energy ru""'}";Текущий ремонт автомобиля (согласно дефектной ведомости);{'nameRu': 'Запрос ценовых предложений'};0.00;89800.00;{'nameRu': 'Работа'}
060140010457/230019/00;{'nameRu': 'ИП SURAIGYR'};Медали наградные;{'nameRu': 'Запрос ценовых предложений'};0.00;298080.00;{'nameRu': 'Товар'}
060140010457/230018/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";Бумага А4;{'nameRu': 'Электронный магазин'};0.00;45696.00;{'nameRu': 'Товар'}
060140010457/230017/00;"{'nameRu': 'ТОО ""Диалог-Конверсия Казахстан""'}";Кубки спортивные;{'nameRu': 'Запрос ценовых предложений'};295120.00;330534.40;{'nameRu': 'Товар'}
060140010457/230016/00;{'nameRu': 'ИП ИВАНОВА ВАЛЕНТИНА АЛЕКСАНДРОВНА'};Услуги по изготовлению грамот и других печатных изделий;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;300000.00;{'nameRu': 'Услуга'}
060140010457/230012/01;"{'nameRu': 'ТОО ""ДЛЯХОККЕЯ""'}";Приобретение профессиональной экипировки для хоккея с шайбой;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;994560.00;{'nameRu': 'Товар'}
060140010457/230015/00;"{'nameRu': 'ТОО ""Транс Авто Азия""'}";аренда автобуса с водителем;{'nameRu': 'Запрос ценовых предложений'};450000.00;504000.00;{'nameRu': 'Услуга'}
060140010457/230014/00;"{'nameRu': 'АО ""Страховая компания ""АСКО""'}";обязательное страхование гражданско-правовой ответственности владельцев транспортных средств;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;35264.00;{'nameRu': 'Услуга'}
060140010457/230013/00;"{'nameRu': 'ТОО ""ДЛЯХОККЕЯ""'}";Приобретение профессиональной экипировки для хоккея с шайбой;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};230000.00;257600.00;{'nameRu': 'Товар'}
060140010457/230012/00;"{'nameRu': 'ТОО ""ДЛЯХОККЕЯ""'}";Приобретение профессиональной экипировки для хоккея с шайбой;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;994560.00;{'nameRu': 'Товар'}
060140010457/230011/00;"{'nameRu': 'ТОО ""Energy ru""'}";Текущий ремонт автомобиля (согласно дефектной ведомости);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};98900.00;98900.00;{'nameRu': 'Работа'}
060140010457/230010/00;{'nameRu': 'ИП ИВАНОВА ВАЛЕНТИНА АЛЕКСАНДРОВНА'};Изготовление грамот и других полиграфических изделий;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};250000.00;250000.00;{'nameRu': 'Услуга'}
060140010457/230009/00;{'nameRu': 'ИП ПАК Е.А.'};Кубки спортивные;{'nameRu': 'Запрос ценовых предложений'};125660.00;125660.00;{'nameRu': 'Товар'}
060140010457/230008/00;"{'nameRu': 'ТОО ""Energy ru""'}";Текущий ремонт автомобиля (согласно дефектной ведомости);{'nameRu': 'Запрос ценовых предложений'};249000.00;249000.00;{'nameRu': 'Работа'}
060140010457/230007/00;"{'nameRu': 'ТОО ""Рудненская ЭнергоКомпания""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;434000.00;{'nameRu': 'Услуга'}
