contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
660640000017/230259/00;"{'nameRu': 'ТОО ""EkoLabRecycling""'}";по специфики;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;378694.40;{'nameRu': 'Услуга'}
660640000017/230258/00;"{'nameRu': 'ТОО ""EkoLabRecycling""'}";по специфик;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;411600.00;{'nameRu': 'Услуга'}
660640000017/230257/00;{'nameRu': 'ИП КНАУС ВИКТОР КАРЛОВИЧ'};по специфики;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;138500.00;{'nameRu': 'Товар'}
660640000017/230254/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};по специфики;{'nameRu': 'Электронный магазин'};0.00;72400.00;{'nameRu': 'Товар'}
660640000017/230253/00;"{'nameRu': '""Центр ""Зерде""'}";по специфики;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;40000.00;{'nameRu': 'Услуга'}
660640000017/230252/00;"{'nameRu': 'ТОО ""KPG 10""'}";по специфики;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;125000.40;{'nameRu': 'Товар'}
660640000017/230251/00;"{'nameRu': 'ТОО ""PROFIL-KZ""'}";по специфики;{'nameRu': 'Запрос ценовых предложений'};0.00;24500.00;{'nameRu': 'Услуга'}
660640000017/230250/00;{'nameRu': 'ИП ЭММИ ДЭНТА'};по специфики;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;178500.00;{'nameRu': 'Товар'}
660640000017/230249/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};по специфики;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;628125.00;{'nameRu': 'Услуга'}
660640000017/230248/00;{'nameRu': 'ИП ЕЖИК'};по специфики;{'nameRu': 'Запрос ценовых предложений'};0.00;392000.00;{'nameRu': 'Услуга'}
660640000017/230247/00;"{'nameRu': 'ТОО""Полиграф 206""'}";по специфики;{'nameRu': 'Запрос ценовых предложений'};0.00;47600.00;{'nameRu': 'Товар'}
660640000017/230246/00;"{'nameRu': 'ТОО ""ПГС Компания""'}";"Разработка проектно-сметной документации проекта &amp;amp;amp;quot;Капитальный ремонт Юбилейного ФАП КГП &amp;amp;amp;quot;Районная больница района Беимбета Майлина по адресу Костанайская область, район Беимбета Майлина, село Юбилейное, улица Мира, №18";{'nameRu': 'Конкурс с использованием рейтингово-балльной системы'};0.00;1652176.80;{'nameRu': 'Работа'}
660640000017/230245/00;"{'nameRu': 'Республиканское государственное предприятие на праве хозяйственного ведения ""Национальный научный центр фтизиопульмонологии Республики Казахстан"" Министерства здравоохранения Республики Казахстан'}";по специфики;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;42000.00;{'nameRu': 'Услуга'}
660640000017/230244/00;{'nameRu': 'Incom'};по специфики;{'nameRu': 'Запрос ценовых предложений'};0.00;19900.00;{'nameRu': 'Товар'}
660640000017/230243/00;{'nameRu': 'ИП ARSENAL'};по специфики;{'nameRu': 'Запрос ценовых предложений'};0.00;6646.00;{'nameRu': 'Товар'}
660640000017/230242/00;"{'nameRu': 'ТОО ""БН-Энерго""'}";по специфики;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;10304.00;{'nameRu': 'Товар'}
660640000017/230241/00;"{'nameRu': 'ТОО ""БН-Энерго""'}";по специфики;{'nameRu': 'Запрос ценовых предложений'};0.00;26040.00;{'nameRu': 'Товар'}
660640000017/230240/00;"{'nameRu': 'ТОО ""KZ-91""'}";Работы по техническому обследованию объекта (Красносельский фельдшерско-акушерский пункт) расположенное по адресу Костанайская область район Беимбета Майлина, село Красносельское;{'nameRu': 'Запрос ценовых предложений'};0.00;212808.00;{'nameRu': 'Работа'}
660640000017/230239/00;"{'nameRu': 'ТОО ""МЦФЭР-Казахстан""'}";по специфики;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;264500.00;{'nameRu': 'Услуга'}
660640000017/230238/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};по специфики;{'nameRu': 'Электронный магазин'};0.00;544000.00;{'nameRu': 'Товар'}
660640000017/230237/00;"{'nameRu': 'ТОО ""Центрум""'}";по специфики;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;7000.00;{'nameRu': 'Работа'}
660640000017/230236/00;"{'nameRu': 'ТОО ""We Care""'}";по специфики;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;74500.00;{'nameRu': 'Услуга'}
660640000017/230235/00;"{'nameRu': 'Коммунальное государственное предприятие ""Костанайский высший медицинский колледж"" Управления здравоохранения акимата Костанайской области'}";по специфики;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;90000.00;{'nameRu': 'Услуга'}
660640000017/230234/00;"{'nameRu': 'ТОО ""Kst trade""'}";по специфики;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;3074850.00;{'nameRu': 'Товар'}
660640000017/230233/00;"{'nameRu': 'ТОО ""We Care""'}";по специфики;{'nameRu': 'Запрос ценовых предложений'};0.00;80000.00;{'nameRu': 'Услуга'}
660640000017/230229/01;{'nameRu': 'ИП МОЛДАКАРИМОВ'};Услуги по содержанию зданий/сооружений/помещений и прилегающих территорий;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};900000.00;900000.00;{'nameRu': 'Услуга'}
660640000017/230232/00;"{'nameRu': 'ИП ""Виктор""'}";по специфики;{'nameRu': 'Запрос ценовых предложений'};0.00;59600.00;{'nameRu': 'Товар'}
660640000017/230231/00;{'nameRu': 'ИП ГУЦАЛО АНДРЕЙ ПЕТРОВИЧ'};по специфики;{'nameRu': 'Запрос ценовых предложений'};0.00;27560.00;{'nameRu': 'Товар'}
660640000017/230230/00;{'nameRu': 'ИП Мусин'};Услуги по аренде жилых помещений;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;400000.00;{'nameRu': 'Услуга'}
660640000017/230229/00;{'nameRu': 'ИП МОЛДАКАРИМОВ'};Услуги по содержанию зданий/сооружений/помещений и прилегающих территорий;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;800000.00;{'nameRu': 'Услуга'}
660640000017/230228/00;"{'nameRu': 'АО ""ННЦЧ им. А.Н.Сызганова""'}";Услуги по обучению персонала/сотрудников;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;81300.00;{'nameRu': 'Услуга'}
660640000017/230227/00;"{'nameRu': 'АО ""ННЦЧ им. А.Н.Сызганова""'}";Услуги по обучению персонала/сотрудников;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};40000.00;40000.00;{'nameRu': 'Услуга'}
660640000017/230226/00;{'nameRu': 'Incom'};по специфики;{'nameRu': 'Запрос ценовых предложений'};2760.00;2760.00;{'nameRu': 'Товар'}
660640000017/230225/00;{'nameRu': 'Incom'};по специфики;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};64300.00;64300.00;{'nameRu': 'Товар'}
660640000017/230224/00;{'nameRu': 'ИП Компания Профи полиграф'};по специфики;{'nameRu': 'Запрос ценовых предложений'};89760.00;89760.00;{'nameRu': 'Услуга'}
660640000017/230223/00;{'nameRu': 'ИП ТАРНОВСКАЯ ЮЛИЯ НИКОЛАЕВНА'};по специфики;{'nameRu': 'Запрос ценовых предложений'};245000.00;245000.00;{'nameRu': 'Услуга'}
