contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
950540000659/230088/03;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ТОРИ Ком""'}";ботинки утепленные;{'nameRu': 'Запрос ценовых предложений'};0.00;3449040.00;{'nameRu': 'Товар'}
950540000659/230371/00;{'nameRu': 'ИП ФЕДИН СЕРГЕЙ НИКОЛАЕВИЧ'};работы по ремонту системы электрического водяного отопления;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;15000.00;{'nameRu': 'Работа'}
950540000659/230088/02;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ТОРИ Ком""'}";ботинки утепленные;{'nameRu': 'Запрос ценовых предложений'};0.00;3449040.00;{'nameRu': 'Товар'}
950540000659/230340/01;{'nameRu': 'АЛИБА'};работы по изготовлению металлических 2-х ярусных кроватей;{'nameRu': 'Запрос ценовых предложений'};0.00;665000.00;{'nameRu': 'Работа'}
950540000659/230370/00;"{'nameRu': 'Корпоративный фонд ""Костанай"" общественного объединения ""Казахское общество слепых""'}";услуги изготовления бланочной продукции;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;32480.00;{'nameRu': 'Услуга'}
950540000659/230369/00;"{'nameRu': 'ТОО ""БН-Энерго""'}";выключатель автоматический;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;6716.00;{'nameRu': 'Товар'}
950540000659/230368/00;{'nameRu': 'ИП Буровин С.А.'};автомобильные запчасти;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;2732.00;{'nameRu': 'Товар'}
950540000659/230339/01;{'nameRu': 'ИП Левицкий МА'};электроводонагреватели;{'nameRu': 'Запрос ценовых предложений'};43333.00;43333.00;{'nameRu': 'Товар'}
950540000659/230367/00;"{'nameRu': 'ОО ""Аркалыкское городское добровольное общество инвалидов ""МҮГЕДЕК""'}";работы по изготовлению мебели;{'nameRu': 'Запрос ценовых предложений'};0.00;1180000.00;{'nameRu': 'Работа'}
950540000659/230366/00;"{'nameRu': 'ОО ""Общество инвалидов ""Несібе-Нұр""'}";постельные принадлежности для осужденных;{'nameRu': 'Запрос ценовых предложений'};0.00;533500.00;{'nameRu': 'Товар'}
950540000659/230365/00;"{'nameRu': 'ТОО ""Росзапчасть""'}";автомобильные запчасти;{'nameRu': 'Запрос ценовых предложений'};0.00;59642.00;{'nameRu': 'Товар'}
950540000659/230364/00;{'nameRu': 'ИП ФЕДИНА НАТАЛЬЯ АНАТОЛЬЕВНА'};отвод;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;2500.00;{'nameRu': 'Товар'}
950540000659/230363/00;{'nameRu': 'ИП ЗОТОВ ВАСИЛИЙ ВАСИЛЬЕВИЧ'};услуги потравы клопов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;50000.00;{'nameRu': 'Услуга'}
950540000659/230088/01;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ТОРИ Ком""'}";ботинки утепленные;{'nameRu': 'Запрос ценовых предложений'};0.00;3695400.00;{'nameRu': 'Товар'}
950540000659/230362/00;"{'nameRu': 'Республиканское государственное предприятие на праве хозяйственного ведения ""Еңбек"" учреждений уголовно-исполнительной (пенитенциарной) системы Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан'}";Работы по изготовлению мебели;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;1556800.00;{'nameRu': 'Работа'}
950540000659/230361/01;{'nameRu': 'ИП Кожуров С.М.'};антифриз красный;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};2589.29;2900.00;{'nameRu': 'Товар'}
950540000659/230361/00;{'nameRu': 'ИП Кожуров С.М.'};антифриз красный;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;2995.00;{'nameRu': 'Товар'}
950540000659/230360/00;{'nameRu': 'ИП ПРОКАЕВА ТАТЬЯНА ВЛАДИМИРОВНА'};калькулятор;{'nameRu': 'Запрос ценовых предложений'};0.00;6400.00;{'nameRu': 'Товар'}
950540000659/230359/00;"{'nameRu': 'ИП ""ХОД КОНЕМ""'}";термометр;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};4500.00;4500.00;{'nameRu': 'Товар'}
950540000659/230358/00;{'nameRu': 'ИП ФЕДИНА НАТАЛЬЯ АНАТОЛЬЕВНА'};работы по проведению текущего ремонта автомобиля УАЗ Патриот;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};12000.00;12000.00;{'nameRu': 'Работа'}
950540000659/230357/00;{'nameRu': 'ИП Буровин С.А.'};автомобильные запчасти на УАЗ Патриот;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;9968.00;{'nameRu': 'Товар'}
950540000659/230356/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Bus Service Kst""'}";пленка полиэтиленовая;{'nameRu': 'Запрос ценовых предложений'};0.00;22990.00;{'nameRu': 'Товар'}
950540000659/230355/00;"{'nameRu': 'ТОО ""БН-Энерго""'}";лампочки светодиодные;{'nameRu': 'Запрос ценовых предложений'};0.00;42000.00;{'nameRu': 'Товар'}
950540000659/230354/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""КосДинКом""'}";автомобильные запчасти на chevrolet cruze;{'nameRu': 'Запрос ценовых предложений'};0.00;22097.00;{'nameRu': 'Товар'}
