contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
020440004931/230092/01;"{'nameRu': 'ТОО ""МСервис КСТ""'}";текущее содержание светофорных объектов;{'nameRu': 'Открытый конкурс'};44787455.79;136477599.72;{'nameRu': 'Услуга'}
020440004931/230198/01;"{'nameRu': 'ТОО ""ПроектДизайнКурылыс""'}";ПСД: Реконструкция Притобольского парка (здание АБК,с устройством фонтана и входной группы);{'nameRu': 'Конкурс с использованием рейтингово-балльной системы'};0.00;18004050.00;{'nameRu': 'Работа'}
020440004931/230197/01;{'nameRu': 'ИП Табын'};Изготовление и монтаж металического 3 D штакетника со стойками из профтрубы;{'nameRu': 'Запрос ценовых предложений'};9200117.27;9200117.27;{'nameRu': 'Работа'}
020440004931/230247/00;"{'nameRu': 'ТОО ""A.Priori""'}";Кресло офисное (согласно технической спецификации);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;290640.00;{'nameRu': 'Товар'}
020440004931/230241/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Установление границ и составление проекта образования нового и упорядочения существующего землепользования по двум участкам объекта: ул.Уральская;{'nameRu': 'Запрос ценовых предложений'};0.00;65289.25;{'nameRu': 'Работа'}
020440004931/230239/00;{'nameRu': 'ИП МУХОРТОВА ЕЛЕНА БОРИСОВНА'};регистр, антистеплер;{'nameRu': 'Запрос ценовых предложений'};0.00;21790.00;{'nameRu': 'Товар'}
020440004931/230237/00;{'nameRu': 'ИП АБЫЛХАСАНОВА САМАЛ КАИРГЕЛЬДИНОВНА'};Кресло офисное руководителя 3 штуки;{'nameRu': 'Запрос ценовых предложений'};0.00;242376.00;{'nameRu': 'Товар'}
020440004931/230236/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Оценка земельного участка г.Костанай, Сити Центр (10,0288 га);{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;26385.03;{'nameRu': 'Работа'}
020440004931/230235/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Проведение ведомственной экспертизы технической документации по среднему ремонту дорог с устройством покрытия из ЩМА в г.Костанае;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;449301.00;{'nameRu': 'Услуга'}
020440004931/230234/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Проведение ведомственной экспертизы технической документации по среднему ремонту дорог с устройством покрытия из мелкозернистой а/б смеси в г.Костанае;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;1258042.00;{'nameRu': 'Услуга'}
020440004931/230228/01;{'nameRu': 'ИП Тезекбаева'};Кресло офисное 2 штуки;{'nameRu': 'Запрос ценовых предложений'};0.00;132602.00;{'nameRu': 'Товар'}
020440004931/230233/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Проведение ведомственной экспертизы технической документации по среднему ремонту дорог с ремонтом основания из ЩПС в г.Костанае;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;1707343.00;{'nameRu': 'Услуга'}
020440004931/230062/01;{'nameRu': 'ИП ЖИЕНБАЕВ Б.А.'};Изготовление указателей и наименования улиц, установка, ремонт и замена дорожных знаков;{'nameRu': 'Открытый конкурс'};26130610.81;44642513.74;{'nameRu': 'Работа'}
020440004931/230077/02;"{'nameRu': 'ТОО ""АБЗ плюс""'}";Текущее содержание улиц и мест общего пользования Южной части города;{'nameRu': 'Открытый конкурс'};683800637.99;919212537.31;{'nameRu': 'Работа'}
020440004931/230146/01;"{'nameRu': 'ТОО ""АРВИС""'}";Текущий ремонт внутриквартальных территорий г.Костанай;{'nameRu': 'Открытый конкурс'};892857142.83;1780912000.00;{'nameRu': 'Работа'}
020440004931/230232/00;"{'nameRu': 'ТОО ""Жаңа Өмір 2012""'}";Посадка саженцев по г.Костанай в осенний период;{'nameRu': 'Открытый конкурс'};52242832.12;131911110.24;{'nameRu': 'Работа'}
020440004931/230009/02;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Оплата электроэнергии сетей уличного освещения в поселках;{'nameRu': 'Из одного источника путем прямого заключения договора'};2417448.20;7500000.15;{'nameRu': 'Товар'}
020440004931/230231/00;{'nameRu': 'ИП Ырысты Тогузбаева'};изготовление и установка кабинетных табличек (20х30) - 13 шт;{'nameRu': 'Запрос ценовых предложений'};0.00;55555.00;{'nameRu': 'Работа'}
020440004931/230230/00;"{'nameRu': 'ТОО ""Айдынбек""'}";Текущий ремонт системы освещения парка Победы;{'nameRu': 'Открытый конкурс'};0.00;67760000.00;{'nameRu': 'Работа'}
020440004931/230229/00;"{'nameRu': 'ТОО ""АССОЛЬ и К""'}";"техническое обслуживание теплосчетчика &quot;Эмир Прамер&quot; Д-40";{'nameRu': 'Запрос ценовых предложений'};0.00;22400.00;{'nameRu': 'Услуга'}
020440004931/230228/00;{'nameRu': 'ИП Тезекбаева'};Кресло офисное 2 штуки;{'nameRu': 'Запрос ценовых предложений'};0.00;132602.00;{'nameRu': 'Товар'}
020440004931/230227/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";салфетки для пыли (3 шт в упаковке);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;3861.20;{'nameRu': 'Товар'}
020440004931/230226/00;"{'nameRu': 'ТОО ""АССОЛЬ и К""'}";"Поверка теплосчетчика &amp;quot;Эмир Прамер&amp;quot; Д-40 в комплекте с термопреобразователями сопротивления";{'nameRu': 'Запрос ценовых предложений'};40000.00;44800.00;{'nameRu': 'Услуга'}
