contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
050440005628/230041/00;{'nameRu': 'ИП АДИНА'};"Специфика 149 &quot;Приобретение прочих запасов&quot; по декабрь  месяц 2023г";{'nameRu': 'Запрос ценовых предложений'};0.00;40600.00;{'nameRu': 'Товар'}
050440005628/230040/00;{'nameRu': 'ИП Joker'};"Специфика 149 &quot;Приобретение  прочих запасов&quot; по декабрь 2023г";{'nameRu': 'Запрос ценовых предложений'};0.00;20000.00;{'nameRu': 'Товар'}
050440005628/230039/00;"{'nameRu': 'ИП ""ИСЕНОМАНОВА Р.К.""'}";"Специфика 149 &quot;Приобретение прочих запасов&quot; по декабрь 2023г";{'nameRu': 'Запрос ценовых предложений'};0.00;8450.00;{'nameRu': 'Товар'}
050440005628/230037/00;{'nameRu': 'ИП Сапарали'};Специфика 418 Материально техническое  оснащение государственных предприятии;{'nameRu': 'Запрос ценовых предложений'};0.00;56990.00;{'nameRu': 'Товар'}
050440005628/230036/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Текущий ремонт отопления в КГКП ясли-сад Акбота;{'nameRu': 'Запрос ценовых предложений'};0.00;11626557.60;{'nameRu': 'Услуга'}
050440005628/230035/00;"{'nameRu': 'ТОО ""GUL""'}";Текущий ремонт отопления в КГКП ясли-сад Акбота;{'nameRu': 'Запрос ценовых предложений'};0.00;11625444.32;{'nameRu': 'Услуга'}
050440005628/230034/00;{'nameRu': 'ИП Табын'};"Специфика 159 &quot;Оплата прочих услуг и работ&quot; по декабрь2023года";{'nameRu': 'Запрос ценовых предложений'};0.00;7329999.00;{'nameRu': 'Работа'}
050440005628/230033/00;"{'nameRu': 'ИП ""Алдияр 2017""'}";"Специфика 159 &amp;quot;Оплата прочих услуг и работ&amp;quot; по декабрь 2023г";{'nameRu': 'Запрос ценовых предложений'};0.00;7249770.00;{'nameRu': 'Работа'}
050440005628/230032/00;"{'nameRu': 'ТОО ""ОФ KZ-Security""'}";"Специфика 159 &quot;Оплата прочих услуг и работ&quot; по декабрь месяц 2023г";{'nameRu': 'Запрос ценовых предложений'};0.00;1792000.00;{'nameRu': 'Услуга'}
050440005628/230031/00;"{'nameRu': 'ТОО ""Сұлтан Би""'}";"Специфика 149 &amp;amp;quot;Приобретение прочих запасов&amp;amp;quot; по декабрь 2023г";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;99900.00;{'nameRu': 'Товар'}
050440005628/230030/00;"{'nameRu': 'ИП ""Каспий""'}";"Специфика 149 &quot;Приобретение медикаментов &quot; по декабрь 2023г";{'nameRu': 'Запрос ценовых предложений'};36850.00;36850.00;{'nameRu': 'Товар'}
050440005628/230029/00;{'nameRu': 'ИП Чеботарев'};"Специфика 149 &quot;Приобретение прочих запасов&quot; по декабрь 2023г";{'nameRu': 'Запрос ценовых предложений'};0.00;179982.00;{'nameRu': 'Товар'}
050440005628/230028/00;"{'nameRu': 'Товарищество с ограниченной ответственностью """"Bilim Land""""'}";"Специфика 159 &quot;Оплата прочих услуг и работ  &quot; по декабрь месяц 2023года";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;145000.00;{'nameRu': 'Услуга'}
050440005628/230027/00;"{'nameRu': 'ТОО ""Тазарту - Аркалык""'}";"Специфика 159 &quot;оплата прочих услуг и работ&quot; по декабрь месяц2023г";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;667437.76;{'nameRu': 'Услуга'}
050440005628/230026/00;"{'nameRu': 'КГП ""Аркалыкская региональная больница"" Управления здравоохранения акимата Костанайской области'}";"специфика 159 &quot;Оплата прочих услуг и работ&quot; по декабрьо месяц 2023г";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;109380.00;{'nameRu': 'Услуга'}
050440005628/230025/00;"{'nameRu': 'КГП ""Аркалыкская региональная поликлиника"" Управления здравоохранения акимата Костанайской области'}";"Специфика 159 &quot;Оплата прочих услуг и работ&quot; по декабрь месяц 2023г";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;262650.00;{'nameRu': 'Услуга'}
050440005628/230024/00;"{'nameRu': 'ИП ""КУСАИНОВА А.С""'}";"Специфика 149 &quot;Оплата прочих запасов&quot; на март месяц2023г";{'nameRu': 'Запрос ценовых предложений'};57111.00;57111.00;{'nameRu': 'Товар'}
050440005628/230023/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Северный регион 2030 KZ""'}";"специфика 149 &amp;quot;Приобретение прочих запасов&amp;quot; на март месяц 2023г";{'nameRu': 'Запрос ценовых предложений'};439560.00;492307.20;{'nameRu': 'Товар'}
