contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
960140000498/230157/02;"{'nameRu': 'ТОО ""LTD Jangir""'}";Работы по ремонту нежилых зданий/сооружений/помещений;{'nameRu': 'Запрос ценовых предложений'};7535757.00;16400000.00;{'nameRu': 'Работа'}
960140000498/230160/03;"{'nameRu': 'ТОО ""LTD Jangir""'}";Работы по ремонту нежилых зданий/сооружений/помещений;{'nameRu': 'Запрос ценовых предложений'};7150555.00;23773959.00;{'nameRu': 'Работа'}
960140000498/230180/00;"{'nameRu': 'ТОО ""СемАЗ""'}";Автомобиль специальный, санитарный;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;22100000.00;{'nameRu': 'Товар'}
960140000498/230179/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги по проведению лабораторных/лабораторно-инструментальных исследований/анализов;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;519245.00;{'nameRu': 'Услуга'}
960140000498/230178/00;"{'nameRu': 'ИП ""Smart House""'}";Планшет;{'nameRu': 'Электронный магазин'};0.00;343548.80;{'nameRu': 'Товар'}
960140000498/230177/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ТОО ""Орта-Инвест""""'}";"&quot; Изменения в налогах, бухгалтерском учете. расчете заработной платы с 2023 года&quot;";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;100000.00;{'nameRu': 'Услуга'}
960140000498/230164/01;"{'nameRu': 'ТОО ""Строительная фирма ""БАСТИОН""'}";Работы по текущему ремонту Ключевского медпункта.;{'nameRu': 'Запрос ценовых предложений'};0.00;16817643.36;{'nameRu': 'Работа'}
960140000498/230160/02;"{'nameRu': 'ТОО ""LTD Jangir""'}";Работы по ремонту нежилых зданий/сооружений/помещений;{'nameRu': 'Запрос ценовых предложений'};7150555.00;22273959.00;{'nameRu': 'Работа'}
960140000498/230145/02;"{'nameRu': 'ТОО ""Строй Хоум КВ""'}";Работа по ремонту здания лечебного корпуса. Согласно технической спецификации.;{'nameRu': 'Открытый конкурс'};42259552.79;65494236.40;{'nameRu': 'Работа'}
960140000498/230157/01;"{'nameRu': 'ТОО ""LTD Jangir""'}";Работы по ремонту нежилых зданий/сооружений/помещений;{'nameRu': 'Запрос ценовых предложений'};7535757.00;13400000.00;{'nameRu': 'Работа'}
960140000498/230176/00;"{'nameRu': 'ИП ""Калтаева К.Н.""'}";Разработка ситуационного плана.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;75000.00;{'nameRu': 'Услуга'}
960140000498/230175/00;{'nameRu': 'ИП Турсунов К.Ж.'};Закупка продуктов питания (хлеб);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;216000.00;{'nameRu': 'Товар'}
960140000498/230174/00;"{'nameRu': 'ТОО ""Каз Интер Уголь""'}";Закупка Угля каменого;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;18002880.00;{'nameRu': 'Товар'}
960140000498/230173/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};закупка продуктов питания;{'nameRu': 'Запрос ценовых предложений'};0.00;26432.00;{'nameRu': 'Товар'}
960140000498/230172/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};закупка продуктов питания;{'nameRu': 'Запрос ценовых предложений'};0.00;28224.00;{'nameRu': 'Товар'}
960140000498/230171/00;{'nameRu': 'ИП Турсунбаев'};закупка продуктов питания;{'nameRu': 'Запрос ценовых предложений'};0.00;84750.00;{'nameRu': 'Товар'}
960140000498/230170/00;"{'nameRu': 'ТОО ""Синтегра""'}";Услуги по установке/настройке программного обеспечения;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;2030004.00;{'nameRu': 'Услуга'}
960140000498/230145/01;"{'nameRu': 'ТОО ""Строй Хоум КВ""'}";Работа по ремонту здания лечебного корпуса. Согласно технической спецификации.;{'nameRu': 'Открытый конкурс'};42259552.79;70871857.28;{'nameRu': 'Работа'}
