contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
990440003716/230019/00;"{'nameRu': 'ТОО ""CIFRTECH""'}";Компьютер в комплекте;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};0.00;301056.00;{'nameRu': 'Товар'}
990440003716/230018/00;"{'nameRu': 'Общественное объединение ""Молодежь Узунколя""'}";Оплата услуг в рамках государственного социального заказа по проекту «Услуги по обеспечению деятельности молодежных трудовых отрядов «Жасыл ел»;{'nameRu': 'Закупка по государственному социальному заказу'};2315000.00;2315000.00;{'nameRu': 'Услуга'}
990440003716/230017/00;"{'nameRu': 'Индивидуальный предприниматель "" Пашкин Павел Николаевич""'}";Приобретение канц. товаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};8945.00;10018.40;{'nameRu': 'Товар'}
990440003716/230016/00;"{'nameRu': 'ТОО ""Республиканский центр подготовки и обучения кадров""'}";"Услуги по обучению на тему &quot;Безопасность и охрана труда&quot; и &quot;Пожарная безопасность&quot;(1 человек)";{'nameRu': 'Запрос ценовых предложений'};19000.00;19000.00;{'nameRu': 'Услуга'}
990440003716/230015/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги по подписке на печатные периодические издания (Нұрлы Жол);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};4500.00;4500.00;{'nameRu': 'Услуга'}
990440003716/230014/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги по подписке на печатные периодические издания;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};28754.63;32205.18;{'nameRu': 'Услуга'}
990440003716/230013/00;{'nameRu': 'ИП Арын'};Услуги по изготовлению бланков;{'nameRu': 'Запрос ценовых предложений'};5000.00;5000.00;{'nameRu': 'Услуга'}
990440003716/230012/00;"{'nameRu': 'Общественное объединение ""Молодежь Узунколя""'}";Оплата услуг в рамках государственного социального заказа по проекту «Организация и проведение мероприятий,в рамках программы Рухани жаңғыру в Узункольском районе»;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};550000.00;741000.00;{'nameRu': 'Услуга'}
990440003716/230011/00;"{'nameRu': 'Молодежное ОО ""Болашақ"" Федоровского района'}";Оплата услуг в рамках государственного социального заказа  по проекту  «Услуги по обеспечению деятельности молодежных трудовых отрядов «Жасыл ел»;{'nameRu': 'Закупка по государственному социальному заказу'};8482142.00;8482142.00;{'nameRu': 'Услуга'}
990440003716/230010/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";Финансовые услуги;{'nameRu': 'Из одного источника путем прямого заключения договора'};14000.00;28000.00;{'nameRu': 'Услуга'}
990440003716/230009/00;"{'nameRu': 'ОФ ""Ассоциация психологов Костанайской области""'}";Оплата услуг в рамках государственного социального заказа «Организация и проведение мероприятий, направленных на профилактику религиозного экстремизма и терроризма среди молодежи»;{'nameRu': 'Закупка по государственному социальному заказу'};0.00;700000.00;{'nameRu': 'Услуга'}
990440003716/230008/00;"{'nameRu': 'Общественное объединение ""Молодежь Узунколя""'}";Оплата услуг в рамках государственного социального заказа «Организация и проведение комплекса мероприятий, направленных на формирование антикоррупционной культуры в Узункольском районе»;{'nameRu': 'Закупка по государственному социальному заказу'};300000.00;538000.00;{'nameRu': 'Услуга'}
990440003716/230007/00;"{'nameRu': 'Общественное объединение ""Молодежь Узунколя""'}";Оплата услуг в рамках государственного социального заказа «Организация и проведение дебатного турнира среди молодежи Узункольского района»;{'nameRu': 'Закупка по государственному социальному заказу'};200000.00;589000.00;{'nameRu': 'Услуга'}
990440003716/230006/00;"{'nameRu': 'Общественное объединение ""Молодежь Узунколя""'}";Оплата услуг в рамках государственного социального заказа «Организация и проведение фестиваля Золотой книги молодежи Узункольского района»;{'nameRu': 'Закупка по государственному социальному заказу'};300000.00;633900.00;{'nameRu': 'Услуга'}
990440003716/230005/00;"{'nameRu': 'АО ""Казахтелеком""'}";Оплата услуг телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;54999.99;{'nameRu': 'Услуга'}
990440003716/230004/00;"{'nameRu': 'ТОО ""Редакция Узункольской районной газеты ""Нұрлы жол""'}";Услуги по размещению информационных материалов в СМИ (График приема граждан);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};14000.00;56000.00;{'nameRu': 'Услуга'}
990440003716/230003/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;384000.01;{'nameRu': 'Услуга'}
990440003716/230002/00;{'nameRu': 'ИП Чеботарев'};Бумага А 4;{'nameRu': 'Запрос ценовых предложений'};20990.00;20990.00;{'nameRu': 'Товар'}
990440003716/230001/00;"{'nameRu': 'Индивидуальный предприниматель "" Пашкин Павел Николаевич""'}";Заправка картриджа;{'nameRu': 'Запрос ценовых предложений'};4300.00;4816.00;{'nameRu': 'Услуга'}
