contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
971040001487/230109/00;{'nameRu': 'ИП Мухтар'};Кабель;{'nameRu': 'Запрос ценовых предложений'};0.00;29280.00;{'nameRu': 'Товар'}
971040001487/230108/00;{'nameRu': 'БЕРНИК ВИТАЛИЙ ВИКТОРОВИЧ'};Смеситель;{'nameRu': 'Запрос ценовых предложений'};0.00;74144.00;{'nameRu': 'Товар'}
971040001487/230107/00;{'nameRu': 'Opt_santeh_KZ'};Смеситель;{'nameRu': 'Запрос ценовых предложений'};0.00;53000.00;{'nameRu': 'Товар'}
971040001487/230106/00;"{'nameRu': 'ИП ""Каспий""'}";Тачка;{'nameRu': 'Запрос ценовых предложений'};0.00;43500.00;{'nameRu': 'Товар'}
971040001487/230105/00;"{'nameRu': 'ТОО ""Бум Маг""'}";Клей;{'nameRu': 'Запрос ценовых предложений'};0.00;122920.00;{'nameRu': 'Товар'}
971040001487/230104/00;{'nameRu': 'ИП Оралбай'};Машина шлифовальная;{'nameRu': 'Запрос ценовых предложений'};0.00;14888.00;{'nameRu': 'Товар'}
971040001487/230103/00;{'nameRu': 'Ип Алижан'};Ковровая дорожка красная;{'nameRu': 'Запрос ценовых предложений'};0.00;199950.00;{'nameRu': 'Товар'}
971040001487/230001/01;{'nameRu': 'ИП Майстепанов В.В.'};Обеспечение питанием обучающихся с 1 по 4 класс Общеобразовательной школы №2;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};5467500.00;12054000.00;{'nameRu': 'Услуга'}
971040001487/230102/00;"{'nameRu': 'ТОО ""Айвенго""'}";Гетры. Накидка;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;82880.00;{'nameRu': 'Товар'}
971040001487/230101/00;{'nameRu': 'ИП КУЛИКОВСКАЯ ИРИНА ПЕТРОВНА'};катушка для триммера газонокосилки;{'nameRu': 'Запрос ценовых предложений'};0.00;15980.00;{'nameRu': 'Товар'}
971040001487/230100/00;{'nameRu': 'ИП Табыс'};Мяч баскетбольный,;{'nameRu': 'Запрос ценовых предложений'};0.00;79800.00;{'nameRu': 'Товар'}
971040001487/230099/00;{'nameRu': 'ИП Әзімхан'};Мяч волейбольный,;{'nameRu': 'Запрос ценовых предложений'};0.00;86990.00;{'nameRu': 'Товар'}
971040001487/230098/00;{'nameRu': 'ИП КАЗБАЕВ   К.К.'};Наколенник защитный для волейбола;{'nameRu': 'Запрос ценовых предложений'};0.00;16400.00;{'nameRu': 'Товар'}
971040001487/230097/00;{'nameRu': 'Aldiyar'};Хлор;{'nameRu': 'Запрос ценовых предложений'};0.00;351000.00;{'nameRu': 'Товар'}
971040001487/230096/00;{'nameRu': 'ИП Диас'};Стакан;{'nameRu': 'Запрос ценовых предложений'};0.00;47000.00;{'nameRu': 'Товар'}
971040001487/230095/00;{'nameRu': 'ИП  Шайкин  Е.Е.'};Бумага для офисного оборудования;{'nameRu': 'Запрос ценовых предложений'};0.00;540000.00;{'nameRu': 'Товар'}
971040001487/230094/00;{'nameRu': 'ИП Abdirazak'};Регистр;{'nameRu': 'Запрос ценовых предложений'};0.00;85350.00;{'nameRu': 'Товар'}
971040001487/230093/00;{'nameRu': 'KLEVER'};Файл - вкладыш;{'nameRu': 'Запрос ценовых предложений'};0.00;12000.00;{'nameRu': 'Товар'}
971040001487/230092/00;{'nameRu': 'ИП АДИНА'};Скоросшиватель;{'nameRu': 'Запрос ценовых предложений'};0.00;49500.00;{'nameRu': 'Товар'}
971040001487/230091/00;"{'nameRu': 'ИП ""ИСЕНОМАНОВА Р.К.""'}";Мыло;{'nameRu': 'Запрос ценовых предложений'};0.00;27800.00;{'nameRu': 'Товар'}
971040001487/230090/00;"{'nameRu': 'ТОО ""Prof Catering""'}";Огнетушитель порошковый;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;191452.80;{'nameRu': 'Товар'}
971040001487/230089/00;"{'nameRu': 'Общественное объединение инвалидов ""SERT""'}";Парта двухместная с двумя стульями, регулируемая;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;776160.00;{'nameRu': 'Товар'}
971040001487/230088/00;"{'nameRu': 'ТОО ""Офис Клининг""'}";Работы по изготовлению  стол обеденный и стулья для столовой школы;{'nameRu': 'Запрос ценовых предложений'};0.00;1993600.00;{'nameRu': 'Работа'}
971040001487/230087/00;"{'nameRu': 'ТОО ""ҚазМысҚұрылыс 2016""'}";"Статуэтка наградная &quot;Домбра&quot; для вручения";{'nameRu': 'Запрос ценовых предложений'};0.00;144975.00;{'nameRu': 'Товар'}
971040001487/230086/00;"{'nameRu': 'ИП ""Каспий""'}";Клей для кафеля, водостойкий, 25 кг;{'nameRu': 'Запрос ценовых предложений'};0.00;89310.00;{'nameRu': 'Товар'}
971040001487/230085/00;{'nameRu': 'ИП Умаров'};Ветошь;{'nameRu': 'Запрос ценовых предложений'};0.00;115500.00;{'nameRu': 'Товар'}
971040001487/230084/00;{'nameRu': 'ИП ARSENAL'};Перчатки;{'nameRu': 'Запрос ценовых предложений'};0.00;25400.00;{'nameRu': 'Товар'}
971040001487/230083/00;"{'nameRu': 'ИП      ""Ұлан""'}";Рамка;{'nameRu': 'Запрос ценовых предложений'};0.00;61500.00;{'nameRu': 'Товар'}
971040001487/230082/00;{'nameRu': 'ИП Пиримкулова'};Грамота;{'nameRu': 'Запрос ценовых предложений'};0.00;64980.00;{'nameRu': 'Товар'}
971040001487/230081/00;{'nameRu': 'АЛДАНОВА АЙГУЛ УМИРБЕКОВНА'};Фотобумага глянцевая, цветная, А4;{'nameRu': 'Запрос ценовых предложений'};0.00;22400.00;{'nameRu': 'Товар'}
971040001487/230016/02;"{'nameRu': 'АО ""Транстелеком""'}";доп на увеличение 2т*164080*5, 1т*164080*4;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};1545849.11;5086480.00;{'nameRu': 'Услуга'}
971040001487/230080/00;"{'nameRu': 'ТОО ""Seven Hills of Kazakhstan""'}";сопровождение программного обеспечения «Конфигурация «Бюджет» на платформе «1С»;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};133928.57;600000.02;{'nameRu': 'Услуга'}
971040001487/230079/00;{'nameRu': 'ШАКАЛАК ГУЛМИРА ТОКСАНБАЙКЫЗЫ'};Услуги по научно-технической обработке документов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};250000.00;250000.00;{'nameRu': 'Услуга'}
971040001487/230078/00;"{'nameRu': 'ТОО ""УЦ Samuryg""'}";Услуги по обучению персонала/сотрудников;{'nameRu': 'Запрос ценовых предложений'};0.00;34350.00;{'nameRu': 'Услуга'}
971040001487/230077/00;{'nameRu': 'Golden Rush'};Подъемник для инвалидных колясок;{'nameRu': 'Запрос ценовых предложений'};0.00;977123.00;{'nameRu': 'Товар'}
971040001487/230076/00;"{'nameRu': 'ИП ""Каспий""'}";Работы по настилу линолеума;{'nameRu': 'Запрос ценовых предложений'};0.00;787000.00;{'nameRu': 'Работа'}
971040001487/230075/00;{'nameRu': 'ИП Ера'};Унитаз;{'nameRu': 'Запрос ценовых предложений'};0.00;86694.00;{'nameRu': 'Товар'}
971040001487/230074/00;{'nameRu': 'ИП Ера'};Провод;{'nameRu': 'Запрос ценовых предложений'};0.00;49950.00;{'nameRu': 'Товар'}
971040001487/230073/00;{'nameRu': 'ИП БУТ ЕВГЕНИЙ АЛЕКСАНДРОВИЧ'};Краска;{'nameRu': 'Запрос ценовых предложений'};0.00;73920.00;{'nameRu': 'Товар'}
971040001487/230072/00;"{'nameRu': 'ИП ""ПОСПЕЛОВ В.В.""'}";Услуги по заправке картриджей;{'nameRu': 'Запрос ценовых предложений'};0.00;250000.00;{'nameRu': 'Услуга'}
971040001487/230071/00;{'nameRu': 'ИП СИМАНОВИЧ Р'};Строительные товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;339000.00;{'nameRu': 'Товар'}
971040001487/230070/00;{'nameRu': 'ИП СИМАНОВИЧ Р'};Канц товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;25100.00;{'nameRu': 'Товар'}
971040001487/230069/00;{'nameRu': 'ИП Казына'};Текущий ремонт мягкой кровли здания мастерских школы;{'nameRu': 'Запрос ценовых предложений'};2400000.00;2400000.00;{'nameRu': 'Работа'}
971040001487/230068/00;"{'nameRu': 'ТОО ""АЛЮМИНСТРОЙ""'}";Приобретение путевок на летний лагерь для остронуждающихся учащихся из числа малообеспеченных семей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;270000.00;{'nameRu': 'Услуга'}
971040001487/230067/00;{'nameRu': 'ИП Нургожа'};краска эмаль;{'nameRu': 'Запрос ценовых предложений'};506000.00;506000.00;{'nameRu': 'Товар'}
971040001487/230066/00;"{'nameRu': 'Общественное объединение инвалидов ""SERT""'}";Диван;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};379000.00;648480.00;{'nameRu': 'Товар'}
971040001487/230065/00;"{'nameRu': 'Общественное объединение инвалидов ""SERT""'}";Пуф;{'nameRu': 'Запрос ценовых предложений'};360000.00;403200.00;{'nameRu': 'Товар'}
971040001487/230064/00;{'nameRu': 'Аекең'};Услуга по доставке питьевой воды, в бутылях по 18,9л;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;150000.00;{'nameRu': 'Услуга'}
971040001487/230063/00;{'nameRu': 'ИП Азмаганбетова Ж'};Работы по изготовлению жалюзи/занавесок;{'nameRu': 'Запрос ценовых предложений'};0.00;150000.00;{'nameRu': 'Работа'}
971040001487/230062/00;{'nameRu': 'ИП Нургожина'};Клей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};35000.00;35000.00;{'nameRu': 'Товар'}
971040001487/230061/00;{'nameRu': 'ИП Прахт'};Работы по ремонту/модернизации системы видеонаблюдения и аналогичного оборудования;{'nameRu': 'Запрос ценовых предложений'};0.00;375000.00;{'nameRu': 'Работа'}
971040001487/230060/00;{'nameRu': 'KLEVER'};Клей;{'nameRu': 'Запрос ценовых предложений'};0.00;12200.00;{'nameRu': 'Товар'}
971040001487/230059/00;"{'nameRu': 'ТОО ""Кулерторг""'}";Диспенсер;{'nameRu': 'Запрос ценовых предложений'};141000.00;157920.00;{'nameRu': 'Товар'}
971040001487/230058/00;"{'nameRu': 'ТОО ""Арка дидары""'}";Услуги по предоставлению платного телевидения;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;250000.00;{'nameRu': 'Услуга'}
971040001487/230057/00;"{'nameRu': '""Алибекова""'}";Рассада;{'nameRu': 'Запрос ценовых предложений'};109000.00;109000.00;{'nameRu': 'Товар'}
971040001487/230056/00;"{'nameRu': 'ТОО ""Adancom""'}";Принтер;{'nameRu': 'Электронный магазин'};0.00;349440.00;{'nameRu': 'Товар'}
971040001487/230055/00;"{'nameRu': 'ИП ""Smart House""'}";Устройство многофункциональное;{'nameRu': 'Электронный магазин'};0.00;301999.98;{'nameRu': 'Товар'}
971040001487/230054/00;"{'nameRu': 'ИП""Байдильдинова А.Т""'}";Щетка;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;9900.00;{'nameRu': 'Товар'}
971040001487/230053/00;{'nameRu': 'ИП Беркімбаев'};Органайзер;{'nameRu': 'Электронный магазин'};0.00;16500.00;{'nameRu': 'Товар'}
971040001487/230052/00;{'nameRu': 'Индивидуальный предприниматель NUR'};Трубка;{'nameRu': 'Электронный магазин'};41776.78;46789.99;{'nameRu': 'Товар'}
971040001487/230051/00;{'nameRu': 'ИП Soltustik-2020'};Мел;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;12000.00;{'nameRu': 'Товар'}
971040001487/230016/01;"{'nameRu': 'АО ""Транстелеком""'}";услуги по доступу к интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};1545849.11;2789360.00;{'nameRu': 'Услуга'}
971040001487/230050/00;{'nameRu': 'ИП СӘТ'};Работы по изготовлению стендов/табличек/надписей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;527000.00;{'nameRu': 'Работа'}
971040001487/230049/00;"{'nameRu': 'ТОО ""Экибастузское учебно - производственное предприятие Казахского общества слепых""'}";Перчатки;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;75000.00;{'nameRu': 'Товар'}
971040001487/230048/00;{'nameRu': 'ИП Издаев'};Урна;{'nameRu': 'Запрос ценовых предложений'};0.00;28820.00;{'nameRu': 'Товар'}
971040001487/230047/00;"{'nameRu': 'ИП ""Алтын балық""'}";Мешок;{'nameRu': 'Запрос ценовых предложений'};0.00;37800.00;{'nameRu': 'Товар'}
971040001487/230046/00;"{'nameRu': 'ТОО ""Серхан74""'}";Лампа светодиодная;{'nameRu': 'Запрос ценовых предложений'};0.00;71680.00;{'nameRu': 'Товар'}
971040001487/230045/00;{'nameRu': 'ИП САПА'};Нож;{'nameRu': 'Запрос ценовых предложений'};0.00;34500.00;{'nameRu': 'Товар'}
971040001487/230044/00;{'nameRu': 'МЫРЗАХМЕТОВ ІЛИЯС'};Гипохлорит кальция;{'nameRu': 'Запрос ценовых предложений'};0.00;155904.00;{'nameRu': 'Товар'}
971040001487/230043/00;{'nameRu': 'ИП Zhekenov Company'};Нагель;{'nameRu': 'Запрос ценовых предложений'};0.00;33196.00;{'nameRu': 'Товар'}
971040001487/230042/00;{'nameRu': 'Электрокомплект'};Светильник;{'nameRu': 'Запрос ценовых предложений'};127230.00;127230.00;{'nameRu': 'Товар'}
971040001487/230041/00;{'nameRu': 'ИП Диас'};Скоба, Дырокол;{'nameRu': 'Запрос ценовых предложений'};7460.00;7460.00;{'nameRu': 'Товар'}
971040001487/230040/00;"{'nameRu': 'ТОО ""СКАЖ и М""'}";Краска;{'nameRu': 'Запрос ценовых предложений'};284900.00;284900.00;{'nameRu': 'Товар'}
971040001487/230039/00;{'nameRu': 'ИП Кабдугалиева Б.К.'};Скоросшиватель, Скрепка;{'nameRu': 'Запрос ценовых предложений'};5450.00;5450.00;{'nameRu': 'Товар'}
971040001487/230038/00;"{'nameRu': 'ТОО ""Серхан74""'}";Выключатель;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};11650.00;13048.00;{'nameRu': 'Товар'}
971040001487/230037/00;{'nameRu': 'ИП ТОЙХОДЖАЕВ Н.О.'};Похвальный лист;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};10000.00;10000.00;{'nameRu': 'Товар'}
971040001487/230036/00;"{'nameRu': 'Республиканское государственное предприятие на праве хозяйственного ведения ""Банкнотная фабрика Национального банка Республики Казахстан""'}";изготовление бланков государственного образца об образовании;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;29065.12;{'nameRu': 'Услуга'}
971040001487/230035/00;{'nameRu': 'ИП ТАРНОВСКАЯ ЮЛИЯ НИКОЛАЕВНА'};обслуживание 1с бухгалтерия;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;100000.00;{'nameRu': 'Услуга'}
971040001487/230034/00;"{'nameRu': 'ТОО ""Тазарту - Аркалык""'}";вывоз и размещение твердо-бытовых отходов (мусор).;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;803010.87;{'nameRu': 'Услуга'}
971040001487/230033/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Проведение медицинского осмотра работников, гигиеническое обучение;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};47435.00;155900.00;{'nameRu': 'Услуга'}
971040001487/230032/00;"{'nameRu': 'КГП ""Аркалыкская региональная больница"" Управления здравоохранения акимата Костанайской области'}";Услуги по периодическому медицинскому осмотру персонала;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;21620.00;{'nameRu': 'Услуга'}
971040001487/230031/00;"{'nameRu': 'ИП ""Sultan""'}";Бумага A4;{'nameRu': 'Запрос ценовых предложений'};0.00;680064.00;{'nameRu': 'Товар'}
971040001487/230030/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};Канцелярские товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;23600.00;{'nameRu': 'Товар'}
971040001487/230029/00;{'nameRu': 'ИП КОЖАХМЕТОВ'};Файл, ручка, регистр;{'nameRu': 'Запрос ценовых предложений'};0.00;49400.00;{'nameRu': 'Товар'}
971040001487/230028/00;{'nameRu': 'ИП Баков Ж.Т.'};Услуга по облуживанию пожарной сигнализации.;{'nameRu': 'Запрос ценовых предложений'};76930.00;109900.00;{'nameRu': 'Услуга'}
971040001487/230027/00;{'nameRu': 'ИП KAZCOD'};Услуга по техническому облуживанию видеокамер.;{'nameRu': 'Запрос ценовых предложений'};71183.00;111855.00;{'nameRu': 'Услуга'}
971040001487/230026/00;"{'nameRu': 'ТОО ""Медицинский центр ""Казахстан""'}";Услуги по медицинскому осмотру персонала;{'nameRu': 'Запрос ценовых предложений'};0.00;340500.00;{'nameRu': 'Услуга'}
971040001487/230025/00;{'nameRu': 'ИП НҰРӘЛИ'};Клей для кафеля;{'nameRu': 'Запрос ценовых предложений'};0.00;6000.00;{'nameRu': 'Товар'}
971040001487/230024/00;"{'nameRu': 'ТОО ""СКАЖ и М""'}";Водно-дисперсионная краска;{'nameRu': 'Запрос ценовых предложений'};141000.00;157920.00;{'nameRu': 'Товар'}
971040001487/230023/00;"{'nameRu': 'ИП Учебный центр ""Anti-terror""'}";Разработка паспорта объекта уязвимого в террористическом отношении;{'nameRu': 'Запрос ценовых предложений'};0.00;289888.00;{'nameRu': 'Работа'}
971040001487/230022/00;"{'nameRu': 'ТОО ""AOU""'}";Услуги по дератизации, дезинсекции помещения;{'nameRu': 'Запрос ценовых предложений'};0.00;40100.00;{'nameRu': 'Услуга'}
971040001487/230021/00;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";Услуги по энергоснабжению;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;4900000.00;{'nameRu': 'Услуга'}
971040001487/230020/00;{'nameRu': 'АЛДАНОВА АЙГУЛ УМИРБЕКОВНА'};Домбра;{'nameRu': 'Запрос ценовых предложений'};0.00;342000.00;{'nameRu': 'Товар'}
