contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
120340000054/230005/01;"{'nameRu': 'АО ""Нефтяная страховая компания""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;{'nameRu': 'Запрос ценовых предложений'};105791.34;105791.34;{'nameRu': 'Услуга'}
120340000054/230044/00;"{'nameRu': 'Общественное объединение ""Развитие предпринимательства""'}";Изготовление бланков ветеринарных справок согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;46800.00;{'nameRu': 'Услуга'}
120340000054/230043/00;{'nameRu': 'Oil Центр'};Услуги по замене масла на служебных автомобилях согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;122528.00;{'nameRu': 'Услуга'}
120340000054/230042/00;"{'nameRu': 'ТОО ""Мунай Трейд kst""'}";Топливо дизельное летнее;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};395085.00;442495.20;{'nameRu': 'Товар'}
120340000054/230041/00;"{'nameRu': 'АО ""КСЖ ""Евразия""'}";Услуги по обязательному страхованию работника от несчастных случаев при исполнении им трудовых (служебных) обязанностей;{'nameRu': 'Запрос ценовых предложений'};0.00;70000.00;{'nameRu': 'Услуга'}
120340000054/230040/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""CLU""'}";Услуги по предоставлению лицензий на право использования программного обеспечения;{'nameRu': 'Запрос ценовых предложений'};0.00;12185.60;{'nameRu': 'Услуга'}
120340000054/230039/00;{'nameRu': 'grup.kzXANULAN'};Шина для легкового автомобиля, летняя, радиальная, 215/55/R17;{'nameRu': 'Запрос ценовых предложений'};111400.00;111400.00;{'nameRu': 'Товар'}
120340000054/230038/00;"{'nameRu': 'ТОО ""Казхимагро""'}";Аппарат Шилова - приспособление для фиксации 5-ти миллилитрового шприца в рабочем положении с целью выполнения инъекций;{'nameRu': 'Запрос ценовых предложений'};21000.00;21000.00;{'nameRu': 'Товар'}
120340000054/230037/00;{'nameRu': 'ИП Даллакян А.М.'};Услуги по заправке картириджа и ремонт оргтехники;{'nameRu': 'Запрос ценовых предложений'};0.00;42000.00;{'nameRu': 'Услуга'}
120340000054/230036/00;"{'nameRu': 'ТОО ""Эталон Авто Костанай""'}";Бензин для двигателей с искровым зажиганием марки Аи-92 талоны;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};183030.00;204993.60;{'nameRu': 'Товар'}
120340000054/230035/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по предоставлению доступа к информационному сервису «Электронные отчеты» на веб-портале opi.dfo.kz;{'nameRu': 'Из одного источника путем прямого заключения договора'};58650.00;58650.00;{'nameRu': 'Услуга'}
120340000054/230034/00;"{'nameRu': 'ТОО ""Костанайгороформление""'}";Флагшток кабинетный металлический не менее 2,6м (золото) в комплекте подставка, наконечник;{'nameRu': 'Запрос ценовых предложений'};27000.00;30240.00;{'nameRu': 'Товар'}
120340000054/230033/00;"{'nameRu': 'ТОО ""ГБР Арыстан""'}";Работы по установке (монтаж) тревожной кнопки с дальнейшим обслуживанием до конца года;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;201342.40;{'nameRu': 'Работа'}
120340000054/230032/00;"{'nameRu': 'ТОО ""Центр Профессиональных Услуг ""URZAT""""'}";Услуги по техническому осмотру/диагностике основных средств подлежащих списанию, с выдачей актов технического заключения и с последующей утилизацией списанных активов;{'nameRu': 'Запрос ценовых предложений'};15678.00;15678.00;{'nameRu': 'Услуга'}
120340000054/230031/00;"{'nameRu': 'ТОО ""Селекция и К""'}";Азот жидкий сорт 1;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};42000.00;42000.00;{'nameRu': 'Товар'}
120340000054/230030/00;"{'nameRu': 'ИП ""ИРГАСИМОВА АСЕМГУЛЬ МАРАТОВНА""'}";Изготовление фирменных гербовых бланков согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};7200.00;7200.00;{'nameRu': 'Услуга'}
120340000054/230007/01;{'nameRu': 'ИП Сартаева И М'};Услуги по замене масла на служебных автомобилях согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};24500.00;24500.00;{'nameRu': 'Услуга'}
120340000054/230029/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги приема, обработки, хранения и передачи в неизменном виде фискальных данных;{'nameRu': 'Из одного источника путем прямого заключения договора'};13392.86;18000.00;{'nameRu': 'Услуга'}
120340000054/230028/00;{'nameRu': 'ИП БОЛАШАҚ'};Перчатки медицинские одноразовые, нитриловые, неопудренные, размер L;{'nameRu': 'Запрос ценовых предложений'};12861.00;12861.00;{'nameRu': 'Товар'}
120340000054/230027/00;{'nameRu': 'ЖК Ахмедов'};Идентификационный микрочип, опозновательная бирка;{'nameRu': 'Запрос ценовых предложений'};236985.00;236985.00;{'nameRu': 'Товар'}
120340000054/230026/00;"{'nameRu': 'ТОО ""Kst trade""'}";Топливо дизельное летнее;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};474107.14;531000.00;{'nameRu': 'Товар'}
120340000054/230025/00;{'nameRu': 'ИП Мазкенова'};Пакет мусорный полиэтиленовый, не менее 30 л., без завязок;{'nameRu': 'Запрос ценовых предложений'};4800.00;4800.00;{'nameRu': 'Товар'}
120340000054/230024/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Скоросшиватель картонный, А4, мелованный, пробитая вставка;{'nameRu': 'Запрос ценовых предложений'};6400.00;7168.00;{'nameRu': 'Товар'}
120340000054/230023/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Файл - вкладыш;{'nameRu': 'Запрос ценовых предложений'};3354.00;3756.48;{'nameRu': 'Товар'}
120340000054/230022/00;"{'nameRu': 'ТОО ""База сжиженного газа""'}";Газ нефтяной сжиженный талоны со сроком действия до тридцатого июня;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;70000.00;{'nameRu': 'Товар'}
120340000054/230021/00;{'nameRu': 'ИП Касымова'};Услуги по текущему ремонту и техническому обслуживанию служебного автотранспорта согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;1117000.00;{'nameRu': 'Услуга'}
120340000054/230020/00;{'nameRu': 'ИП Компания Профи полиграф'};Изготовление бланков ветеринарных справок согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};39000.00;39000.00;{'nameRu': 'Услуга'}
