contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060540004576/230103/00;"{'nameRu': 'ИП ""Старокожев Д.М.""'}";Замена потолочного светильника;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;15700.00;{'nameRu': 'Работа'}
060540004576/230102/00;"{'nameRu': 'КГП ""Карабалыкская районная больница"" Управления здравоохранения акимата Костанайской области'}";Медицинский осмотр сотрудников;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;5200.00;{'nameRu': 'Услуга'}
060540004576/230100/00;{'nameRu': 'ИП ARSENAL'};Приобретение одноразовых перчаток;{'nameRu': 'Запрос ценовых предложений'};0.00;7950.00;{'nameRu': 'Товар'}
060540004576/230099/00;{'nameRu': 'ИП ДИЯНЧУК ЕЛЕНА ДМИТРИЕВНА'};Канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;56182.56;{'nameRu': 'Товар'}
060540004576/230098/00;{'nameRu': 'ИП ШЕВЧЕНКО ЕЛЕНА ВАСИЛЬЕВНА'};"Пошив новогоднего костюма &quot;Снегурочка&quot;";{'nameRu': 'Запрос ценовых предложений'};0.00;90000.00;{'nameRu': 'Работа'}
060540004576/230097/00;"{'nameRu': 'ТОО ""SU Service group""'}";Изготовление офисного дивана;{'nameRu': 'Запрос ценовых предложений'};0.00;274400.00;{'nameRu': 'Работа'}
060540004576/230096/00;{'nameRu': 'АЛДИЯРОВА АЯУЛЫМ САТЫБАЛДЫЕВНА'};Приобретение телевизора;{'nameRu': 'Запрос ценовых предложений'};0.00;57000.00;{'nameRu': 'Товар'}
060540004576/230006/01;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};63826.99;71486.23;{'nameRu': 'Товар'}
060540004576/230005/01;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги по проведению лабораторных анализов;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;46755.00;{'nameRu': 'Услуга'}
060540004576/230095/00;"{'nameRu': 'ТОО ""Happy Toy""'}";Изготовление комплекта пуфов-трансформеров Сороконожка;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;127036.00;{'nameRu': 'Работа'}
060540004576/230094/00;{'nameRu': 'WINCOM'};Услуги по составлению актов технического обследования и заключения на списание основных средств, подлежащих дальнейшей утилизации;{'nameRu': 'Запрос ценовых предложений'};0.00;12000.00;{'nameRu': 'Услуга'}
060540004576/230093/00;"{'nameRu': 'ТОО ""Constellation KZ""'}";Изготовление мебели;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};445000.00;445000.00;{'nameRu': 'Работа'}
060540004576/230092/00;"{'nameRu': 'ТОО ""Constellation KZ""'}";Изготовление шкафа для документов со стеклом (2 шт);{'nameRu': 'Запрос ценовых предложений'};221000.00;221000.00;{'nameRu': 'Работа'}
060540004576/230091/00;{'nameRu': 'ИП ШЕВЧЕНКО ЕЛЕНА ВАСИЛЬЕВНА'};Работы по пошиву национальных костюмов;{'nameRu': 'Запрос ценовых предложений'};90000.00;90000.00;{'nameRu': 'Работа'}
060540004576/230090/00;{'nameRu': 'ИП ФЁДОРОВ СЕРГЕЙ ВИКТОРОВИЧ'};Приобретение игрушек;{'nameRu': 'Запрос ценовых предложений'};169657.00;190015.84;{'nameRu': 'Товар'}
060540004576/230089/00;"{'nameRu': 'ТОО ""Triginta""'}";Разработка сайта организации;{'nameRu': 'Запрос ценовых предложений'};0.00;85750.00;{'nameRu': 'Работа'}
060540004576/230088/00;"{'nameRu': 'ТОО ""Центрум""'}";Изготовление бейджа на магните;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};12000.00;12000.00;{'nameRu': 'Работа'}
060540004576/230087/00;"{'nameRu': 'ТОО ""Happy Toy""'}";Игровые пособия;{'nameRu': 'Электронный магазин'};122735.00;137463.20;{'nameRu': 'Товар'}
060540004576/230086/00;{'nameRu': 'ИП ШИБИЦКАЯ НАТАЛЬЯ МИХАЙЛОВНА'};Ноутбук;{'nameRu': 'Запрос ценовых предложений'};221000.00;247520.00;{'nameRu': 'Товар'}
060540004576/230085/00;{'nameRu': 'ИП Канат'};Ноутбук;{'nameRu': 'Запрос ценовых предложений'};0.00;206000.00;{'nameRu': 'Товар'}
060540004576/230084/00;"{'nameRu': 'ТОО ""Happy Toy""'}";Игровые пособия;{'nameRu': 'Электронный магазин'};34245.00;38354.40;{'nameRu': 'Товар'}
060540004576/230082/00;{'nameRu': 'ИП ЗОТОВ ЕВГЕНИЙ СЕРГЕЕВИЧ'};"Подарок ко &quot;Дню инвалида&quot;";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};35000.00;35000.00;{'nameRu': 'Товар'}
060540004576/230081/00;{'nameRu': 'ИП РАДУГА'};Пошив новогодних костюмов;{'nameRu': 'Запрос ценовых предложений'};0.00;223891.00;{'nameRu': 'Работа'}
060540004576/230080/00;"{'nameRu': 'ИП ""Кинсфатор Е.Г.""'}";Беговая дорожка;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};151600.00;151600.00;{'nameRu': 'Товар'}
