contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
050140005351/230054/00;"{'nameRu': 'ИП ""Ерсайын""'}";Изготовление дорожных знаков и ИДН;{'nameRu': 'Запрос ценовых предложений'};0.00;190000.00;{'nameRu': 'Работа'}
050140005351/230053/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Дезинфекция колодца;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;4800.00;{'nameRu': 'Услуга'}
050140005351/230050/00;"{'nameRu': 'ТОО ""Geosmet""'}";Работы по корректировке сметной документации и составлению технической документации на средний ремонт автомобильной дороги ул. Новая в с. Шолаксай Наурзумского района;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;400000.00;{'nameRu': 'Услуга'}
050140005351/230049/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Комплекс (оборудование) мобильного пожаротушения;{'nameRu': 'Запрос ценовых предложений'};0.00;3780030.24;{'nameRu': 'Товар'}
050140005351/230048/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Aroma trade""'}";Приобретение прицепа - мобильный универсальный пожарный модуль МУПМ-300;{'nameRu': 'Запрос ценовых предложений'};0.00;3772257.44;{'nameRu': 'Товар'}
050140005351/230047/00;"{'nameRu': 'ТОО ""СтройСити LTD""'}";Технический надзор на средний ремонт улиц переулок Западный, Казахская в с.Шолаксай Наурзумского района;{'nameRu': 'Открытый конкурс'};0.00;1161077.40;{'nameRu': 'Услуга'}
050140005351/230046/00;{'nameRu': 'ИП ГАЛКИНА СВЕТЛАНА ВАСИЛЬЕВНА'};Изготовление баннеров;{'nameRu': 'Запрос ценовых предложений'};0.00;54000.00;{'nameRu': 'Услуга'}
050140005351/230045/00;{'nameRu': 'Korkem Print'};Изготовление баннеров;{'nameRu': 'Запрос ценовых предложений'};0.00;49500.00;{'nameRu': 'Услуга'}
050140005351/230042/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;153742.50;{'nameRu': 'Товар'}
050140005351/230041/00;{'nameRu': 'ИП Губарев Михаил Сергеевич'};Услуги по заправке картриджей и замена фотобарабана;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;16000.00;{'nameRu': 'Услуга'}
050140005351/230040/00;;Средний ремонт улиц переулок Западный, Казахская в с.Шолаксай Наурзумского района;{'nameRu': 'Открытый конкурс'};0.00;38750700.80;{'nameRu': 'Работа'}
050140005351/230039/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Учебный центр ""SGK KZ""'}";Обучение в семинаре;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;70000.00;{'nameRu': 'Услуга'}
050140005351/230038/00;"{'nameRu': 'ТОО ""Samruk Tekstil""'}";Флаг уличный;{'nameRu': 'Запрос ценовых предложений'};0.00;12172.16;{'nameRu': 'Товар'}
050140005351/230037/00;"{'nameRu': 'ИП ""Сандибекова""'}";Услуги по заправке огнетушителей;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;15400.00;{'nameRu': 'Услуга'}
050140005351/230010/01;"{'nameRu': 'ТОО ""Наурзум сервис""'}";Холодная вода;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;10400.00;{'nameRu': 'Услуга'}
050140005351/230036/00;"{'nameRu': 'ИП ""Шынғыс""'}";Фильтры на служебный автомобиль (топливный);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};8500.00;8500.00;{'nameRu': 'Товар'}
050140005351/230035/00;"{'nameRu': 'ИП ""Казиев Н.Т.""'}";Установка скотомогильника в селе Шолаксай Наурзумкого района;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;2450000.00;{'nameRu': 'Работа'}
050140005351/230034/00;"{'nameRu': 'ИП ""Шынғыс""'}";Автомасло;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;30000.00;{'nameRu': 'Товар'}
050140005351/230033/00;{'nameRu': 'ИП Киндина Тойжан Аскаповна'};Канцелярские принадлежности;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;65657.00;{'nameRu': 'Товар'}
050140005351/230032/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;102495.00;{'nameRu': 'Товар'}
050140005351/230031/00;"{'nameRu': 'ИП ""Шынғыс""'}";Фильтры на служебный автомобиль;{'nameRu': 'Запрос ценовых предложений'};6333.00;6333.00;{'nameRu': 'Товар'}
050140005351/230023/01;"{'nameRu': 'ТОО ""Надежда-С""'}";Технический надзор на средний ремонт автомобильной дороги улицы Казахская в с. Шолаксай;{'nameRu': 'Открытый конкурс'};0.00;1279842.48;{'nameRu': 'Услуга'}
050140005351/230030/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Услуги проведения ведомственной экспертизы для среднего ремонта автомобильных дорог ул. Казахская, переулок Западная в с. Шолаксай Наурзумского района;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;449301.00;{'nameRu': 'Услуга'}
050140005351/230029/00;{'nameRu': 'ИП ГАЛКИНА СВЕТЛАНА ВАСИЛЬЕВНА'};Изготовление баннеров;{'nameRu': 'Из одного источника путем прямого заключения договора'};46000.00;46000.00;{'nameRu': 'Услуга'}
050140005351/230028/00;"{'nameRu': 'ТОО ""ЭПК-forfait"" (ЭПК-форфайт)'}";Работа по устройству освещения ул. Новая в с. Шолаксай;{'nameRu': 'Открытый конкурс'};0.00;2586732.29;{'nameRu': 'Работа'}
050140005351/230027/00;"{'nameRu': 'ТОО ""ЭПК-forfait"" (ЭПК-форфайт)'}";Работа по устройству освещения ул. Юбилейная в с. Шолаксай;{'nameRu': 'Открытый конкурс'};0.00;3216025.34;{'nameRu': 'Работа'}
050140005351/230026/00;"{'nameRu': 'ТОО ""ЭПК-forfait"" (ЭПК-форфайт)'}";Работа по устройству освещения ул. Ленина в с. Шолаксай;{'nameRu': 'Открытый конкурс'};0.00;5919235.84;{'nameRu': 'Работа'}
050140005351/230025/00;"{'nameRu': 'ТОО ""Центрум""'}";Изготовление фирменных бланков;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};5100.00;5100.00;{'nameRu': 'Услуга'}
050140005351/230024/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";Бумага А 4;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;57523.20;{'nameRu': 'Товар'}
050140005351/230023/00;"{'nameRu': 'ТОО ""Надежда-С""'}";Технический надзор на средний ремонт автомобильной дороги улицы Казахская в с. Шолаксай;{'nameRu': 'Открытый конкурс'};0.00;1279842.48;{'nameRu': 'Услуга'}
050140005351/230022/00;{'nameRu': 'ИП ДИЯНЧУК ЕЛЕНА ДМИТРИЕВНА'};Канцелярские принадлежности;{'nameRu': 'Запрос ценовых предложений'};0.00;34931.68;{'nameRu': 'Товар'}
050140005351/230021/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";подписка на периодические издание 2 полугодие 2023 года;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;32206.00;{'nameRu': 'Услуга'}
050140005351/230020/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";подписка на периодические издание 2 полугодие 2023 года;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;4500.00;{'nameRu': 'Услуга'}
050140005351/230019/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};41400.00;51750.00;{'nameRu': 'Услуга'}
050140005351/230002/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;51750.00;{'nameRu': 'Услуга'}
050140005351/230018/00;"{'nameRu': 'ТОО ""Науырзым тынысы""'}";Услуги по публикации в СМИ;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;42425.60;{'nameRu': 'Услуга'}
050140005351/230017/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};58437.50;65450.00;{'nameRu': 'Товар'}
050140005351/230016/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуга интернета;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;225000.00;{'nameRu': 'Услуга'}
050140005351/230015/00;"{'nameRu': '""Колпаков Максим Александрович""'}";Составление сметной документации;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;75000.00;{'nameRu': 'Услуга'}
050140005351/230014/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Отын-Гарант""'}";Уголь каменный;{'nameRu': 'Через товарные биржи'};0.00;832104.00;{'nameRu': 'Товар'}
050140005351/230013/00;{'nameRu': 'Steppe'};Принтер многофункциональный;{'nameRu': 'Запрос ценовых предложений'};0.00;88970.00;{'nameRu': 'Товар'}
