contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
050140005200/230053/00;"{'nameRu': 'Крестьянское хозяйство ""Аль - Баракат""'}";Зимние содержание автомобильных дорог села Чили (работы по очистке снега проезжей части);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;251398.40;{'nameRu': 'Работа'}
050140005200/230052/00;"{'nameRu': 'ТОО ""Костанайнефтепродукт""'}";Бензин -92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;163984.00;{'nameRu': 'Товар'}
050140005200/230046/01;{'nameRu': 'ИП Ерман'};изготовление фирменных бланков распоряжение;{'nameRu': 'Запрос ценовых предложений'};6999.00;6999.00;{'nameRu': 'Услуга'}
050140005200/230051/00;"{'nameRu': 'ТОО ""ГАС""'}";Пошив чехлов на сиденья служебного автомобиля Chevrolet Nexia;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;42900.00;{'nameRu': 'Работа'}
050140005200/230050/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Учебный центр ""SGK KZ""'}";"Особенности ведения бухгалтерского учета в ГУ &quot; Учет налоговых и неналоговых поступлений в учете ГУ&quot;.";{'nameRu': 'Из одного источника путем прямого заключения договора'};70000.00;70000.00;{'nameRu': 'Услуга'}
050140005200/230049/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;15094.80;{'nameRu': 'Товар'}
050140005200/230048/00;{'nameRu': 'ИП Мұхамеджанов'};"Разработка проектно-сметной документации и составлению технической документации &quot;Средний ремонт автомобильной дороги в селе Юльевка по ул.Октябрьская и Баймагамбетова&quot; с сопровождением положительного заключения ведомственной экспертизы на &quot;средний ремонт автомобильной дороги.";{'nameRu': 'Запрос ценовых предложений'};0.00;249990.00;{'nameRu': 'Услуга'}
050140005200/230047/00;{'nameRu': 'ИП Кожуров С.М.'};Масло моторное;{'nameRu': 'Запрос ценовых предложений'};9288.00;10402.56;{'nameRu': 'Товар'}
050140005200/230046/00;{'nameRu': 'ИП Ерман'};изготовление фирменных бланков распоряжение;{'nameRu': 'Запрос ценовых предложений'};0.00;6999.00;{'nameRu': 'Услуга'}
050140005200/230045/00;"{'nameRu': 'ТОО ""ГАС""'}";Замена автошин с включением стоимости автошин в количестве 4 штук (185/65R15) шины зимние с шипами, дисков колесных в количестве 4-х штук;{'nameRu': 'Запрос ценовых предложений'};0.00;102080.00;{'nameRu': 'Услуга'}
050140005200/230044/00;"{'nameRu': 'ИП   ""Абилгазин""'}";Замена автошин с включением стоимости автошин в количестве 4 штук (185/65R15) шины зимние с шипами, дисков колесных в количестве 4-х штук;{'nameRu': 'Запрос ценовых предложений'};0.00;131454.40;{'nameRu': 'Услуга'}
050140005200/230043/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;478999.74;{'nameRu': 'Товар'}
050140005200/230033/01;"{'nameRu': 'ИП ""СТАТУС""'}";работы по освещению улицы в с.Федосевка Аулиекольского района;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1071428.00;1071428.00;{'nameRu': 'Работа'}
050140005200/230042/00;{'nameRu': 'КАРТБАЕВ РИНАТ'};Услуги по вывозу (сбору) неопасных отходов/имущества/материалов Сулукольского сельского округа;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};444000.00;444000.00;{'nameRu': 'Услуга'}
