contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
011240002463/230021/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";подписка на периодические издания на 2024 год;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;9000.00;{'nameRu': 'Услуга'}
011240002463/230020/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";подписка на периодические издания на 2024 год;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;72397.12;{'nameRu': 'Услуга'}
011240002463/230005/01;{'nameRu': 'Государственное коммунальное предприятие “Кушмурунская теплоэнергетическая компания” акимата Аулиекольского района государственного учреждения “Отдел жилищно – коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата Аулиекольского района”'};отопление служебного помещения;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;789000.00;{'nameRu': 'Услуга'}
011240002463/230002/02;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";Обслуживание программного продукта Парус-КАЗ.Бюджет (Бюджетное планирование);{'nameRu': 'Из одного источника путем прямого заключения договора'};553857.14;930480.00;{'nameRu': 'Услуга'}
011240002463/230019/00;"{'nameRu': 'ТОО ""Kst trade""'}";бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;122994.00;{'nameRu': 'Товар'}
011240002463/230018/00;{'nameRu': 'ИП Дановская Светлана Николаевна'};Изготовление вертикальных жалюзи;{'nameRu': 'Запрос ценовых предложений'};49680.00;49680.00;{'nameRu': 'Работа'}
011240002463/230006/01;"{'nameRu': 'АО ""Казахтелеком""'}";услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};37558.97;70240.00;{'nameRu': 'Услуга'}
011240002463/230002/01;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";Обслуживание программного продукта Парус-КАЗ.Бюджет (Бюджетное планирование);{'nameRu': 'Из одного источника путем прямого заключения договора'};484625.00;775400.00;{'nameRu': 'Услуга'}
011240002463/230017/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};109816.07;122994.00;{'nameRu': 'Товар'}
011240002463/230016/00;{'nameRu': 'ИП ФОНГРАД ЯКОВ ВИЛЛИЕВИЧ'};Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};8000.00;60000.00;{'nameRu': 'Услуга'}
