contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
041240004366/230336/00;{'nameRu': 'КГКП «Ясли-сад «Балдырған» отдела образования Федоровского района» Управления образования акимата Костанайской области'};Услуги по реализации государственного образовательного заказа в дошкольных организациях образования;{'nameRu': 'Договор на услуги государственного образовательного заказа'};0.00;2000000.00;{'nameRu': 'Услуга'}
041240004366/230335/00;{'nameRu': 'ИП ШЕЛЕСТ НАТАЛЬЯ АЛЕКСАНДРОВНА'};Текущий ремонт картриджей;{'nameRu': 'Запрос ценовых предложений'};0.00;70000.00;{'nameRu': 'Работа'}
041240004366/230334/00;{'nameRu': 'ИП Зулпыхар'};запасные части ПАЗ И ГАЗ;{'nameRu': 'Запрос ценовых предложений'};0.00;53940.00;{'nameRu': 'Товар'}
041240004366/230331/00;{'nameRu': 'ИП ГЕДЗ СЕРГЕЙ ПАВЛОВИЧ'};запасные части ПАЗ И ГАЗ;{'nameRu': 'Запрос ценовых предложений'};0.00;49500.00;{'nameRu': 'Товар'}
041240004366/230330/00;"{'nameRu': 'ИП ""Авдеенко С.В.""'}";запасные части ПАЗ И ГАЗ;{'nameRu': 'Запрос ценовых предложений'};0.00;92800.00;{'nameRu': 'Товар'}
041240004366/230329/00;{'nameRu': 'ИП Кожуров С.М.'};запасные части ПАЗ И ГАЗ;{'nameRu': 'Запрос ценовых предложений'};0.00;220151.68;{'nameRu': 'Товар'}
041240004366/230024/01;{'nameRu': 'КГКП «Ясли-сад «Балбөбек» отдела образования Федоровского района» Управления образования акимата Костанайской области'};Услуги по реализации государственного образовательного заказа в дошкольных организациях образования;{'nameRu': 'Договор на услуги государственного образовательного заказа'};9055000.00;10240000.00;{'nameRu': 'Услуга'}
041240004366/230326/00;{'nameRu': 'ИП Камзин'};прибор учета электроэнергии;{'nameRu': 'Запрос ценовых предложений'};0.00;40990.00;{'nameRu': 'Товар'}
041240004366/230325/00;{'nameRu': 'ИП Кулашева ДБ'};шкафчик индивидуальный 5 секционный для учащихся;{'nameRu': 'Запрос ценовых предложений'};0.00;697998.00;{'nameRu': 'Товар'}
041240004366/230026/01;{'nameRu': 'КГКП «Ясли-сад «Қарлығаш» отдела образования Федоровского района» Управления образования акимата Костанайской области'};Услуги по реализации государственного образовательного заказа в дошкольных организациях образования;{'nameRu': 'Договор на услуги государственного образовательного заказа'};16425000.00;19909000.00;{'nameRu': 'Услуга'}
041240004366/230023/01;{'nameRu': 'КГКП «Ясли-сад «Аленушка» отдела образования Федоровского района» Управления образования акимата Костанайской области'};Услуги по реализации государственного образовательного заказа в дошкольных организациях образования;{'nameRu': 'Договор на услуги государственного образовательного заказа'};4788000.00;5881000.00;{'nameRu': 'Услуга'}
