contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
150240017536/230029/00;{'nameRu': 'ИП Есімхан'};настольные игры;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;7000.00;{'nameRu': 'Товар'}
150240017536/230027/00;{'nameRu': 'ИП Есімхан'};Игра  настольная;{'nameRu': 'Запрос ценовых предложений'};0.00;58659.00;{'nameRu': 'Товар'}
150240017536/230026/00;{'nameRu': 'Alash'};Работы по изготовлению мебели;{'nameRu': 'Запрос ценовых предложений'};0.00;284999.99;{'nameRu': 'Работа'}
150240017536/230025/00;{'nameRu': 'ИП Есімхан'};Комплект инвентаря (дартс);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;4464.00;{'nameRu': 'Товар'}
150240017536/230024/00;"{'nameRu': 'ИП ""АДИЛОВА Г.А""'}";Кинопроектор;{'nameRu': 'Электронный магазин'};0.00;132900.00;{'nameRu': 'Товар'}
150240017536/230023/00;{'nameRu': 'ИП Есімхан'};настольные игры (игра диксит, игра Монополия);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};9698.00;9698.00;{'nameRu': 'Товар'}
150240017536/230022/00;{'nameRu': 'ИП Есімхан'};настольные игры (лото, шашки, шахматы,домино);{'nameRu': 'Запрос ценовых предложений'};14196.00;14196.00;{'nameRu': 'Товар'}
150240017536/230021/00;{'nameRu': 'ИП Нурсултан Абдул-Насирович'};Организация и проведение районной игры КВН среди молодежи в Денисовском районе;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};350000.00;350000.00;{'nameRu': 'Услуга'}
150240017536/230020/00;"{'nameRu': 'ИП ""Best in Move""'}";Услуги по организации проведению тренинга;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};100000.00;100000.00;{'nameRu': 'Услуга'}
150240017536/230019/00;{'nameRu': 'GWS-group'};Услуги по нанесению надпиcи и эмблемы на бейсболки на мероприятие Слет волонтеров;{'nameRu': 'Запрос ценовых предложений'};153900.00;153900.00;{'nameRu': 'Услуга'}
150240017536/230018/00;{'nameRu': 'ИП Alau'};Доска магнитная маркерная 90*120 см аллюминевая рамка,;{'nameRu': 'Запрос ценовых предложений'};32100.00;32100.00;{'nameRu': 'Товар'}
150240017536/230017/00;{'nameRu': 'Megapolis'};Флаг 15*25 (на мероприятие);{'nameRu': 'Запрос ценовых предложений'};11999.00;13438.88;{'nameRu': 'Работа'}
150240017536/230016/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги по подписке на печатные периодические издания.;{'nameRu': 'Из одного источника путем прямого заключения договора'};4464.29;5000.00;{'nameRu': 'Услуга'}
150240017536/230015/00;"{'nameRu': 'Коммунальное государственное учреждение ""Детский оздоровительный лагерь ""Солнечный"" отдела образования Денисовского района"" Управления образования акимата Костанайской области'}";"Услуги по обеспечению питания и проживания участникам мероприятий
(cлет молодежи)";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};216000.00;216000.00;{'nameRu': 'Услуга'}
150240017536/230014/00;"{'nameRu': 'Коммунальное государственное учреждение ""Детский оздоровительный лагерь ""Солнечный"" отдела образования Денисовского района"" Управления образования акимата Костанайской области'}";Проживание и питание участников Форума молодежи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};216000.00;216000.00;{'nameRu': 'Услуга'}
150240017536/230013/00;{'nameRu': 'ИП МАРАМЗИН С.А'};"Услуги по нанесению надписи/изображений/эмблем на предмет/объект; услуги полиграфические по изготовлению/печатанию полиграфической продукции";{'nameRu': 'Запрос ценовых предложений'};73800.00;73800.00;{'nameRu': 'Услуга'}
150240017536/230012/00;"{'nameRu': 'ТОО ""IT-comp""'}";Криптопровайдер аппаратный каз-токен;{'nameRu': 'Запрос ценовых предложений'};22000.00;24640.00;{'nameRu': 'Товар'}
150240017536/230011/00;{'nameRu': 'KLEVER'};Скоросшиватель формата А 4;{'nameRu': 'Запрос ценовых предложений'};9800.00;9800.00;{'nameRu': 'Товар'}
150240017536/230010/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги по подписке на печатные периодические издания.;{'nameRu': 'Из одного источника путем прямого заключения договора'};3600.00;3600.00;{'nameRu': 'Услуга'}
150240017536/230009/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Art Express Design""'}";Уличный флаг;{'nameRu': 'Запрос ценовых предложений'};16500.00;18480.00;{'nameRu': 'Работа'}
150240017536/230008/00;"{'nameRu': 'ТОО ""Альянстелеком""'}";Компьютер в комплекте;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};241670.00;270670.40;{'nameRu': 'Товар'}
150240017536/230007/00;{'nameRu': 'ИП Чеботарев'};Бумага для офисного оборудования, формат А4.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};126426.00;126426.00;{'nameRu': 'Товар'}
150240017536/230006/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};13839.24;37199.99;{'nameRu': 'Услуга'}
150240017536/230005/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};171464.29;460895.99;{'nameRu': 'Услуга'}
150240017536/230004/00;{'nameRu': 'ИП БУХАРОВ  ИЛЬЯ  ВЛАДИМИРОВИЧ'};Услуги по администрированию и техническому обслуживанию программного обеспечения 1 с программа;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};189000.00;252000.00;{'nameRu': 'Услуга'}
150240017536/230003/00;"{'nameRu': 'Костанайский филиал Акционерного общества ""Страховая компания ""Виктория""'}";арендная плата за помещение;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};739500.00;887400.00;{'nameRu': 'Услуга'}
150240017536/230002/00;{'nameRu': 'ИП БАУМ А.Т.'};Услуги по техническому обслуживанию компьютерной/периферийной оргтехники/оборудования и их частей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};10800.00;20000.00;{'nameRu': 'Услуга'}
150240017536/230001/00;{'nameRu': 'ИП БАУМ А.Т.'};Заправка картриджа.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1600.00;20000.00;{'nameRu': 'Услуга'}
