contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
980740002073/230034/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;98390.40;{'nameRu': 'Товар'}
980740002073/230033/00;{'nameRu': 'ИП ТАРНОВСКАЯ ЮЛИЯ НИКОЛАЕВНА'};поддержка программного продукта;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;260000.00;{'nameRu': 'Услуга'}
980740002073/230032/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Investment solutions Astana""'}";приобретение хозяйственных товаров;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};22050.00;24696.00;{'nameRu': 'Товар'}
980740002073/230031/00;"{'nameRu': 'ИП""Усюкевич А.С.""'}";приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};23940.00;23940.00;{'nameRu': 'Товар'}
980740002073/230030/00;"{'nameRu': 'ИП "" Стратинский Сергей Иванович""'}";приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};60480.00;60480.00;{'nameRu': 'Товар'}
980740002073/230029/00;"{'nameRu': 'ИП ""УНАЕВ Т. Ж.""'}";приобретение хозяйственных товаров;{'nameRu': 'Запрос ценовых предложений'};55755.00;55755.00;{'nameRu': 'Товар'}
980740002073/230028/00;"{'nameRu': 'ИП "" Стратинский Сергей Иванович""'}";приобретение прочих запасов;{'nameRu': 'Запрос ценовых предложений'};13200.00;13200.00;{'nameRu': 'Товар'}
980740002073/230027/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";приобретение прочих запасов;{'nameRu': 'Запрос ценовых предложений'};0.00;18473.28;{'nameRu': 'Товар'}
980740002073/230026/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Temza.kz""'}";приобретение прочих запасов;{'nameRu': 'Запрос ценовых предложений'};167800.00;187936.00;{'nameRu': 'Товар'}
980740002073/230025/00;{'nameRu': 'KLEVER'};приобретение канцелярских товаров;{'nameRu': 'Запрос ценовых предложений'};10746.00;10746.00;{'nameRu': 'Товар'}
980740002073/230024/00;{'nameRu': 'ИП Жансая'};Работы по текущему ремонту автотранспортных средств;{'nameRu': 'Запрос ценовых предложений'};980000.00;980000.00;{'nameRu': 'Работа'}
980740002073/230023/00;{'nameRu': 'ИП АЖАР'};Работы по ремонту автотранспортных средств на служебный автомобиль SKODA OCTAVIA A7.// /;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;235000.00;{'nameRu': 'Работа'}
