contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
970140001587/230027/00;"{'nameRu': 'ТОО ""Костанайнефтепродукт""'}";Бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;108650.00;{'nameRu': 'Товар'}
970140001587/230026/00;"{'nameRu': 'АО ""Страховая компания ""Номад Иншуранс""'}";Услуги по страхованию гражданско-правовой ответственности (кроме страхования гражданско-правовой ответственности владельцев автомобильного, воздушного, водного транспорта);{'nameRu': 'Запрос ценовых предложений'};0.00;25646.00;{'nameRu': 'Услуга'}
970140001587/230025/00;{'nameRu': 'ИП ГЕДЗ СЕРГЕЙ ПАВЛОВИЧ'};Текущий ремонт автомобиля;{'nameRu': 'Запрос ценовых предложений'};0.00;48000.00;{'nameRu': 'Работа'}
970140001587/230024/00;{'nameRu': 'ИП ДЕМБИЦКИЙ'};Уголь каменный;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};657120.00;735974.40;{'nameRu': 'Товар'}
970140001587/230023/00;"{'nameRu': 'ИП ""Рекламные технологии""'}";изготовление баннера;{'nameRu': 'Запрос ценовых предложений'};38900.00;38900.00;{'nameRu': 'Услуга'}
970140001587/230022/00;"{'nameRu': 'ИП ""Kst-Trade""'}";щебень;{'nameRu': 'Запрос ценовых предложений'};517440.00;517440.00;{'nameRu': 'Товар'}
970140001587/230021/00;"{'nameRu': 'ТОО ""Адал-И""'}";Электромонтажные работы;{'nameRu': 'Открытый конкурс'};0.00;6899200.00;{'nameRu': 'Работа'}
970140001587/230020/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92;{'nameRu': 'Запрос ценовых предложений'};96990.00;108628.80;{'nameRu': 'Товар'}
970140001587/230019/00;{'nameRu': 'ИП Бектасов'};Планшет;{'nameRu': 'Запрос ценовых предложений'};118400.00;118400.00;{'nameRu': 'Товар'}
970140001587/230018/00;{'nameRu': 'ИП Насырова'};Термопринтер;{'nameRu': 'Запрос ценовых предложений'};66566.00;66566.00;{'nameRu': 'Товар'}
970140001587/230017/00;"{'nameRu': 'ТОО ""Kazakh partner""'}";Компьютер;{'nameRu': 'Запрос ценовых предложений'};380200.00;425824.00;{'nameRu': 'Товар'}
970140001587/230016/00;"{'nameRu': 'ТОО ""Жаркөл"" акимата Федоровского района'}";Услуги по удалению неопасных отходов/имущества/материалов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};24750.00;49500.00;{'nameRu': 'Услуга'}
970140001587/230015/00;{'nameRu': 'ИП Танар'};Работы по среднему ремонту дорог ул.Абая, Г.Кравченко, с.Лесное, Коржинкольского сельского округа, Федоровского района;{'nameRu': 'Открытый конкурс'};43506000.00;48726720.00;{'nameRu': 'Работа'}
970140001587/230014/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};41400.00;51750.00;{'nameRu': 'Услуга'}
970140001587/230013/00;"{'nameRu': 'ТОО ""Батыс Сапа Инжиниринг""'}";Услуги по авторскому/техническому надзору;{'nameRu': 'Открытый конкурс'};1236546.00;1384931.52;{'nameRu': 'Услуга'}
970140001587/230003/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;51750.00;{'nameRu': 'Услуга'}
970140001587/230012/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";Банковские услуги;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;51000.00;{'nameRu': 'Услуга'}
970140001587/230011/00;"{'nameRu': 'ТОО ""Костанайнефтепродукт""'}";Бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};161955.36;181390.00;{'nameRu': 'Товар'}
970140001587/230010/00;{'nameRu': 'ИП САГИДУЛЛАЕВА А.К.'};Герб РК;{'nameRu': 'Запрос ценовых предложений'};24000.00;24000.00;{'nameRu': 'Товар'}
970140001587/230009/00;{'nameRu': 'ИП Гриб Виктор Владимирович'};Обслуживание пожарной сигнализации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};13900.00;27800.00;{'nameRu': 'Работа'}
970140001587/230008/00;"{'nameRu': 'ИП ""КАЛИБЕКОВА У""'}";изготовление бланков;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};9000.00;9000.00;{'nameRu': 'Услуга'}
970140001587/230007/00;{'nameRu': 'ИП АЛПЫСБАЕВА В.М.'};заправка картриджей;{'nameRu': 'Запрос ценовых предложений'};0.00;30000.00;{'nameRu': 'Услуга'}
970140001587/230006/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};428928.57;715985.09;{'nameRu': 'Товар'}
970140001587/230005/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";электрэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};256964.29;546018.82;{'nameRu': 'Товар'}
970140001587/230004/00;"{'nameRu': 'АО ""Казахтелеком""'}";Усулуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};25804.67;79000.00;{'nameRu': 'Услуга'}
970140001587/230003/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;51750.00;{'nameRu': 'Услуга'}
970140001587/230002/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &quot;Парус-КАЗ.Бюджет&quot; (Бухгалтерский учет МСФО. Расчет заработной платы. Бюджетное финансирование МСУ)";{'nameRu': 'Из одного источника путем прямого заключения договора'};514976.79;769032.00;{'nameRu': 'Услуга'}
970140001587/230001/00;"{'nameRu': 'ТОО ""Arvik Telecom""'}";услуги спутниковой связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};256000.00;430080.00;{'nameRu': 'Услуга'}
