contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000340004677/230093/00;"{'nameRu': 'ТОО ""KOHKO""'}";Услуги по предоставлению вычислительных мощностей для физического размещения информации на сервере, постоянно находящемся в сети Интернет согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;30000.00;{'nameRu': 'Услуга'}
000340004677/230092/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""КосДинКом""'}";Шина для легкового автомобиля, зимняя, шипованная, радиальная, 235/65 R17 XL. 108Т;{'nameRu': 'Запрос ценовых предложений'};0.00;188160.00;{'nameRu': 'Товар'}
000340004677/230090/00;{'nameRu': 'ИП КАКОРА НАТАЛЬЯ АНАТОЛЬЕВНА'};Шиномонтаж 3 автомашин согласно технической спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;25000.00;{'nameRu': 'Услуга'}
000340004677/230089/00;"{'nameRu': 'Костанайский филиал АО ""Национальный центр экспертизы и сертификации""'}";Услуги по техническому контролю (осмотру) дорожных транспортных средств;{'nameRu': 'Запрос ценовых предложений'};0.00;13104.00;{'nameRu': 'Услуга'}
000340004677/230088/00;"{'nameRu': 'ТОО ""Эталон Авто Костанай""'}";Бензин для двигателей с искровым зажиганием марка АИ-92;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;614980.80;{'nameRu': 'Товар'}
000340004677/230087/00;{'nameRu': 'ИП Утенбаева'};Наушники стереофонические, с прикрепленным микрофоном;{'nameRu': 'Запрос ценовых предложений'};0.00;13197.00;{'nameRu': 'Товар'}
000340004677/230086/00;{'nameRu': 'ИП Оразбаев'};Клавиатура;{'nameRu': 'Запрос ценовых предложений'};0.00;12500.00;{'nameRu': 'Товар'}
000340004677/230085/00;"{'nameRu': 'ИП ""ХОД КОНЕМ""'}";Жидкость для мытья автомобильных стекол;{'nameRu': 'Запрос ценовых предложений'};0.00;8100.00;{'nameRu': 'Товар'}
000340004677/230084/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""КосДинКом""'}";Жидкость для охлаждения двигателей;{'nameRu': 'Запрос ценовых предложений'};0.00;9744.00;{'nameRu': 'Товар'}
000340004677/230083/00;{'nameRu': 'ИП МУСАЕВА'};Масло моторное, синтетическое;{'nameRu': 'Запрос ценовых предложений'};0.00;38700.00;{'nameRu': 'Товар'}
000340004677/230082/00;{'nameRu': 'Калкаева Шнара Болатовна'};Услуги по промывке и опрессовке системы отопления;{'nameRu': 'Запрос ценовых предложений'};0.00;40000.00;{'nameRu': 'Услуга'}
000340004677/230081/00;{'nameRu': 'ИП ФЕВИТ'};Фланец стальной приварной;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;4789.12;{'nameRu': 'Товар'}
000340004677/230080/00;{'nameRu': 'ИП ФЕВИТ'};Труба для водоснабжения;{'nameRu': 'Запрос ценовых предложений'};0.00;146764.80;{'nameRu': 'Товар'}
000340004677/230079/00;"{'nameRu': 'ТОО ""Производственно-коммерческая фирма ""Теплосервис""'}";Услуги по поверке средств измерений;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;8000.00;{'nameRu': 'Услуга'}
000340004677/230078/00;"{'nameRu': 'ТОО ""СКАЖ и М""'}";Бумага туалетная;{'nameRu': 'Запрос ценовых предложений'};0.00;5600.00;{'nameRu': 'Товар'}
000340004677/230077/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";«Услуги по предоставлению доступа к информационному сервису «Электронные отчеты» на веб-портале opi.dfo.kz»;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;58650.00;{'nameRu': 'Услуга'}
000340004677/230076/00;{'nameRu': 'МОЛДАХМЕТ НҰРЛЫБЕК'};Ткань полотенечная, хлопчатобумажная, вафельное полотенце;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;12570.00;{'nameRu': 'Товар'}
000340004677/230075/00;"{'nameRu': 'ТОО ""КанцЦентр""'}";Блокнот для записей формат А6;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;6244.00;{'nameRu': 'Товар'}
000340004677/230074/00;{'nameRu': 'KLEVER'};Батарейка, плоская;{'nameRu': 'Запрос ценовых предложений'};0.00;4900.00;{'nameRu': 'Товар'}
000340004677/230073/00;{'nameRu': 'Антураж'};Щетка стеклоочистителя для легкового автомобиля;{'nameRu': 'Запрос ценовых предложений'};0.00;20952.00;{'nameRu': 'Товар'}
000340004677/230072/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Скоросшиватель формат А4;{'nameRu': 'Запрос ценовых предложений'};0.00;7168.00;{'nameRu': 'Товар'}
000340004677/230071/00;"{'nameRu': 'ТОО ""КанцЦентр""'}";Конверт бумажный;{'nameRu': 'Запрос ценовых предложений'};0.00;15456.00;{'nameRu': 'Товар'}
000340004677/230070/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Фоторамка;{'nameRu': 'Запрос ценовых предложений'};0.00;42257.60;{'nameRu': 'Товар'}
000340004677/230055/01;{'nameRu': 'ИП Баймагамбетова'};Работы по ремонту автомашины Киа Соренто 2014 г.в.;{'nameRu': 'Запрос ценовых предложений'};0.00;235000.00;{'nameRu': 'Работа'}
000340004677/230051/01;{'nameRu': 'Service Center Diamond'};Ремонт лазерного принтера НP Laser Jet 5100;{'nameRu': 'Запрос ценовых предложений'};0.00;22000.00;{'nameRu': 'Услуга'}
000340004677/230069/00;"{'nameRu': 'ИП ""UDAV""'}";Услуги по техническому обслуживанию климатического оборудования;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};105000.00;105000.00;{'nameRu': 'Услуга'}
