contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
010540001700/230383/01;"{'nameRu': 'ТОО ""Сұлтан Би""'}";Жалюзи;{'nameRu': 'Запрос ценовых предложений'};0.00;797720.00;{'nameRu': 'Товар'}
010540001700/230433/00;"{'nameRu': 'ТОО ""ЭНКОР""'}";Замена элемента питания тепловычислителя;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;22400.00;{'nameRu': 'Работа'}
010540001700/230384/01;{'nameRu': 'ИП ТАРАСОВА ОКСАНА ЮРЬЕВНА'};Неустойка;{'nameRu': 'Запрос ценовых предложений'};0.00;118400.00;{'nameRu': 'Товар'}
010540001700/230389/01;{'nameRu': 'ИП ТАРАСОВА ОКСАНА ЮРЬЕВНА'};Неустойка;{'nameRu': 'Запрос ценовых предложений'};0.00;6250.00;{'nameRu': 'Товар'}
010540001700/230352/01;"{'nameRu': 'ОО ""Аркалыкское городское добровольное общество инвалидов ""МҮГЕДЕК""'}";Неустойка;{'nameRu': 'Запрос ценовых предложений'};0.00;66600.00;{'nameRu': 'Товар'}
010540001700/230372/01;{'nameRu': 'ИП ҚЫДЫРСИХОВА'};Неустойка;{'nameRu': 'Запрос ценовых предложений'};0.00;34700.00;{'nameRu': 'Товар'}
010540001700/230428/00;"{'nameRu': 'ТОО ""KOMFORT-D (КОМФОРТ)""'}";Строй-материал;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;129828.16;{'nameRu': 'Товар'}
010540001700/230427/00;"{'nameRu': 'ИП ""Феникс""'}";Известь;{'nameRu': 'Запрос ценовых предложений'};0.00;3570.00;{'nameRu': 'Товар'}
010540001700/230426/00;{'nameRu': 'Достык  group'};Подшипник ступицы;{'nameRu': 'Запрос ценовых предложений'};0.00;17000.00;{'nameRu': 'Товар'}
010540001700/230424/00;"{'nameRu': 'ТОО ""KOMFORT-D (КОМФОРТ)""'}";Строй-материал;{'nameRu': 'Запрос ценовых предложений'};0.00;79210.88;{'nameRu': 'Товар'}
010540001700/230423/00;"{'nameRu': 'ТОО ""ALDIS GROUP""'}";Запчасти на автомобиль;{'nameRu': 'Запрос ценовых предложений'};0.00;8200.00;{'nameRu': 'Товар'}
