contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
901140000132/230012/01;"{'nameRu': 'АО ""Казахтелеком""'}";Оплата услуги связи. Телефонные услуги;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};168754.50;199000.01;{'nameRu': 'Услуга'}
901140000132/230101/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Компьютерное оборудование;{'nameRu': 'Запрос ценовых предложений'};4788.00;5362.56;{'nameRu': 'Товар'}
901140000132/230098/01;{'nameRu': 'ИП ФЕДИНА НАТАЛЬЯ АНАТОЛЬЕВНА'};Носимая портативная рация;{'nameRu': 'Запрос ценовых предложений'};87300.00;87300.00;{'nameRu': 'Товар'}
901140000132/230100/00;{'nameRu': 'ИП ФЕДИНА НАТАЛЬЯ АНАТОЛЬЕВНА'};Ручка канцелярская, шариковая синем стержнем;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1026.72;1026.72;{'nameRu': 'Товар'}
901140000132/230099/00;{'nameRu': 'ИП ПЕТРУК АЛЕКСАНДР ФЕОДОСЬЕВИЧ'};Работа по установке (монтажу) железных балок в БПК (банно прачечный комплекс);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;700000.00;{'nameRu': 'Услуга'}
901140000132/230098/00;{'nameRu': 'ИП ФЕДИНА НАТАЛЬЯ АНАТОЛЬЕВНА'};Носимая портативная рация;{'nameRu': 'Запрос ценовых предложений'};67900.00;77600.00;{'nameRu': 'Товар'}
901140000132/230090/01;{'nameRu': 'ИП ФЕДИНА НАТАЛЬЯ АНАТОЛЬЕВНА'};Пена монтажная;{'nameRu': 'Запрос ценовых предложений'};13360.00;13360.00;{'nameRu': 'Товар'}
901140000132/230089/01;{'nameRu': 'ИП ФЕДИНА НАТАЛЬЯ АНАТОЛЬЕВНА'};Смеситель для душа;{'nameRu': 'Запрос ценовых предложений'};40000.00;40000.00;{'nameRu': 'Товар'}
901140000132/230084/03;{'nameRu': 'ИП Даллакян А.М.'};Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};199000.00;289200.00;{'nameRu': 'Услуга'}
901140000132/230038/01;"{'nameRu': 'Республиканское государственное предприятие на праве хозяйственного ведения ""Еңбек"" учреждений уголовно-исполнительной (пенитенциарной) системы Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан'}";Пошив форменного обмундирования;{'nameRu': 'Из одного источника путем прямого заключения договора'};670660.71;2107151.00;{'nameRu': 'Товар'}
